Jour,Susceptible,Exposed,Infected,recovered
0,19969,11,20,0
1,19953,20,23,4
2,19940,24,25,11
3,19929,24,33,14
4,19913,32,35,20
5,19894,38,43,25
6,19860,56,55,29
7,19817,80,65,38
8,19778,88,83,51
9,19720,113,106,61
10,19649,142,137,72
11,19545,185,178,92
12,19422,243,213,122
13,19280,296,273,151
14,19088,373,353,186
15,18842,451,475,232
16,18530,568,609,293
17,18155,713,764,368
18,17682,937,894,487
19,17132,1154,1104,610
20,16450,1409,1383,758
21,15636,1677,1748,939
22,14677,2003,2157,1163
23,13601,2319,2622,1458
24,12427,2585,3195,1793
25,11138,2935,3734,2193
26,9767,3181,4353,2699
27,8446,3322,4989,3243
28,7128,3452,5446,3974
29,5929,3366,6053,4652
30,4805,3300,6456,5439
31,3894,3076,6765,6265
32,3083,2809,6971,7137
33,2476,2450,6978,8096
34,1982,2193,6810,9015
35,1597,1862,6679,9862
36,1282,1613,6357,10748
37,1046,1328,6067,11559
38,893,1082,5669,12356
39,771,890,5253,13086
40,683,726,4854,13737
41,614,630,4388,14368
42,582,507,3966,14945
43,549,423,3596,15432
44,531,349,3256,15864
45,545,269,2940,16246
46,563,227,2628,16582
47,571,203,2375,16851
48,579,173,2112,17136
49,585,172,1885,17358
50,609,152,1682,17557
51,630,128,1533,17709
52,671,114,1331,17884
53,706,107,1180,18007
54,736,96,1040,18128
55,769,86,951,18194
56,798,77,858,18267
57,831,82,768,18319
58,886,67,707,18340
59,927,66,621,18386
60,983,66,552,18399
61,1040,56,509,18395
62,1092,56,456,18396
63,1151,44,412,18393
64,1212,41,362,18385
65,1256,37,329,18378
66,1327,37,290,18346
67,1375,31,255,18339
68,1427,28,237,18308
69,1490,24,219,18267
70,1549,23,192,18236
71,1599,20,177,18204
72,1649,21,159,18171
73,1699,25,145,18131
74,1752,21,135,18092
75,1825,22,116,18037
76,1867,16,107,18010
77,1910,27,96,17967
78,1964,27,89,17920
79,2037,27,82,17854
80,2100,29,84,17787
81,2153,25,88,17734
82,2211,21,78,17690
83,2262,14,81,17643
84,2316,8,73,17603
85,2363,16,60,17561
86,2435,13,54,17498
87,2490,12,50,17448
88,2532,10,40,17418
89,2590,9,38,17363
90,2632,9,34,17325
91,2678,9,31,17282
92,2722,6,34,17238
93,2771,7,28,17194
94,2830,7,27,17136
95,2885,8,24,17083
96,2931,9,22,17038
97,2990,9,20,16981
98,3061,7,20,16912
99,3097,7,21,16875
100,3157,7,23,16813
101,3212,5,25,16758
102,3275,4,22,16699
103,3316,6,17,16661
104,3356,12,17,16615
105,3405,11,17,16567
106,3449,7,17,16527
107,3506,6,18,16470
108,3543,10,18,16429
109,3598,8,20,16374
110,3653,11,18,16318
111,3698,5,23,16274
112,3745,6,22,16227
113,3783,6,21,16190
114,3827,6,20,16147
115,3864,4,20,16112
116,3923,6,19,16052
117,3961,9,17,16013
118,4008,8,13,15971
119,4044,6,14,15936
120,4079,5,15,15901
121,4118,9,16,15857
122,4163,8,18,15811
123,4198,8,20,15774
124,4246,6,20,15728
125,4292,6,20,15682
126,4350,10,19,15621
127,4396,7,22,15575
128,4427,7,22,15544
129,4464,13,23,15500
130,4508,11,27,15454
131,4534,12,30,15424
132,4582,12,30,15376
133,4609,11,31,15349
134,4651,8,30,15311
135,4696,13,28,15263
136,4730,12,30,15228
137,4768,6,33,15193
138,4794,12,31,15163
139,4837,14,35,15114
140,4876,13,38,15073
141,4911,18,37,15034
142,4945,16,43,14996
143,4981,13,45,14961
144,5028,15,44,14913
145,5059,17,47,14877
146,5100,21,48,14831
147,5132,26,45,14797
148,5165,23,46,14766
149,5198,21,45,14736
150,5245,20,44,14691
151,5279,21,49,14651
152,5312,20,49,14619
153,5361,19,45,14575
154,5400,19,42,14539
155,5432,15,49,14504
156,5466,15,52,14467
157,5489,23,47,14441
158,5519,24,47,14410
159,5539,28,49,14384
160,5564,32,57,14347
161,5595,31,58,14316
162,5625,31,62,14282
163,5659,39,64,14238
164,5687,36,71,14206
165,5714,38,75,14173
166,5729,45,76,14150
167,5761,35,81,14123
168,5782,41,79,14098
169,5806,47,86,14061
170,5833,52,90,14025
171,5856,46,105,13993
172,5874,45,106,13975
173,5898,46,108,13948
174,5924,51,110,13915
175,5939,47,119,13895
176,5938,59,118,13885
177,5953,64,119,13864
178,5966,67,124,13843
179,5989,70,132,13809
180,6002,73,133,13792
181,6027,63,146,13764
182,6041,56,148,13755
183,6042,69,146,13743
184,6049,65,147,13739
185,6065,69,146,13720
186,6073,84,147,13696
187,6095,68,158,13679
188,6102,82,163,13653
189,6114,77,177,13632
190,6128,83,182,13607
191,6144,73,201,13582
192,6132,93,197,13578
193,6138,91,218,13553
194,6144,95,223,13538
195,6135,102,235,13528
196,6124,132,230,13514
197,6123,130,253,13494
198,6120,144,252,13484
199,6101,162,260,13477
200,6091,146,298,13465
201,6053,171,313,13463
202,6025,175,334,13466
203,5993,188,357,13462
204,5946,192,395,13467
205,5902,209,418,13471
206,5864,218,439,13479
207,5813,248,442,13497
208,5760,249,472,13519
209,5704,265,491,13540
210,5650,266,520,13564
211,5590,276,549,13585
212,5533,275,582,13610
213,5484,272,599,13645
214,5410,283,637,13670
215,5337,313,632,13718
216,5258,315,659,13768
217,5189,315,678,13818
218,5107,338,696,13859
219,5027,348,719,13906
220,4945,361,734,13960
221,4868,347,783,14002
222,4781,371,785,14063
223,4699,398,797,14106
224,4606,413,811,14170
225,4513,393,863,14231
226,4431,385,883,14301
227,4348,371,895,14386
228,4275,370,899,14456
229,4220,342,910,14528
230,4162,349,905,14584
231,4072,367,916,14645
232,4005,374,913,14708
233,3931,361,922,14786
234,3869,336,935,14860
235,3825,336,916,14923
236,3778,318,893,15011
237,3735,303,877,15085
238,3699,289,882,15130
239,3647,296,856,15201
240,3621,279,845,15255
241,3603,275,831,15291
242,3571,263,835,15331
243,3523,267,814,15396
244,3498,261,809,15432
245,3456,264,802,15478
246,3427,262,787,15524
247,3401,261,782,15556
248,3375,254,796,15575
249,3365,252,761,15622
250,3345,239,737,15679
251,3321,245,715,15719
252,3320,236,702,15742
253,3315,218,707,15760
254,3302,229,692,15777
255,3279,225,681,15815
256,3285,217,668,15830
257,3283,214,655,15848
258,3297,187,642,15874
259,3299,192,627,15882
260,3343,181,595,15881
261,3374,201,573,15852
262,3389,182,563,15866
263,3418,158,569,15855
264,3420,189,537,15854
265,3442,175,510,15873
266,3468,164,511,15857
267,3482,157,504,15857
268,3508,158,479,15855
269,3537,155,457,15851
270,3566,157,446,15831
271,3616,158,434,15792
272,3655,141,437,15767
273,3686,145,430,15739
274,3694,149,426,15731
275,3707,164,410,15719
276,3746,141,417,15696
277,3768,144,410,15678
278,3819,130,419,15632
279,3835,139,403,15623
280,3868,149,396,15587
281,3891,141,401,15567
282,3898,154,387,15561
