Jour,Susceptible,Exposed,Infected,recovered
0,19971,9,20,0
1,19961,15,23,1
2,19942,26,27,5
3,19913,42,35,10
4,19891,48,47,14
5,19851,63,66,20
6,19817,76,77,30
7,19767,102,90,41
8,19708,127,113,52
9,19627,159,145,69
10,19528,195,189,88
11,19402,244,236,118
12,19242,309,303,146
13,19035,388,392,185
14,18782,481,502,235
15,18454,606,630,310
16,18026,795,793,386
17,17585,924,1000,491
18,16965,1229,1176,630
19,16280,1456,1483,781
20,15473,1717,1810,1000
21,14535,2020,2209,1236
22,13508,2314,2651,1527
23,12328,2645,3161,1866
24,11052,2941,3722,2285
25,9718,3180,4301,2801
26,8425,3290,4916,3369
27,7104,3431,5501,3964
28,5884,3441,6013,4662
29,4797,3318,6416,5469
30,3841,3132,6717,6310
31,3052,2815,6923,7210
32,2438,2503,6936,8123
33,2000,2126,6839,9035
34,1613,1821,6633,9933
35,1306,1517,6342,10835
36,1072,1309,5989,11630
37,906,1072,5613,12409
38,773,881,5222,13124
39,688,724,4805,13783
40,608,593,4418,14381
41,596,448,4051,14905
42,583,368,3613,15436
43,573,340,3223,15864
44,571,269,2870,16290
45,561,245,2585,16609
46,567,223,2303,16907
47,596,175,2071,17158
48,623,161,1867,17349
49,646,150,1638,17566
50,686,127,1468,17719
51,708,104,1316,17872
52,732,94,1169,18005
53,759,98,1066,18077
54,785,92,956,18167
55,815,79,846,18260
56,868,80,750,18302
57,912,70,668,18350
58,977,66,588,18369
59,1029,61,527,18383
60,1066,64,472,18398
61,1109,55,438,18398
62,1167,51,399,18383
63,1211,53,365,18371
64,1288,45,338,18329
65,1323,44,317,18316
66,1376,37,282,18305
67,1422,32,255,18291
68,1474,33,228,18265
69,1520,37,203,18240
70,1576,26,189,18209
71,1633,24,179,18164
72,1680,25,150,18145
73,1729,25,145,18101
74,1793,26,134,18047
75,1854,19,122,18005
76,1919,17,111,17953
77,1983,22,102,17893
78,2029,25,93,17853
79,2068,25,80,17827
80,2138,20,77,17765
81,2202,16,68,17714
82,2250,12,64,17674
83,2305,13,58,17624
84,2354,8,54,17584
85,2422,7,47,17524
86,2491,7,42,17460
87,2543,7,39,17411
88,2601,9,38,17352
89,2666,7,35,17292
90,2725,8,32,17235
91,2775,9,33,17183
92,2823,7,32,17138
93,2881,5,27,17087
94,2932,8,22,17038
95,2969,10,24,16997
96,3015,12,23,16950
97,3077,9,21,16893
98,3123,7,22,16848
99,3155,9,22,16814
100,3216,7,21,16756
101,3254,7,20,16719
102,3300,7,16,16677
103,3342,4,18,16636
104,3394,6,18,16582
105,3438,6,17,16539
106,3494,5,19,16482
107,3543,3,17,16437
108,3594,4,15,16387
109,3632,4,15,16349
110,3679,4,11,16306
111,3723,4,9,16264
112,3771,3,9,16217
113,3817,3,9,16171
114,3858,2,6,16134
115,3911,1,6,16082
116,3957,2,5,16036
117,3997,1,4,15998
118,4043,0,5,15952
119,4089,0,5,15906
120,4141,0,4,15855
121,4184,1,4,15811
122,4238,0,5,15757
123,4292,1,3,15704
124,4341,3,2,15654
125,4383,3,1,15613
126,4418,3,2,15577
127,4463,2,3,15532
128,4503,2,2,15493
129,4546,2,1,15451
130,4601,0,3,15396
131,4649,0,3,15348
132,4685,0,3,15312
133,4721,0,3,15276
134,4769,1,3,15227
135,4818,1,2,15179
136,4865,2,1,15132
137,4908,1,2,15089
138,4948,1,1,15050
139,5000,1,1,14998
140,5055,1,1,14943
141,5100,1,1,14898
142,5132,1,1,14866
143,5173,2,0,14825
144,5219,0,2,14779
145,5259,0,2,14739
146,5297,1,2,14700
147,5341,1,2,14656
148,5375,1,1,14623
149,5419,0,2,14579
150,5463,2,2,14533
151,5498,1,3,14498
152,5525,0,3,14472
153,5566,1,3,14430
154,5601,1,3,14395
155,5636,2,3,14359
156,5670,2,1,14327
157,5705,1,2,14292
158,5740,2,3,14255
159,5775,2,3,14220
160,5814,3,2,14181
161,5845,0,5,14150
162,5892,0,4,14104
163,5938,0,3,14059
164,5977,0,2,14021
165,6010,0,0,13990
166,6060,0,0,13940
167,6101,0,0,13899
168,6147,0,0,13853
169,6192,0,0,13808
170,6240,0,0,13760
171,6280,0,0,13720
172,6330,0,0,13670
173,6372,0,0,13628
174,6409,0,0,13591
175,6449,0,0,13551
176,6490,0,0,13510
177,6526,0,0,13474
178,6559,0,0,13441
179,6597,0,0,13403
180,6643,0,0,13357
181,6680,0,0,13320
182,6712,0,0,13288
183,6757,0,0,13243
184,6792,0,0,13208
185,6822,0,0,13178
186,6863,0,0,13137
187,6901,0,0,13099
