Jour,Susceptible,Exposed,Infected,recovered
0,19958,22,20,0
1,19949,14,35,2
2,19925,31,40,4
3,19896,44,50,10
4,19863,60,62,15
5,19818,80,81,21
6,19758,109,100,33
7,19695,127,134,44
8,19582,199,152,67
9,19486,216,214,84
10,19350,278,250,122
11,19191,323,329,157
12,18969,428,410,193
13,18676,562,513,249
14,18325,681,675,319
15,17913,830,852,405
16,17400,1029,1063,508
17,16775,1267,1327,631
18,16016,1521,1649,814
19,15133,1853,1972,1042
20,14155,2137,2412,1296
21,12981,2511,2889,1619
22,11697,2837,3478,1988
23,10448,3041,4032,2479
24,9086,3303,4638,2973
25,7769,3391,5296,3544
26,6429,3512,5782,4277
27,5289,3408,6292,5011
28,4224,3280,6623,5873
29,3387,2970,6902,6741
30,2650,2665,7069,7616
31,2053,2404,7012,8531
32,1639,2080,6834,9447
33,1306,1776,6586,10332
34,1084,1431,6303,11182
35,923,1192,5922,11963
36,769,1018,5474,12739
37,683,821,5043,13453
38,602,670,4635,14093
39,552,535,4260,14653
40,521,434,3795,15250
41,505,347,3440,15708
42,504,291,3086,16119
43,495,239,2771,16495
44,512,203,2453,16832
45,534,182,2151,17133
46,572,150,1927,17351
47,593,133,1731,17543
48,637,103,1540,17720
49,682,93,1352,17873
50,731,87,1219,17963
51,771,93,1076,18060
52,815,89,973,18123
53,841,91,865,18203
54,888,77,802,18233
55,936,71,716,18277
56,982,68,638,18312
57,1035,60,566,18339
58,1095,65,505,18335
59,1150,63,454,18333
60,1193,58,404,18345
61,1244,46,363,18347
62,1300,45,327,18328
63,1347,38,294,18321
64,1396,38,266,18300
65,1443,44,246,18267
66,1480,42,218,18260
67,1549,38,204,18209
68,1596,30,192,18182
69,1650,21,177,18152
70,1695,25,158,18122
71,1774,21,144,18061
72,1831,24,131,18014
73,1888,24,126,17962
74,1929,19,119,17933
75,1984,16,107,17893
76,2040,14,95,17851
77,2099,19,82,17800
78,2161,18,77,17744
79,2211,13,69,17707
80,2268,13,63,17656
81,2314,12,61,17613
82,2363,15,56,17566
83,2418,13,48,17521
84,2476,11,47,17466
85,2525,13,45,17417
86,2587,8,48,17357
87,2636,12,41,17311
88,2688,14,42,17256
89,2739,17,36,17208
90,2799,17,34,17150
91,2849,16,35,17100
92,2902,9,33,17056
93,2947,12,28,17013
94,3010,9,30,16951
95,3062,8,27,16903
96,3116,10,23,16851
97,3171,11,20,16798
98,3233,8,18,16741
99,3293,8,19,16680
100,3345,8,22,16625
101,3387,5,24,16584
102,3439,6,20,16535
103,3491,5,22,16482
104,3538,6,23,16433
105,3575,5,20,16400
106,3617,8,19,16356
107,3652,4,21,16323
108,3691,7,18,16284
109,3729,5,20,16246
110,3778,10,16,16196
111,3834,9,19,16138
112,3887,11,19,16083
113,3920,13,22,16045
114,3969,11,23,15997
115,4020,11,23,15946
116,4060,10,21,15909
117,4107,10,19,15864
118,4143,15,18,15824
119,4189,13,20,15778
120,4231,11,17,15741
121,4276,10,17,15697
122,4326,10,15,15649
123,4366,10,15,15609
124,4418,9,16,15557
125,4459,7,18,15516
126,4501,9,18,15472
127,4537,9,20,15434
128,4575,10,22,15393
129,4630,7,23,15340
130,4671,8,23,15298
131,4715,7,23,15255
132,4759,7,22,15212
133,4789,9,22,15180
134,4825,6,24,15145
135,4861,5,23,15111
136,4902,3,22,15073
137,4938,4,19,15039
138,4976,4,17,15003
139,5027,3,19,14951
140,5084,7,17,14892
141,5119,10,14,14857
142,5149,9,14,14828
143,5196,7,17,14780
144,5233,8,17,14742
145,5271,7,21,14701
146,5299,10,17,14674
147,5340,6,20,14634
148,5388,11,19,14582
149,5429,6,20,14545
150,5465,8,18,14509
151,5499,7,23,14471
152,5541,6,25,14428
153,5565,9,26,14400
154,5600,9,22,14369
155,5625,10,23,14342
156,5649,12,19,14320
157,5683,16,22,14279
158,5724,13,24,14239
159,5760,14,27,14199
160,5793,10,33,14164
161,5827,15,33,14125
162,5862,15,34,14089
163,5896,19,32,14053
164,5922,28,29,14021
165,5960,22,38,13980
166,5990,22,41,13947
167,6039,16,45,13900
168,6078,20,42,13860
169,6110,22,45,13823
170,6138,25,47,13790
171,6168,25,49,13758
172,6194,22,50,13734
173,6232,28,48,13692
174,6264,26,49,13661
175,6302,22,55,13621
176,6329,19,58,13594
177,6351,22,59,13568
178,6377,28,60,13535
179,6399,30,68,13503
180,6420,39,70,13471
181,6432,38,79,13451
182,6440,38,88,13434
183,6459,45,93,13403
184,6465,50,99,13386
185,6478,57,103,13362
186,6485,58,119,13338
187,6506,61,124,13309
188,6498,88,125,13289
189,6509,84,148,13259
190,6510,80,161,13249
191,6509,96,174,13221
192,6491,92,196,13221
193,6479,94,201,13226
194,6473,105,222,13200
195,6457,122,231,13190
196,6450,140,244,13166
197,6440,127,266,13167
198,6429,127,276,13168
199,6395,148,290,13167
200,6376,172,286,13166
201,6345,182,318,13155
202,6328,185,324,13163
203,6304,185,343,13168
204,6255,192,373,13180
205,6213,199,409,13179
206,6146,225,417,13212
207,6096,231,444,13229
208,6030,269,462,13239
209,5974,265,507,13254
210,5914,289,522,13275
211,5824,304,555,13317
212,5742,314,581,13363
213,5678,319,596,13407
214,5618,312,625,13445
215,5549,327,652,13472
216,5472,338,676,13514
217,5418,329,707,13546
218,5325,345,723,13607
219,5230,376,741,13653
220,5136,369,781,13714
221,5033,392,783,13792
222,4943,390,833,13834
223,4844,381,884,13891
224,4733,398,914,13955
225,4638,386,941,14035
226,4536,397,964,14103
227,4446,397,953,14204
228,4385,389,943,14283
229,4287,407,928,14378
230,4222,381,943,14454
231,4134,389,940,14537
232,4069,397,933,14601
233,4002,396,930,14672
234,3944,371,950,14735
235,3895,375,938,14792
236,3837,379,918,14866
237,3780,354,942,14924
238,3723,341,953,14983
239,3629,362,953,15056
240,3569,370,918,15143
241,3536,362,905,15197
242,3479,355,911,15255
243,3412,349,912,15327
244,3356,357,918,15369
245,3290,350,928,15432
246,3237,341,899,15523
247,3209,319,912,15560
248,3172,315,886,15627
249,3128,332,859,15681
250,3092,314,849,15745
251,3083,293,852,15772
252,3079,286,832,15803
253,3065,263,819,15853
254,3043,268,804,15885
255,3023,273,771,15933
256,3027,258,753,15962
257,3043,228,744,15985
258,3045,225,726,16004
259,3036,225,708,16031
260,3026,235,693,16046
261,3036,238,652,16074
262,3046,222,645,16087
263,3049,209,641,16101
264,3059,193,636,16112
265,3057,190,627,16126
266,3087,180,599,16134
267,3122,191,564,16123
268,3151,177,555,16117
269,3194,169,535,16102
270,3226,168,519,16087
271,3272,165,494,16069
272,3312,174,485,16029
273,3339,156,491,16014
274,3380,156,465,15999
275,3412,150,451,15987
276,3428,154,433,15985
277,3458,157,429,15956
278,3498,138,427,15937
279,3549,128,425,15898
280,3590,124,417,15869
281,3624,118,410,15848
282,3647,130,386,15837
283,3664,129,391,15816
284,3683,132,387,15798
285,3699,137,384,15780
286,3734,156,369,15741
287,3775,145,393,15687
288,3806,146,393,15655
289,3833,144,397,15626
290,3852,152,392,15604
291,3886,149,394,15571
292,3922,139,389,15550
293,3955,136,382,15527
294,3993,138,369,15500
295,4028,138,370,15464
296,4075,131,368,15426
297,4110,139,364,15387
298,4130,155,360,15355
299,4168,142,379,15311
300,4193,142,373,15292
301,4227,146,385,15242
302,4260,152,377,15211
303,4311,149,353,15187
304,4344,143,354,15159
305,4381,129,355,15135
306,4403,149,361,15087
307,4427,158,369,15046
308,4438,176,369,15017
309,4454,167,378,15001
310,4482,154,389,14975
311,4547,159,383,14911
312,4544,178,379,14899
313,4562,157,393,14888
314,4589,157,395,14859
315,4628,159,388,14825
316,4630,187,392,14791
317,4652,169,393,14786
318,4673,176,399,14752
319,4696,176,400,14728
320,4723,177,399,14701
321,4705,196,407,14692
322,4739,181,416,14664
323,4754,189,424,14633
324,4762,195,429,14614
325,4763,194,435,14608
326,4780,193,422,14605
327,4802,190,440,14568
328,4818,207,439,14536
329,4824,202,454,14520
330,4824,203,474,14499
331,4835,207,485,14473
332,4835,213,492,14460
333,4816,229,494,14461
334,4841,203,516,14440
335,4835,216,526,14423
336,4840,222,545,14393
337,4836,224,568,14372
338,4825,248,571,14356
339,4803,277,577,14343
340,4793,266,600,14341
341,4767,263,617,14353
342,4751,258,616,14375
343,4747,271,626,14356
344,4720,281,651,14348
345,4686,276,658,14380
346,4671,286,663,14380
347,4660,284,685,14371
348,4626,298,706,14370
349,4593,327,707,14373
350,4575,333,695,14397
351,4551,318,722,14409
352,4518,332,704,14446
353,4473,335,706,14486
354,4446,342,720,14492
355,4439,317,764,14480
356,4385,335,771,14509
357,4349,342,788,14521
358,4302,349,798,14551
359,4250,339,829,14582
360,4227,322,842,14609
361,4189,310,842,14659
362,4176,308,843,14673
363,4158,310,848,14684
364,4118,326,844,14712
365,4096,320,855,14729
366,4057,338,854,14751
367,4026,347,843,14784
368,4017,329,858,14796
369,4031,324,830,14815
370,4002,327,830,14841
371,3987,334,801,14878
372,3965,339,835,14861
373,3937,323,870,14870
374,3923,306,865,14906
375,3875,318,857,14950
376,3841,325,843,14991
377,3838,297,867,14998
378,3809,302,854,15035
379,3765,312,869,15054
380,3744,307,864,15085
381,3738,300,855,15107
382,3747,278,853,15122
383,3713,313,827,15147
384,3712,315,835,15138
385,3705,309,805,15181
386,3680,310,800,15210
387,3649,300,798,15253
388,3631,304,810,15255
389,3625,296,811,15268
390,3622,279,793,15306
391,3608,294,764,15334
392,3618,268,777,15337
393,3609,287,766,15338
394,3616,270,756,15358
395,3627,249,761,15363
396,3620,263,735,15382
397,3636,253,718,15393
398,3609,264,700,15427
399,3613,245,704,15438
400,3607,255,683,15455
401,3622,238,675,15465
402,3657,222,657,15464
403,3677,227,655,15441
404,3709,229,642,15420
405,3743,242,626,15389
406,3732,259,610,15399
407,3750,249,616,15385
408,3762,259,615,15364
409,3769,256,626,15349
410,3813,241,619,15327
411,3810,253,597,15340
412,3832,252,605,15311
413,3842,261,606,15291
414,3853,248,621,15278
415,3878,242,635,15245
416,3897,240,624,15239
417,3930,253,621,15196
418,3917,253,631,15199
419,3923,236,627,15214
420,3934,239,632,15195
421,3948,228,624,15200
422,3960,227,635,15178
423,3958,232,622,15188
424,3995,229,621,15155
425,4017,237,620,15126
426,4017,227,620,15136
427,4023,229,617,15131
428,4024,239,615,15122
429,4015,253,629,15103
430,4029,250,633,15088
431,4038,256,633,15073
432,4020,249,625,15106
433,4029,244,634,15093
434,4030,259,612,15099
435,4066,252,623,15059
436,4091,214,637,15058
437,4103,245,617,15035
438,4111,260,598,15031
439,4120,251,607,15022
440,4135,247,601,15017
441,4164,240,618,14978
442,4148,245,635,14972
443,4166,248,635,14951
444,4200,228,619,14953
445,4227,232,610,14931
446,4218,239,611,14932
447,4213,232,615,14940
448,4241,220,611,14928
449,4246,219,613,14922
450,4267,219,607,14907
451,4305,218,601,14876
452,4302,234,583,14881
453,4309,224,592,14875
454,4313,237,599,14851
455,4344,227,587,14842
456,4335,240,569,14856
457,4363,236,574,14827
458,4355,232,574,14839
459,4367,240,586,14807
460,4368,249,590,14793
461,4363,258,596,14783
462,4379,246,607,14768
463,4363,249,602,14786
464,4386,245,591,14778
465,4384,245,591,14780
466,4396,234,597,14773
467,4408,228,598,14766
468,4389,243,596,14772
469,4382,232,626,14760
470,4371,240,600,14789
471,4369,236,588,14807
472,4374,251,601,14774
473,4369,253,603,14775
474,4366,241,611,14782
475,4369,253,592,14786
476,4388,241,613,14758
477,4392,236,616,14756
478,4386,256,626,14732
479,4364,274,616,14746
480,4328,283,646,14743
481,4321,286,663,14730
482,4319,283,667,14731
483,4311,300,670,14719
484,4309,290,686,14715
485,4298,289,691,14722
486,4273,293,689,14745
487,4258,281,693,14768
488,4255,272,708,14765
489,4267,247,702,14784
490,4249,258,695,14798
491,4255,258,701,14786
492,4270,258,689,14783
493,4271,271,676,14782
494,4267,270,665,14798
495,4261,259,681,14799
496,4257,255,673,14815
497,4271,244,681,14804
498,4262,244,678,14816
499,4262,266,675,14797
500,4251,278,686,14785
501,4256,266,685,14793
502,4219,280,680,14821
503,4208,296,680,14816
504,4218,292,698,14792
505,4214,277,696,14813
506,4221,263,703,14813
507,4203,280,680,14837
508,4195,246,693,14866
509,4194,249,699,14858
510,4193,259,688,14860
511,4175,275,677,14873
512,4165,268,690,14877
513,4152,279,669,14900
514,4132,289,686,14893
515,4109,307,684,14900
516,4089,295,691,14925
517,4094,293,703,14910
518,4096,267,734,14903
519,4097,249,770,14884
520,4046,280,757,14917
521,4033,260,769,14938
522,4002,285,749,14964
523,4013,261,759,14967
524,4012,261,762,14965
525,3992,285,760,14963
526,3988,277,738,14997
527,3975,274,732,15019
528,3984,283,726,15007
529,3978,279,718,15025
530,3978,278,728,15016
531,3974,263,708,15055
532,3962,258,729,15051
533,3972,258,718,15052
534,3971,278,705,15046
535,3959,275,728,15038
536,3968,253,722,15057
537,3957,279,709,15055
538,3947,266,720,15067
539,3946,259,724,15071
540,3926,274,717,15083
541,3930,266,706,15098
542,3938,264,705,15093
543,3934,274,710,15082
544,3928,274,700,15098
545,3925,262,701,15112
