Jour,Susceptible,Exposed,Infected,recovered
0,19966,14,20,0
1,19952,23,24,1
2,19938,28,31,3
3,19915,46,31,8
4,19893,52,36,19
5,19858,69,53,20
6,19828,69,78,25
7,19765,104,101,30
8,19691,134,132,43
9,19605,169,168,58
10,19502,211,209,78
11,19370,259,265,106
12,19195,336,340,129
13,18961,442,423,174
14,18703,517,544,236
15,18333,717,639,311
16,17935,808,865,392
17,17386,1051,1056,507
18,16759,1295,1313,633
19,16036,1509,1649,806
20,15164,1835,1977,1024
21,14120,2170,2424,1286
22,12928,2540,2946,1586
23,11627,2830,3547,1996
24,10312,3119,4132,2437
25,8954,3352,4707,2987
26,7596,3511,5278,3615
27,6377,3508,5822,4293
28,5230,3447,6254,5069
29,4182,3289,6642,5887
30,3307,3037,6851,6805
31,2664,2628,6994,7714
32,2102,2374,6885,8639
33,1676,2061,6784,9479
34,1320,1733,6576,10371
35,1093,1424,6246,11237
36,911,1199,5899,11991
37,760,1000,5514,12726
38,659,802,5098,13441
39,604,673,4621,14102
40,573,540,4195,14692
41,540,461,3763,15236
42,536,371,3427,15666
43,551,312,3050,16087
44,558,254,2752,16436
45,555,247,2430,16768
46,574,206,2171,17049
47,599,171,1958,17272
48,635,142,1756,17467
49,671,133,1554,17642
50,714,114,1390,17782
51,750,98,1234,17918
52,788,94,1070,18048
53,825,79,945,18151
54,855,71,848,18226
55,875,82,757,18286
56,920,72,693,18315
57,960,68,624,18348
58,1006,55,559,18380
59,1046,53,488,18413
60,1094,46,437,18423
61,1170,39,401,18390
62,1226,41,356,18377
63,1288,36,299,18377
64,1329,34,259,18378
65,1380,29,236,18355
66,1459,22,216,18303
67,1523,20,179,18278
68,1584,18,161,18237
69,1639,24,150,18187
70,1700,20,138,18142
71,1769,17,131,18083
72,1829,23,114,18034
73,1885,26,107,17982
74,1951,22,101,17926
75,2006,21,95,17878
76,2065,16,86,17833
77,2126,12,82,17780
78,2192,12,67,17729
79,2244,10,65,17681
80,2290,19,52,17639
81,2338,18,51,17593
82,2381,17,49,17553
83,2421,14,49,17516
84,2465,15,42,17478
85,2523,12,44,17421
86,2575,14,41,17370
87,2634,13,38,17315
88,2687,11,38,17264
89,2738,7,41,17214
90,2789,7,38,17166
91,2837,7,36,17120
92,2892,8,33,17067
93,2952,6,28,17014
94,2989,8,30,16973
95,3022,8,31,16939
96,3060,13,27,16900
97,3114,10,27,16849
98,3153,9,25,16813
99,3191,7,24,16778
100,3239,10,23,16728
101,3299,8,24,16669
102,3349,7,23,16621
103,3397,5,22,16576
104,3437,3,22,16538
105,3498,2,18,16482
106,3536,6,19,16439
107,3578,7,23,16392
108,3623,6,22,16349
109,3676,6,19,16299
110,3718,7,19,16256
111,3763,6,17,16214
112,3802,6,19,16173
113,3844,8,18,16130
114,3889,8,20,16083
115,3933,8,20,16039
116,3984,7,20,15989
117,4032,8,20,15940
118,4076,6,20,15898
119,4127,4,20,15849
120,4175,5,22,15798
121,4216,5,22,15757
122,4261,5,21,15713
123,4298,10,19,15673
124,4345,10,21,15624
125,4384,8,25,15583
126,4425,11,27,15537
127,4474,9,24,15493
128,4518,8,22,15452
129,4551,11,18,15420
130,4591,14,18,15377
131,4624,11,23,15342
132,4669,8,22,15301
133,4705,11,20,15264
134,4754,16,20,15210
135,4781,17,24,15178
136,4826,20,31,15123
137,4856,19,34,15091
138,4892,17,35,15056
139,4928,16,36,15020
140,4979,13,39,14969
141,5017,16,41,14926
142,5056,21,39,14884
143,5094,18,38,14850
144,5129,15,40,14816
