Jour,Susceptible,Exposed,Infected,recovered
0,19972,8,20,0
1,19953,21,23,3
2,19931,34,29,6
3,19914,38,39,9
4,19887,55,42,16
5,19857,64,58,21
6,19814,82,77,27
7,19760,106,99,35
8,19690,132,132,46
9,19584,199,153,64
10,19465,254,196,85
11,19350,280,269,101
12,19161,379,324,136
13,18937,463,425,175
14,18652,591,538,219
15,18303,722,674,301
16,17909,827,886,378
17,17359,1064,1090,487
18,16742,1242,1382,634
19,15987,1510,1690,813
20,15071,1857,2021,1051
21,14098,2084,2517,1301
22,12968,2415,2956,1661
23,11695,2799,3448,2058
24,10424,3075,4014,2487
25,9006,3353,4665,2976
26,7660,3451,5276,3613
27,6368,3479,5846,4307
28,5229,3425,6304,5042
29,4187,3297,6653,5863
30,3297,3057,6926,6720
31,2617,2705,7025,7653
32,2039,2364,7047,8550
33,1666,1959,6891,9484
34,1344,1654,6681,10321
35,1088,1393,6296,11223
36,930,1119,5947,12004
37,798,930,5511,12761
38,699,735,5147,13419
39,622,611,4705,14062
40,574,508,4245,14673
41,563,389,3859,15189
42,535,329,3436,15700
43,534,266,3085,16115
44,536,249,2737,16478
45,549,204,2422,16825
46,550,180,2158,17112
47,573,165,1914,17348
48,589,155,1685,17571
49,606,133,1502,17759
50,644,113,1340,17903
51,697,111,1175,18017
52,737,102,1054,18107
53,757,95,962,18186
54,793,83,863,18261
55,836,75,776,18313
56,878,68,682,18372
57,926,71,604,18399
58,973,69,545,18413
59,1036,66,478,18420
60,1097,56,441,18406
61,1149,47,401,18403
62,1208,49,358,18385
63,1263,39,331,18367
64,1309,50,294,18347
65,1362,40,263,18335
66,1400,41,240,18319
67,1462,34,225,18279
68,1516,30,208,18246
69,1571,31,181,18217
70,1624,28,160,18188
71,1668,33,140,18159
72,1718,25,127,18130
73,1784,23,110,18083
74,1842,27,96,18035
75,1919,22,90,17969
76,1957,22,90,17931
77,2013,13,94,17880
78,2070,17,80,17833
79,2114,16,71,17799
80,2154,15,69,17762
81,2215,13,63,17709
82,2285,14,57,17644
83,2335,14,50,17601
84,2369,16,51,17564
85,2413,16,46,17525
86,2462,17,47,17474
87,2532,13,49,17406
88,2578,18,41,17363
89,2633,17,43,17307
90,2695,17,41,17247
91,2754,13,44,17189
92,2807,13,45,17135
93,2854,14,39,17093
94,2908,10,40,17042
95,2971,7,42,16980
96,3029,6,36,16929
97,3068,12,33,16887
98,3120,6,37,16837
99,3164,7,33,16796
100,3210,7,30,16753
101,3252,5,30,16713
102,3301,7,26,16666
103,3349,9,24,16618
104,3400,9,21,16570
105,3452,7,19,16522
106,3498,10,19,16473
107,3535,9,23,16433
108,3588,7,23,16382
109,3631,12,19,16338
110,3672,9,20,16299
111,3705,11,20,16264
112,3748,8,19,16225
113,3792,7,22,16179
114,3833,12,20,16135
115,3861,11,21,16107
116,3916,10,19,16055
117,3969,6,21,16004
118,4011,8,20,15961
119,4064,6,21,15909
120,4114,4,22,15860
121,4168,4,20,15808
122,4228,2,21,15749
123,4269,5,19,15707
124,4303,7,18,15672
125,4352,6,17,15625
126,4393,9,12,15586
127,4431,9,15,15545
128,4481,5,15,15499
129,4522,6,15,15457
130,4557,7,13,15423
131,4609,10,10,15371
132,4653,10,10,15327
133,4699,10,12,15279
134,4737,8,15,15240
135,4775,9,12,15204
136,4818,5,15,15162
137,4864,3,14,15119
138,4908,4,12,15076
139,4950,2,14,15034
140,4982,1,16,15001
141,5022,2,17,14959
142,5063,6,17,14914
143,5103,5,17,14875
144,5141,8,17,14834
145,5178,8,16,14798
146,5221,10,16,14753
147,5251,11,13,14725
148,5291,11,14,14684
149,5326,11,12,14651
150,5366,9,13,14612
151,5408,9,14,14569
152,5451,11,13,14525
153,5493,11,18,14478
154,5523,11,17,14449
155,5554,8,21,14417
156,5598,11,21,14370
157,5632,10,23,14335
158,5669,14,22,14295
159,5697,12,25,14266
160,5732,18,21,14229
161,5774,18,22,14186
162,5820,11,29,14140
163,5855,17,26,14102
164,5886,17,30,14067
165,5915,22,30,14033
166,5954,18,38,13990
167,5986,20,39,13955
168,6023,13,44,13920
169,6054,21,39,13886
170,6091,25,36,13848
171,6120,22,45,13813
172,6154,28,47,13771
173,6185,25,55,13735
174,6208,28,59,13705
175,6252,27,61,13660
176,6270,29,56,13645
177,6284,39,57,13620
178,6314,34,71,13581
179,6343,32,74,13551
180,6358,42,79,13521
181,6379,45,88,13488
182,6397,53,95,13455
183,6417,50,109,13424
184,6428,53,119,13400
185,6439,59,126,13376
186,6444,73,130,13353
187,6467,68,131,13334
188,6471,75,133,13321
189,6471,71,152,13306
190,6469,84,152,13295
191,6483,86,157,13274
192,6484,100,172,13244
193,6497,92,190,13221
194,6491,102,201,13206
195,6473,102,222,13203
196,6465,106,233,13196
197,6453,115,247,13185
198,6443,121,252,13184
199,6422,130,260,13188
200,6399,144,278,13179
201,6377,151,288,13184
202,6366,139,318,13177
203,6350,147,316,13187
204,6325,158,337,13180
205,6299,164,339,13198
206,6258,194,349,13199
207,6244,171,376,13209
208,6207,199,368,13226
209,6159,212,390,13239
210,6105,225,421,13249
211,6055,232,444,13269
212,6023,229,473,13275
213,5968,243,490,13299
214,5929,250,500,13321
215,5851,275,522,13352
216,5781,272,555,13392
217,5704,281,587,13428
218,5643,287,595,13475
219,5587,282,621,13510
220,5506,312,633,13549
221,5432,316,682,13570
222,5353,329,708,13610
223,5261,343,749,13647
224,5165,376,753,13706
225,5092,370,770,13768
226,4992,405,780,13823
227,4916,382,813,13889
228,4826,371,852,13951
229,4733,375,877,14015
230,4656,357,915,14072
231,4588,340,949,14123
232,4476,388,953,14183
233,4363,429,947,14261
234,4293,396,996,14315
235,4199,393,1012,14396
236,4123,391,1006,14480
237,4066,369,1027,14538
238,3973,391,1014,14622
239,3917,363,1004,14716
240,3841,376,996,14787
241,3783,379,984,14854
242,3729,376,977,14918
243,3660,360,1000,14980
244,3588,373,997,15042
245,3534,356,1005,15105
246,3478,344,968,15210
247,3467,323,949,15261
248,3408,326,933,15333
249,3370,326,900,15404
250,3331,319,905,15445
251,3305,318,866,15511
252,3294,279,875,15552
253,3261,266,862,15611
254,3222,279,841,15658
255,3212,268,807,15713
256,3200,274,799,15727
257,3179,262,778,15781
258,3151,258,770,15821
259,3144,252,752,15852
260,3119,253,736,15892
261,3125,239,707,15929
262,3124,221,701,15954
263,3140,203,673,15984
264,3143,191,659,16007
265,3138,186,620,16056
266,3139,207,582,16072
267,3145,204,565,16086
268,3190,182,562,16066
269,3207,187,534,16072
270,3225,179,521,16075
271,3242,177,481,16100
272,3274,157,485,16084
273,3292,154,479,16075
274,3332,153,450,16065
275,3366,147,438,16049
276,3412,135,432,16021
277,3446,137,416,16001
278,3473,123,411,15993
279,3524,109,407,15960
280,3556,107,384,15953
281,3599,116,369,15916
282,3635,112,370,15883
283,3673,130,356,15841
284,3719,118,372,15791
285,3759,119,358,15764
286,3820,110,359,15711
287,3841,120,365,15674
288,3851,131,354,15664
289,3875,129,358,15638
290,3910,114,356,15620
291,3920,119,343,15618
292,3962,110,356,15572
293,3987,129,345,15539
294,4042,125,352,15481
295,4077,110,364,15449
296,4100,137,371,15392
297,4129,148,369,15354
298,4162,151,368,15319
299,4188,166,382,15264
300,4220,162,390,15228
301,4255,143,406,15196
302,4274,164,401,15161
303,4279,166,397,15158
304,4285,183,399,15133
305,4323,159,409,15109
306,4359,162,420,15059
307,4375,161,417,15047
308,4402,160,406,15032
309,4425,162,415,14998
310,4437,182,406,14975
311,4455,179,419,14947
312,4475,172,412,14941
313,4508,180,423,14889
314,4547,190,410,14853
315,4568,190,421,14821
316,4583,181,437,14799
317,4591,191,442,14776
318,4598,208,441,14753
319,4598,202,471,14729
320,4625,189,474,14712
321,4651,195,478,14676
322,4654,210,479,14657
323,4663,187,501,14649
324,4673,193,493,14641
325,4675,205,488,14632
326,4659,220,479,14642
327,4663,226,485,14626
328,4683,202,505,14610
329,4672,211,512,14605
330,4663,223,520,14594
331,4660,211,530,14599
332,4678,204,551,14567
333,4654,225,549,14572
334,4660,215,548,14577
335,4673,239,533,14555
336,4671,244,550,14535
337,4647,245,574,14534
338,4651,237,589,14523
339,4627,253,601,14519
340,4615,251,609,14525
341,4628,264,612,14496
342,4620,262,616,14502
343,4611,257,619,14513
344,4591,272,632,14505
345,4586,271,636,14507
346,4563,279,649,14509
347,4539,289,650,14522
348,4527,274,659,14540
349,4506,299,639,14556
350,4507,263,664,14566
351,4513,259,680,14548
352,4487,286,691,14536
353,4461,297,712,14530
354,4409,324,701,14566
355,4378,300,732,14590
356,4360,287,741,14612
357,4294,330,723,14653
358,4256,324,747,14673
359,4228,326,768,14678
360,4212,317,788,14683
361,4184,332,774,14710
362,4156,331,771,14742
363,4129,316,791,14764
364,4105,325,798,14772
365,4081,355,794,14770
366,4057,336,825,14782
367,4035,331,823,14811
368,4042,302,845,14811
369,4030,328,835,14807
370,3995,310,860,14835
371,3963,313,870,14854
372,3932,318,841,14909
373,3914,318,828,14940
374,3902,294,841,14963
375,3884,316,810,14990
376,3876,300,827,14997
377,3858,292,812,15038
378,3848,295,802,15055
379,3820,313,817,15050
380,3796,304,822,15078
381,3790,282,807,15121
382,3784,281,810,15125
383,3770,279,804,15147
384,3775,256,808,15161
385,3798,266,768,15168
386,3786,285,755,15174
387,3779,294,751,15176
388,3786,290,756,15168
389,3776,266,750,15208
390,3772,270,749,15209
391,3779,265,746,15210
392,3800,238,736,15226
393,3809,247,697,15247
394,3851,251,687,15211
395,3848,256,678,15218
396,3852,250,682,15216
397,3865,242,693,15200
398,3840,264,687,15209
399,3869,241,696,15194
400,3888,224,676,15212
401,3931,207,688,15174
402,3922,241,652,15185
403,3924,245,656,15175
404,3909,252,649,15190
405,3935,244,656,15165
406,3943,247,641,15169
407,3972,242,647,15139
408,3983,252,644,15121
409,3993,239,644,15124
410,4008,229,639,15124
411,4027,219,649,15105
412,4041,227,644,15088
413,4014,244,652,15090
414,4029,235,665,15071
415,4037,241,655,15067
416,4052,227,650,15071
417,4049,255,620,15076
418,4087,223,634,15056
419,4098,243,627,15032
420,4128,232,606,15034
421,4144,226,597,15033
422,4154,246,591,15009
423,4144,227,591,15038
424,4166,222,602,15010
425,4189,223,596,14992
426,4196,241,562,15001
427,4213,229,575,14983
428,4226,242,577,14955
429,4246,228,599,14927
430,4245,226,624,14905
431,4232,245,610,14913
432,4254,232,630,14884
433,4245,247,622,14886
434,4239,262,618,14881
435,4215,266,639,14880
436,4227,257,649,14867
437,4214,263,652,14871
438,4205,277,642,14876
439,4198,272,633,14897
440,4223,253,655,14869
441,4223,268,643,14866
442,4223,255,656,14866
443,4219,268,662,14851
444,4220,253,690,14837
445,4210,264,691,14835
446,4217,274,693,14816
447,4197,290,706,14807
448,4156,311,719,14814
449,4147,287,747,14819
450,4108,307,741,14844
451,4103,296,756,14845
452,4087,276,763,14874
453,4076,279,763,14882
454,4074,268,776,14882
455,4065,273,773,14889
456,4061,263,780,14896
457,4065,261,779,14895
458,4066,262,769,14903
459,4054,280,765,14901
460,4034,270,772,14924
461,4011,277,757,14955
462,4016,281,741,14962
463,4009,296,713,14982
464,3997,298,706,14999
465,4007,302,695,14996
466,3999,290,714,14997
467,4001,289,727,14983
468,3974,292,715,15019
469,3980,278,728,15014
470,3997,268,726,15009
471,4002,251,722,15025
472,4005,272,696,15027
473,3970,284,729,15017
474,3957,286,721,15036
475,3955,275,719,15051
476,3970,274,720,15036
477,3958,272,721,15049
478,3948,262,703,15087
479,3949,277,699,15075
480,3961,255,724,15060
481,3938,285,696,15081
482,3946,286,673,15095
483,3921,306,667,15106
484,3929,261,707,15103
485,3897,269,679,15155
486,3928,251,675,15146
487,3917,266,666,15151
488,3909,262,667,15162
489,3939,234,677,15150
490,3969,232,645,15154
491,3945,257,634,15164
492,3950,239,643,15168
493,3967,246,631,15156
494,3978,255,613,15154
495,3972,260,609,15159
496,3975,263,619,15143
497,3962,265,618,15155
498,3968,257,631,15144
499,3962,259,639,15140
500,3993,233,662,15112
501,4008,238,669,15085
502,4019,238,681,15062
503,4025,220,689,15066
504,4021,233,662,15084
505,4005,241,672,15082
506,3985,247,659,15109
507,3961,271,652,15116
508,3965,263,657,15115
509,3968,265,664,15103
510,3964,254,666,15116
511,3958,247,650,15145
512,3961,241,630,15168
513,3965,232,618,15185
514,3973,234,616,15177
515,3986,227,618,15169
516,3992,221,614,15173
517,3998,228,597,15177
518,3997,251,576,15176
519,4017,223,608,15152
520,4032,215,599,15154
521,4052,223,594,15131
522,4061,219,575,15145
523,4059,224,584,15133
524,4038,225,571,15166
525,4066,220,563,15151
526,4076,214,565,15145
527,4081,225,547,15147
528,4074,220,562,15144
529,4113,213,565,15109
530,4125,216,567,15092
531,4140,210,574,15076
532,4144,218,572,15066
533,4147,219,574,15060
534,4167,210,578,15045
535,4171,224,589,15016
536,4201,215,603,14981
537,4226,214,614,14946
538,4214,228,618,14940
539,4215,223,632,14930
540,4225,243,637,14895
541,4214,253,632,14901
542,4230,241,624,14905
543,4239,227,635,14899
544,4239,225,636,14900
545,4209,233,636,14922
546,4216,226,640,14918
547,4232,228,646,14894
548,4216,257,641,14886
549,4210,243,657,14890
550,4187,243,672,14898
551,4186,244,659,14911
552,4178,253,651,14918
553,4168,248,641,14943
554,4191,249,623,14937
555,4212,239,644,14905
556,4205,268,636,14891
557,4170,265,650,14915
558,4152,259,681,14908
559,4152,268,667,14913
560,4124,290,675,14911
561,4123,269,699,14909
562,4101,289,687,14923
563,4083,278,685,14954
564,4073,287,673,14967
565,4063,266,684,14987
566,4073,267,688,14972
567,4070,260,690,14980
568,4069,258,693,14980
569,4081,256,690,14973
570,4086,255,679,14980
571,4073,265,679,14983
572,4073,251,678,14998
573,4065,254,677,15004
574,4075,265,672,14988
575,4070,276,660,14994
576,4091,266,662,14981
577,4087,271,655,14987
578,4085,266,656,14993
579,4101,248,663,14988
580,4111,246,641,15002
581,4116,263,637,14984
582,4124,260,635,14981
583,4110,261,646,14983
584,4094,279,651,14976
585,4088,267,653,14992
586,4091,243,678,14988
587,4093,257,690,14960
588,4088,255,692,14965
589,4095,252,708,14945
590,4080,265,721,14934
591,4068,281,714,14937
592,4051,276,715,14958
593,4049,274,710,14967
594,4052,293,704,14951
595,4040,274,713,14973
596,4008,287,702,15003
597,3999,278,728,14995
598,4025,263,736,14976
599,4059,264,723,14954
600,4066,277,697,14960
601,4052,281,690,14977
602,4052,279,699,14970
603,4023,273,700,15004
604,4051,249,708,14992
605,4063,254,698,14985
606,4042,266,699,14993
607,4036,280,695,14989
608,4037,256,716,14991
609,4015,268,713,15004
610,4049,241,735,14975
611,4038,271,731,14960
612,4057,262,718,14963
613,4049,275,711,14965
614,4052,270,698,14980
615,4053,283,670,14994
616,4069,260,681,14990
617,4094,251,674,14981
618,4107,268,663,14962
619,4109,261,689,14941
620,4093,256,697,14954
621,4101,269,683,14947
622,4109,251,696,14944
623,4106,263,672,14959
624,4114,257,666,14963
625,4120,260,662,14958
626,4137,252,668,14943
627,4151,270,664,14915
628,4151,253,679,14917
629,4139,243,702,14916
