Jour,Susceptible,Exposed,Infected,recovered
0,19965,15,20,0
1,19954,17,26,3
2,19935,29,28,8
3,19915,36,39,10
4,19889,45,48,18
5,19860,57,60,23
6,19807,91,72,30
7,19750,108,103,39
8,19689,129,131,51
9,19596,176,157,71
10,19481,219,214,86
11,19342,269,270,119
12,19151,350,341,158
13,18907,446,451,196
14,18586,591,566,257
15,18252,689,734,325
16,17772,928,875,425
17,17230,1102,1120,548
18,16545,1367,1393,695
19,15741,1661,1730,868
20,14855,1908,2148,1089
21,13747,2272,2589,1392
22,12581,2536,3145,1738
23,11282,2903,3680,2135
24,9933,3205,4263,2599
25,8586,3375,4900,3139
26,7237,3447,5492,3824
27,6037,3384,6033,4546
28,4912,3245,6537,5306
29,3909,3133,6815,6143
30,3129,2841,7014,7016
31,2479,2533,7017,7971
32,1954,2228,6915,8903
33,1573,1869,6790,9768
34,1237,1595,6517,10651
35,1022,1326,6137,11515
36,857,1089,5747,12307
37,747,881,5335,13037
38,675,724,4878,13723
39,627,591,4478,14304
40,613,481,4066,14840
41,580,420,3662,15338
42,577,340,3301,15782
43,582,278,2964,16176
44,578,261,2587,16574
45,596,212,2320,16872
46,613,192,2079,17116
47,638,161,1856,17345
48,650,153,1690,17507
49,663,149,1509,17679
50,701,125,1344,17830
51,737,105,1225,17933
52,763,100,1101,18036
53,806,92,1000,18102
54,845,87,888,18180
55,908,73,804,18215
56,956,71,721,18252
57,994,63,631,18312
58,1059,66,543,18332
59,1109,64,492,18335
60,1161,58,438,18343
61,1214,52,401,18333
62,1266,49,371,18314
63,1309,53,321,18317
64,1351,49,296,18304
65,1395,45,261,18299
66,1441,39,242,18278
67,1489,42,216,18253
68,1544,38,204,18214
69,1600,31,181,18188
70,1650,30,171,18149
71,1706,27,161,18106
72,1762,25,149,18064
73,1816,22,143,18019
74,1857,21,123,17999
75,1926,19,110,17945
76,1978,20,102,17900
77,2047,12,95,17846
78,2090,19,82,17809
79,2163,16,70,17751
80,2219,9,68,17704
81,2274,16,58,17652
82,2316,14,54,17616
83,2374,10,47,17569
84,2430,13,42,17515
85,2479,11,45,17465
86,2513,14,48,17425
87,2570,13,52,17365
88,2608,17,50,17325
89,2669,19,47,17265
90,2716,10,47,17227
91,2751,20,41,17188
92,2806,17,41,17136
93,2851,17,41,17091
94,2902,16,41,17041
95,2961,18,35,16986
96,3019,19,34,16928
97,3059,15,39,16887
98,3113,18,36,16833
99,3174,11,42,16773
100,3214,11,42,16733
101,3258,10,45,16687
102,3310,13,41,16636
103,3362,15,38,16585
104,3408,14,38,16540
105,3458,14,38,16490
106,3504,10,38,16448
107,3546,12,36,16406
108,3571,24,29,16376
109,3614,20,36,16330
110,3660,14,38,16288
111,3697,23,35,16245
112,3742,15,44,16199
113,3788,15,44,16153
114,3822,17,42,16119
115,3860,25,36,16079
116,3901,25,39,16035
117,3934,23,36,16007
118,3974,14,41,15971
119,4019,13,43,15925
120,4058,11,41,15890
121,4104,9,38,15849
122,4145,10,39,15806
123,4183,12,38,15767
124,4231,12,41,15716
125,4268,16,38,15678
126,4297,16,42,15645
127,4349,14,46,15591
128,4371,22,39,15568
129,4422,21,44,15513
130,4454,23,50,15473
131,4479,19,57,15445
132,4520,16,60,15404
133,4548,13,60,15379
134,4584,18,52,15346
135,4613,18,55,15314
136,4648,18,52,15282
137,4680,23,48,15249
138,4711,27,50,15212
139,4742,29,48,15181
140,4780,22,56,15142
141,4834,17,58,15091
142,4863,26,55,15056
143,4883,29,62,15026
144,4926,21,69,14984
145,4950,26,63,14961
146,4975,32,65,14928
147,5018,27,68,14887
148,5048,27,74,14851
149,5080,28,72,14820
150,5117,33,70,14780
151,5153,26,74,14747
152,5186,25,69,14720
153,5217,34,65,14684
154,5248,37,65,14650
155,5273,29,75,14623
156,5312,31,77,14580
157,5347,29,70,14554
158,5389,29,72,14510
159,5422,38,67,14473
160,5459,30,68,14443
161,5470,44,67,14419
162,5506,37,74,14383
163,5531,37,78,14354
164,5575,40,77,14308
165,5598,48,80,14274
166,5609,58,84,14249
167,5638,57,94,14211
168,5652,61,103,14184
169,5678,64,107,14151
170,5691,61,117,14131
171,5706,64,122,14108
172,5714,74,127,14085
173,5739,70,146,14045
174,5748,70,151,14031
175,5755,73,148,14024
176,5780,74,145,14001
177,5772,88,160,13980
178,5792,81,173,13954
179,5780,96,180,13944
180,5779,87,191,13943
181,5773,94,194,13939
182,5780,98,196,13926
183,5790,101,200,13909
184,5800,103,216,13881
185,5805,101,233,13861
186,5799,116,244,13841
187,5798,119,244,13839
188,5795,126,255,13824
189,5787,129,269,13815
190,5772,133,293,13802
191,5760,139,290,13811
192,5728,147,300,13825
193,5707,149,322,13822
194,5684,159,327,13830
195,5661,166,343,13830
196,5663,160,348,13829
197,5652,160,360,13828
198,5640,175,371,13814
199,5615,193,386,13806
200,5573,192,400,13835
201,5532,203,416,13849
202,5485,220,429,13866
203,5446,224,458,13872
204,5394,232,485,13889
205,5345,225,517,13913
206,5302,245,530,13923
207,5262,236,556,13946
208,5194,270,575,13961
209,5155,266,588,13991
210,5116,261,620,14003
211,5043,288,626,14043
212,4990,278,658,14074
213,4934,286,681,14099
214,4881,282,694,14143
215,4829,291,705,14175
216,4749,324,733,14194
217,4703,297,750,14250
218,4641,309,753,14297
219,4577,312,754,14357
220,4498,322,757,14423
221,4439,313,770,14478
222,4358,314,790,14538
223,4304,317,771,14608
224,4250,304,783,14663
225,4178,317,793,14712
226,4122,307,809,14762
227,4065,314,783,14838
228,4032,309,787,14872
229,3971,314,782,14933
230,3941,292,797,14970
231,3875,315,824,14986
232,3853,300,831,15016
233,3804,296,829,15071
234,3760,300,802,15138
235,3720,300,810,15170
236,3678,279,823,15220
237,3637,273,825,15265
238,3612,289,803,15296
239,3586,281,804,15329
240,3558,290,792,15360
241,3523,279,769,15429
242,3493,272,769,15466
243,3488,249,779,15484
244,3455,262,750,15533
245,3443,249,741,15567
246,3436,234,721,15609
247,3433,221,703,15643
248,3418,229,667,15686
249,3413,228,651,15708
250,3408,213,651,15728
251,3406,206,636,15752
252,3412,192,623,15773
253,3427,192,601,15780
254,3451,194,585,15770
255,3473,200,571,15756
256,3471,210,553,15766
257,3486,196,555,15763
258,3496,192,545,15767
259,3512,202,531,15755
260,3520,196,535,15749
261,3532,200,532,15736
262,3563,184,532,15721
263,3574,194,494,15738
264,3588,185,498,15729
265,3609,174,510,15707
266,3663,174,490,15673
267,3663,176,479,15682
268,3703,159,478,15660
269,3716,162,457,15665
270,3724,161,465,15650
271,3755,155,458,15632
272,3782,156,445,15617
273,3810,159,424,15607
274,3830,159,418,15593
275,3854,162,402,15582
276,3864,172,378,15586
277,3901,151,382,15566
278,3926,140,391,15543
279,3958,151,380,15511
280,3997,135,396,15472
281,4018,161,388,15433
282,4036,162,387,15415
283,4063,153,395,15389
284,4076,166,382,15376
285,4096,159,391,15354
286,4123,150,389,15338
287,4155,156,393,15296
288,4207,162,385,15246
289,4218,174,381,15227
290,4236,179,378,15207
291,4249,181,378,15192
292,4255,166,395,15184
293,4267,171,397,15165
294,4278,183,395,15144
295,4302,172,410,15116
296,4327,173,421,15079
297,4348,179,428,15045
298,4357,187,418,15038
299,4385,187,427,15001
300,4403,188,413,14996
301,4426,195,421,14958
302,4439,193,432,14936
303,4455,209,423,14913
304,4483,199,422,14896
305,4493,194,435,14878
306,4495,201,444,14860
307,4520,198,461,14821
308,4524,217,454,14805
309,4536,203,477,14784
310,4546,215,473,14766
311,4571,201,492,14736
312,4585,203,486,14726
313,4603,185,516,14696
314,4621,187,522,14670
315,4613,201,518,14668
316,4635,192,531,14642
317,4626,208,524,14642
318,4634,203,546,14617
319,4631,232,535,14602
320,4631,221,542,14606
321,4624,226,551,14599
322,4634,214,571,14581
323,4618,231,568,14583
324,4601,244,556,14599
325,4593,269,562,14576
326,4574,267,581,14578
327,4555,282,589,14574
328,4534,276,597,14593
329,4497,286,612,14605
330,4473,277,631,14619
331,4492,265,654,14589
332,4494,262,662,14582
333,4475,260,671,14594
334,4451,293,672,14584
335,4428,291,670,14611
336,4428,266,676,14630
337,4386,282,675,14657
338,4382,284,655,14679
