Jour,Susceptible,Exposed,Infected,recovered
0,19969,11,20,0
1,19952,22,21,5
2,19935,27,30,8
3,19920,30,42,8
4,19891,47,46,16
5,19860,60,55,25
6,19824,68,76,32
7,19770,92,92,46
8,19696,124,124,56
9,19614,153,160,73
10,19514,189,201,96
11,19386,261,235,118
12,19242,307,300,151
13,19034,414,370,182
14,18802,491,474,233
15,18504,607,588,301
16,18111,770,743,376
17,17651,935,934,480
18,17072,1159,1163,606
19,16457,1349,1412,782
20,15681,1617,1731,971
21,14701,1989,2111,1199
22,13661,2259,2599,1481
23,12482,2622,3056,1840
24,11252,2888,3617,2243
25,9926,3144,4223,2707
26,8565,3307,4883,3245
27,7246,3443,5424,3887
28,6040,3404,5968,4588
29,4932,3316,6381,5371
30,3957,3147,6716,6180
31,3176,2823,6966,7035
32,2499,2557,6997,7947
33,1961,2256,6901,8882
34,1567,1923,6708,9802
35,1269,1568,6493,10670
36,1045,1320,6114,11521
37,867,1087,5729,12317
38,755,881,5319,13045
39,658,733,4858,13751
40,601,604,4442,14353
41,548,513,4041,14898
42,515,424,3693,15368
43,503,348,3284,15865
44,496,283,2951,16270
45,511,226,2653,16610
46,535,195,2387,16883
47,543,166,2118,17173
48,553,146,1889,17412
49,585,122,1698,17595
50,603,119,1497,17781
51,621,114,1344,17921
52,657,103,1170,18070
53,699,83,1052,18166
54,726,67,941,18266
55,766,66,851,18317
56,808,57,767,18368
57,846,52,684,18418
58,879,55,608,18458
59,947,55,536,18462
60,993,54,463,18490
61,1046,56,417,18481
62,1106,54,374,18466
63,1140,49,345,18466
64,1187,40,306,18467
65,1255,44,267,18434
66,1316,41,251,18392
67,1378,41,226,18355
68,1431,35,208,18326
69,1479,34,186,18301
70,1533,30,175,18262
71,1589,26,166,18219
72,1643,25,144,18188
73,1689,28,121,18162
74,1747,29,109,18115
75,1801,29,100,18070
76,1859,26,94,18021
77,1915,27,84,17974
78,1961,17,88,17934
79,2026,16,78,17880
80,2066,21,76,17837
81,2112,19,75,17794
82,2171,13,74,17742
83,2216,12,70,17702
84,2279,14,61,17646
85,2344,9,63,17584
86,2388,10,55,17547
87,2444,10,47,17499
88,2514,10,47,17429
89,2568,8,42,17382
90,2619,9,37,17335
91,2674,10,36,17280
92,2726,7,34,17233
93,2770,13,28,17189
94,2823,13,24,17140
95,2877,8,26,17089
96,2930,7,24,17039
97,2979,11,22,16988
98,3032,4,28,16936
99,3076,5,25,16894
100,3112,7,27,16854
101,3174,4,29,16793
102,3222,5,26,16747
103,3271,5,26,16698
104,3307,7,24,16662
105,3359,5,27,16609
106,3393,3,26,16578
107,3450,3,24,16523
108,3492,3,20,16485
109,3532,4,20,16444
110,3577,5,22,16396
111,3616,3,20,16361
112,3664,5,20,16311
113,3698,5,21,16276
114,3740,4,22,16234
115,3789,6,21,16184
116,3839,8,14,16139
117,3895,8,13,16084
118,3948,6,13,16033
119,3999,7,11,15983
120,4046,4,12,15938
121,4084,4,12,15900
122,4126,2,11,15861
123,4178,1,8,15813
124,4238,2,8,15752
125,4285,3,8,15704
126,4328,4,4,15664
127,4375,3,5,15617
128,4411,4,5,15580
129,4458,2,7,15533
130,4499,1,7,15493
131,4554,1,7,15438
132,4604,1,7,15388
133,4649,1,7,15343
134,4683,0,8,15309
135,4732,3,7,15258
136,4765,4,8,15223
137,4813,3,10,15174
138,4849,5,9,15137
139,4886,5,8,15101
140,4943,4,8,15045
141,4989,4,7,15000
142,5030,6,6,14958
143,5060,6,6,14928
144,5116,5,6,14873
145,5159,4,6,14831
146,5192,4,5,14799
147,5217,6,5,14772
148,5258,3,7,14732
149,5295,4,8,14693
150,5325,5,8,14662
151,5369,5,9,14617
152,5413,4,9,14574
153,5457,5,9,14529
154,5498,6,8,14488
155,5538,5,11,14446
156,5585,4,11,14400
157,5628,5,13,14354
158,5673,4,12,14311
159,5714,3,11,14272
160,5748,5,11,14236
161,5794,5,10,14191
162,5832,4,11,14153
163,5877,5,9,14109
164,5912,7,9,14072
165,5960,6,12,14022
166,6006,6,14,13974
167,6041,8,15,13936
168,6075,9,15,13901
169,6105,6,15,13874
170,6139,4,18,13839
171,6174,4,16,13806
172,6202,7,14,13777
173,6241,4,16,13739
174,6274,4,14,13708
175,6323,3,14,13660
176,6358,4,13,13625
177,6408,4,13,13575
178,6452,5,12,13531
179,6485,7,12,13496
180,6530,4,12,13454
181,6567,3,14,13416
182,6597,6,13,13384
183,6627,6,14,13353
184,6653,8,13,13326
185,6669,13,13,13305
186,6709,8,18,13265
187,6748,8,18,13226
188,6763,13,17,13207
189,6792,13,23,13172
190,6819,11,27,13143
191,6851,16,29,13104
192,6890,20,28,13062
193,6917,21,29,13033
194,6942,23,31,13004
195,6967,29,38,12966
196,6985,36,40,12939
197,7014,25,52,12909
198,7037,35,52,12876
199,7059,42,57,12842
200,7078,36,70,12816
201,7101,41,71,12787
202,7119,40,79,12762
203,7131,48,79,12742
204,7150,42,96,12712
205,7158,63,91,12688
206,7179,58,112,12651
207,7198,51,121,12630
208,7198,72,119,12611
209,7198,69,133,12600
210,7196,81,140,12583
211,7204,78,155,12563
212,7196,91,161,12552
213,7199,105,172,12524
214,7191,111,186,12512
215,7192,110,213,12485
216,7179,119,232,12470
217,7148,130,251,12471
218,7119,134,265,12482
219,7091,147,272,12490
220,7063,164,271,12502
221,7035,168,290,12507
222,7010,170,323,12497
223,6958,200,338,12504
224,6899,218,356,12527
225,6861,206,396,12537
226,6813,224,408,12555
227,6766,220,439,12575
228,6697,234,460,12609
229,6647,234,490,12629
230,6570,266,496,12668
231,6518,282,531,12669
232,6426,307,559,12708
233,6355,305,574,12766
234,6283,291,625,12801
235,6179,317,641,12863
236,6059,351,682,12908
237,5944,374,729,12953
238,5824,390,774,13012
239,5722,419,786,13073
