Jour,Susceptible,Exposed,Infected,recovered
0,19965,15,20,0
1,19951,22,21,6
2,19929,34,28,9
3,19914,35,37,14
4,19890,47,45,18
5,19858,60,57,25
6,19826,67,75,32
7,19772,92,96,40
8,19709,123,113,55
9,19633,149,147,71
10,19546,171,194,89
11,19396,259,235,110
12,19243,323,298,136
13,19057,383,378,182
14,18809,480,486,225
15,18494,624,599,283
16,18121,773,766,340
17,17617,976,969,438
18,17037,1183,1193,587
19,16321,1462,1481,736
20,15489,1704,1870,937
21,14507,2047,2259,1187
22,13438,2347,2742,1473
23,12173,2760,3219,1848
24,10910,2977,3795,2318
25,9560,3180,4430,2830
26,8206,3406,4996,3392
27,6962,3441,5549,4048
28,5788,3387,6026,4799
29,4695,3301,6411,5593
30,3753,3144,6666,6437
31,2990,2824,6901,7285
32,2371,2467,7001,8161
33,1852,2210,6900,9038
34,1494,1860,6724,9922
35,1224,1565,6401,10810
36,1020,1300,6019,11661
37,865,1083,5591,12461
38,753,901,5191,13155
39,653,757,4756,13834
40,601,603,4322,14474
41,574,488,3919,15019
42,555,398,3555,15492
43,544,331,3179,15946
44,534,289,2840,16337
45,507,259,2546,16688
46,532,187,2309,16972
47,541,175,2051,17233
48,567,136,1849,17448
49,589,124,1646,17641
50,607,118,1481,17794
51,640,106,1315,17939
52,684,82,1190,18044
53,726,75,1077,18122
54,769,67,947,18217
55,824,67,821,18288
56,865,66,738,18331
57,900,76,672,18352
58,951,56,614,18379
59,1008,56,534,18402
60,1046,54,482,18418
61,1093,49,435,18423
62,1129,46,395,18430
63,1169,48,350,18433
64,1224,50,320,18406
65,1290,40,303,18367
66,1333,47,268,18352
67,1395,35,245,18325
68,1441,36,224,18299
69,1480,38,191,18291
70,1538,29,176,18257
71,1587,39,155,18219
72,1643,26,156,18175
73,1708,24,147,18121
74,1755,25,131,18089
75,1818,25,120,18037
76,1877,34,98,17991
77,1916,25,99,17960
78,1975,24,87,17914
79,2032,19,80,17869
80,2089,18,77,17816
81,2139,17,67,17777
82,2192,13,71,17724
83,2252,13,62,17673
84,2314,14,57,17615
85,2364,10,55,17571
86,2419,11,51,17519
87,2475,12,49,17464
88,2519,19,37,17425
89,2569,13,41,17377
90,2610,20,37,17333
91,2656,12,43,17289
92,2721,12,42,17225
93,2781,13,35,17171
94,2819,13,35,17133
95,2875,13,34,17078
96,2934,12,33,17021
97,2988,11,30,16971
98,3026,14,26,16934
99,3081,17,25,16877
100,3130,12,29,16829
101,3175,14,23,16788
102,3217,14,22,16747
103,3267,12,19,16702
104,3315,14,17,16654
105,3365,12,19,16604
106,3417,9,22,16552
107,3461,12,22,16505
108,3491,10,25,16474
109,3539,9,25,16427
110,3585,13,23,16379
111,3633,9,29,16329
112,3679,8,28,16285
113,3716,7,27,16250
114,3760,6,21,16213
115,3810,7,22,16161
116,3862,8,24,16106
117,3909,5,27,16059
118,3942,10,23,16025
119,3986,11,22,15981
120,4029,4,28,15939
121,4074,7,24,15895
122,4119,6,25,15850
123,4159,5,24,15812
124,4201,4,23,15772
125,4231,2,22,15745
126,4267,4,16,15713
127,4306,5,16,15673
128,4332,4,16,15648
129,4378,8,14,15600
130,4428,5,17,15550
131,4461,9,15,15515
132,4488,9,14,15489
133,4533,7,15,15445
134,4576,6,16,15402
135,4619,5,16,15360
136,4659,5,17,15319
137,4698,6,16,15280
138,4735,7,17,15241
139,4784,7,17,15192
140,4815,11,19,15155
141,4849,11,16,15124
142,4890,11,17,15082
143,4933,8,19,15040
144,4971,6,20,15003
145,5001,10,20,14969
146,5038,12,20,14930
147,5082,15,18,14885
148,5115,18,20,14847
149,5156,9,26,14809
150,5186,9,26,14779
151,5223,11,28,14738
152,5249,16,27,14708
153,5281,15,31,14673
154,5311,13,34,14642
155,5336,10,40,14614
156,5358,17,40,14585
157,5391,15,41,14553
158,5428,16,41,14515
159,5461,20,41,14478
160,5491,22,43,14444
161,5526,25,41,14408
162,5554,26,46,14374
163,5587,16,55,14342
164,5604,28,51,14317
165,5643,27,55,14275
166,5681,28,54,14237
167,5701,30,59,14210
168,5724,35,60,14181
169,5762,39,63,14136
170,5783,40,72,14105
171,5815,43,79,14063
172,5842,41,87,14030
173,5864,41,92,14003
174,5877,47,100,13976
175,5907,46,110,13937
176,5909,52,114,13925
177,5923,57,120,13900
178,5943,61,130,13866
179,5951,70,141,13838
180,5955,63,154,13828
181,5961,80,145,13814
182,5971,77,162,13790
183,5979,84,168,13769
184,5982,92,182,13744
185,5984,96,201,13719
186,5979,105,208,13708
187,5975,105,220,13700
188,5952,115,224,13709
189,5953,112,242,13693
190,5950,118,243,13689
191,5921,143,238,13698
192,5920,140,259,13681
193,5919,148,274,13659
194,5908,137,295,13660
195,5885,154,307,13654
196,5871,164,315,13650
197,5827,173,333,13667
198,5813,184,351,13652
199,5792,193,352,13663
200,5766,175,389,13670
201,5747,188,397,13668
202,5718,198,413,13671
203,5681,209,422,13688
204,5645,214,428,13713
205,5602,224,422,13752
206,5593,217,430,13760
207,5547,222,455,13776
208,5508,200,490,13802
209,5474,213,492,13821
210,5401,242,520,13837
211,5358,237,538,13867
212,5272,267,566,13895
213,5216,275,577,13932
214,5165,262,598,13975
215,5101,273,620,14006
216,5037,265,652,14046
217,4984,277,649,14090
218,4927,279,665,14129
219,4863,299,687,14151
220,4801,294,695,14210
221,4738,291,704,14267
222,4675,290,726,14309
223,4615,312,721,14352
224,4538,321,738,14403
225,4483,303,748,14466
226,4431,308,741,14520
227,4373,300,762,14565
228,4297,323,749,14631
229,4235,327,761,14677
230,4164,312,776,14748
231,4103,318,774,14805
232,4069,307,799,14825
233,4014,325,799,14862
234,3950,319,804,14927
235,3902,306,821,14971
