Jour,Susceptible,Exposed,Infected,recovered
0,19966,14,20,0
1,19948,25,24,3
2,19937,20,37,6
3,19912,34,44,10
4,19878,54,52,16
5,19836,75,69,20
6,19794,86,93,27
7,19738,109,115,38
8,19667,143,136,54
9,19572,181,165,82
10,19455,234,210,101
11,19314,293,271,122
12,19121,367,365,147
13,18869,474,479,178
14,18563,590,607,240
15,18150,781,758,311
16,17666,952,963,419
17,17095,1149,1217,539
18,16380,1420,1501,699
19,15601,1647,1841,911
20,14593,2053,2215,1139
21,13504,2380,2689,1427
22,12276,2720,3215,1789
23,11008,2985,3782,2225
24,9703,3198,4374,2725
25,8370,3386,4931,3313
26,7079,3424,5551,3946
27,5841,3426,6094,4639
28,4746,3289,6548,5417
29,3762,3108,6843,6287
30,2992,2827,7022,7159
31,2346,2537,7102,8015
32,1855,2170,7083,8892
33,1441,1894,6851,9814
34,1151,1568,6572,10709
35,936,1286,6233,11545
36,811,1034,5803,12352
37,720,858,5322,13100
38,658,686,4935,13721
39,593,569,4500,14338
40,552,461,4077,14910
41,528,369,3699,15404
42,519,311,3331,15839
43,504,272,2964,16260
44,512,244,2653,16591
45,520,198,2388,16894
46,537,161,2134,17168
47,563,134,1897,17406
48,591,113,1719,17577
49,635,102,1517,17746
50,655,99,1353,17893
51,684,99,1207,18010
52,727,85,1063,18125
53,764,81,933,18222
54,811,80,825,18284
55,836,79,738,18347
56,878,71,673,18378
57,937,62,588,18413
58,1012,65,512,18411
59,1070,56,468,18406
60,1110,49,426,18415
61,1152,53,364,18431
62,1217,44,333,18406
63,1285,42,306,18367
64,1352,36,273,18339
65,1391,48,253,18308
66,1473,40,234,18253
67,1518,37,216,18229
68,1572,36,193,18199
69,1622,32,180,18166
70,1667,30,166,18137
71,1710,27,157,18106
72,1755,22,144,18079
73,1804,26,129,18041
74,1855,24,116,18005
75,1931,15,114,17940
76,1977,12,113,17898
77,2016,18,99,17867
78,2065,15,89,17831
79,2108,15,80,17797
80,2174,15,76,17735
81,2225,18,72,17685
82,2275,17,66,17642
83,2321,18,62,17599
84,2369,17,59,17555
85,2428,17,61,17494
86,2493,19,50,17438
87,2538,15,46,17401
88,2590,13,46,17351
89,2629,19,43,17309
90,2678,16,43,17263
91,2732,12,43,17213
92,2794,12,41,17153
93,2853,7,43,17097
94,2909,7,41,17043
95,2956,11,33,17000
96,2998,13,30,16959
97,3051,11,28,16910
98,3101,6,28,16865
99,3148,7,22,16823
100,3207,7,22,16764
101,3257,8,22,16713
102,3299,8,19,16674
103,3359,10,20,16611
104,3411,5,23,16561
105,3454,6,20,16520
106,3500,6,20,16474
107,3547,8,17,16428
108,3588,6,17,16389
109,3628,8,15,16349
110,3678,8,16,16298
111,3722,8,18,16252
112,3767,7,19,16207
113,3822,8,19,16151
114,3865,7,22,16106
115,3915,9,20,16056
116,3954,8,22,16016
117,3990,12,21,15977
118,4023,12,24,15941
119,4058,11,25,15906
120,4095,11,23,15871
121,4140,11,21,15828
122,4187,8,23,15782
123,4235,10,22,15733
124,4274,11,22,15693
125,4318,13,23,15646
126,4369,9,27,15595
127,4429,7,25,15539
128,4461,5,25,15509
129,4498,7,23,15472
130,4554,8,21,15417
131,4600,7,20,15373
132,4643,5,16,15336
133,4676,7,14,15303
134,4719,5,15,15261
135,4761,7,15,15217
136,4801,5,15,15179
137,4837,6,15,15142
138,4888,4,15,15093
139,4933,6,15,15046
140,4969,10,12,15009
141,5006,11,11,14972
142,5047,7,15,14931
143,5088,7,13,14892
144,5125,7,13,14855
145,5164,9,12,14815
146,5204,10,13,14773
147,5245,12,12,14731
148,5282,9,16,14693
149,5314,14,15,14657
150,5360,10,19,14611
151,5406,8,19,14567
152,5450,6,21,14523
153,5485,10,19,14486
154,5533,4,24,14439
155,5570,7,20,14403
156,5612,8,23,14357
157,5655,9,20,14316
158,5685,12,19,14284
159,5731,12,21,14236
160,5779,12,21,14188
161,5806,9,25,14160
162,5849,14,22,14115
163,5876,17,23,14084
164,5910,11,27,14052
165,5935,15,27,14023
166,5992,17,29,13962
167,6029,21,34,13916
168,6065,18,37,13880
169,6096,20,38,13846
170,6122,23,42,13813
171,6146,23,46,13785
172,6179,17,46,13758
173,6202,22,45,13731
174,6225,27,50,13698
175,6248,25,54,13673
176,6265,30,55,13650
177,6291,29,62,13618
178,6318,35,63,13584
179,6348,31,72,13549
180,6370,34,66,13530
181,6398,32,63,13507
182,6415,37,62,13486
183,6443,40,66,13451
184,6475,38,68,13419
185,6486,41,74,13399
186,6505,39,80,13376
187,6516,51,83,13350
188,6538,50,89,13323
189,6551,57,88,13304
190,6572,60,93,13275
191,6580,73,97,13250
192,6589,67,111,13233
193,6610,65,121,13204
194,6601,80,131,13188
195,6611,86,146,13157
196,6611,97,149,13143
197,6627,88,175,13110
198,6610,99,189,13102
199,6620,84,204,13092
200,6622,93,208,13077
201,6614,107,222,13057
202,6608,118,230,13044
203,6598,138,233,13031
204,6581,146,248,13025
205,6555,154,274,13017
206,6528,158,288,13026
207,6498,158,304,13040
208,6474,167,318,13041
209,6426,181,339,13054
210,6394,198,360,13048
211,6341,205,376,13078
212,6277,220,404,13099
213,6226,215,434,13125
214,6189,229,441,13141
215,6134,248,455,13163
216,6097,247,489,13167
217,6052,247,517,13184
218,5992,251,550,13207
219,5911,283,576,13230
220,5839,281,614,13266
221,5758,309,633,13300
222,5673,340,645,13342
223,5585,322,716,13377
224,5489,347,730,13434
225,5410,346,750,13494
226,5293,373,786,13548
227,5204,386,812,13598
228,5120,383,848,13649
229,5017,408,837,13738
230,4935,394,876,13795
231,4847,394,908,13851
232,4738,426,915,13921
233,4630,415,950,14005
234,4512,417,995,14076
235,4421,410,1006,14163
236,4318,426,995,14261
237,4229,420,1014,14337
238,4120,430,1032,14418
239,4028,412,1054,14506
240,3936,401,1065,14598
241,3831,410,1088,14671
242,3742,412,1091,14755
243,3681,389,1130,14800
244,3607,387,1093,14913
245,3534,386,1066,15014
246,3460,395,1064,15081
247,3406,388,1045,15161
248,3374,345,1047,15234
249,3307,357,1022,15314
250,3261,332,999,15408
251,3199,318,983,15500
252,3186,286,991,15537
253,3165,280,975,15580
254,3134,283,930,15653
255,3088,290,913,15709
256,3079,267,912,15742
257,3055,260,882,15803
258,3026,264,862,15848
259,3006,242,855,15897
260,2976,240,845,15939
261,2953,239,831,15977
262,2931,243,805,16021
263,2936,239,763,16062
264,2921,239,731,16109
265,2906,226,721,16147
266,2903,213,718,16166
267,2890,212,720,16178
268,2896,210,708,16186
269,2912,214,651,16223
270,2951,183,639,16227
271,2969,185,602,16244
272,2992,173,597,16238
273,3026,166,573,16235
274,3061,171,565,16203
275,3104,151,559,16186
276,3128,151,538,16183
277,3150,155,537,16158
278,3183,169,498,16150
279,3228,155,493,16124
280,3262,135,474,16129
281,3287,155,450,16108
282,3328,156,441,16075
283,3343,168,423,16066
284,3381,151,436,16032
285,3415,148,427,16010
286,3466,122,441,15971
287,3504,107,432,15957
288,3546,119,395,15940
289,3568,131,391,15910
290,3588,158,372,15882
291,3620,151,377,15852
292,3677,132,376,15815
293,3721,134,360,15785
294,3759,129,350,15762
295,3804,126,354,15716
296,3842,125,359,15674
297,3871,143,346,15640
298,3907,145,354,15594
299,3971,127,364,15538
300,4007,132,365,15496
301,4021,134,371,15474
302,4038,148,367,15447
303,4084,138,377,15401
304,4101,141,377,15381
305,4123,128,387,15362
306,4170,138,380,15312
307,4197,129,388,15286
308,4232,138,379,15251
309,4269,134,381,15216
310,4294,132,384,15190
311,4328,149,384,15139
312,4350,148,389,15113
313,4372,153,378,15097
314,4388,156,367,15089
315,4411,176,354,15059
316,4435,154,381,15030
317,4463,158,396,14983
318,4471,183,392,14954
319,4482,182,415,14921
320,4469,183,442,14906
321,4475,190,462,14873
322,4479,210,457,14854
323,4488,215,472,14825
324,4482,217,486,14815
325,4505,220,484,14791
326,4499,224,495,14782
327,4491,209,523,14777
328,4520,204,536,14740
329,4497,228,521,14754
330,4509,221,526,14744
331,4528,211,536,14725
332,4549,207,540,14704
333,4531,227,541,14701
334,4503,232,585,14680
335,4518,225,571,14686
336,4519,237,594,14650
337,4526,221,606,14647
338,4504,254,590,14652
339,4499,253,595,14653
340,4471,271,604,14654
341,4461,265,633,14641
342,4455,252,662,14631
343,4437,277,656,14630
344,4428,274,664,14634
345,4428,281,665,14626
346,4387,302,675,14636
347,4384,290,706,14620
348,4378,277,720,14625
349,4355,285,727,14633
350,4323,296,724,14657
351,4305,297,732,14666
352,4303,298,743,14656
353,4277,263,778,14682
354,4248,272,778,14702
355,4233,277,770,14720
356,4195,302,745,14758
357,4174,304,757,14765
358,4166,297,767,14770
359,4149,299,766,14786
360,4134,300,778,14788
361,4126,326,772,14776
362,4087,327,773,14813
363,4076,312,795,14817
364,4064,322,797,14817
365,4049,337,780,14834
366,4034,314,801,14851
367,4024,323,773,14880
368,4007,312,782,14899
369,3988,301,787,14924
370,3990,311,757,14942
371,3963,312,744,14981
372,3974,292,738,14996
373,3967,312,747,14974
374,3958,296,762,14984
375,3958,284,753,15005
376,3939,281,743,15037
377,3956,266,748,15030
378,3956,266,725,15053
379,3945,276,695,15084
380,3914,298,706,15082
381,3913,289,699,15099
382,3916,275,704,15105
383,3916,275,685,15124
384,3933,274,701,15092
385,3943,261,703,15093
386,3972,231,710,15087
387,3977,231,710,15082
388,3986,240,682,15092
389,3968,246,681,15105
390,3959,248,693,15100
391,3965,241,696,15098
392,3947,264,690,15099
393,3952,249,709,15090
