Jour,Susceptible,Exposed,Infected,recovered
0,19970,10,20,0
1,19953,22,19,6
2,19942,29,20,9
3,19929,32,28,11
4,19915,35,34,16
5,19896,44,38,22
6,19876,51,44,29
7,19840,69,57,34
8,19807,80,75,38
9,19764,92,96,48
10,19699,115,128,58
11,19591,175,160,74
12,19481,212,215,92
13,19359,246,286,109
14,19154,361,338,147
15,18915,450,449,186
16,18650,552,549,249
17,18311,672,691,326
18,17871,855,851,423
19,17377,1004,1083,536
20,16736,1286,1307,671
21,16056,1455,1631,858
22,15153,1792,2002,1053
23,14163,2095,2404,1338
24,13089,2394,2866,1651
25,11855,2731,3379,2035
26,10573,2987,3965,2475
27,9216,3268,4541,2975
28,7863,3367,5206,3564
29,6551,3459,5770,4220
30,5364,3425,6199,5012
31,4311,3267,6571,5851
32,3439,3029,6810,6722
33,2729,2699,6994,7578
34,2176,2379,6968,8477
35,1712,2121,6789,9378
36,1389,1782,6568,10261
37,1140,1488,6276,11096
38,964,1217,5868,11951
39,795,1061,5419,12725
40,683,844,5009,13464
41,627,676,4614,14083
42,571,563,4234,14632
43,539,456,3813,15192
44,506,372,3434,15688
45,516,294,3072,16118
46,554,232,2753,16461
47,547,221,2469,16763
48,557,187,2216,17040
49,578,165,1947,17310
50,606,144,1731,17519
51,624,127,1550,17699
52,650,99,1389,17862
53,697,93,1236,17974
54,729,89,1096,18086
55,768,86,977,18169
56,809,81,859,18251
57,867,64,768,18301
58,908,62,684,18346
59,954,62,604,18380
60,994,56,547,18403
61,1032,57,487,18424
62,1083,45,441,18431
63,1144,40,387,18429
64,1189,45,335,18431
65,1232,57,294,18417
66,1290,50,271,18389
67,1335,51,245,18369
68,1397,39,221,18343
69,1450,36,204,18310
70,1512,34,189,18265
71,1567,32,179,18222
72,1625,28,161,18186
73,1690,34,138,18138
74,1754,31,135,18080
75,1800,28,120,18052
76,1855,24,113,18008
77,1915,22,104,17959
78,1968,29,89,17914
79,2035,23,91,17851
80,2091,23,89,17797
81,2141,21,77,17761
82,2197,12,76,17715
83,2250,14,73,17663
84,2310,11,66,17613
85,2366,13,59,17562
86,2419,8,57,17516
87,2481,7,50,17462
88,2526,11,47,17416
89,2570,12,44,17374
90,2621,13,45,17321
91,2660,14,41,17285
92,2705,14,40,17241
93,2745,16,41,17198
94,2795,11,44,17150
95,2839,12,42,17107
96,2893,11,40,17056
97,2955,15,37,16993
98,3002,17,37,16944
99,3042,15,37,16906
100,3073,14,35,16878
101,3113,12,35,16840
102,3153,12,37,16798
103,3205,8,39,16748
104,3254,8,32,16706
105,3291,12,31,16666
106,3339,13,31,16617
107,3389,13,33,16565
108,3443,12,31,16514
109,3498,12,30,16460
110,3538,15,31,16416
111,3573,13,33,16381
112,3612,11,32,16345
113,3665,8,24,16303
114,3713,14,22,16251
115,3766,7,26,16201
116,3810,12,25,16153
117,3858,9,28,16105
118,3900,11,26,16063
119,3940,13,25,16022
120,3983,10,32,15975
121,4020,12,31,15937
122,4070,10,30,15890
123,4108,12,29,15851
124,4148,12,27,15813
125,4184,16,28,15772
126,4231,12,30,15727
127,4273,19,30,15678
128,4308,25,23,15644
129,4369,18,30,15583
130,4402,18,31,15549
131,4448,15,35,15502
132,4499,13,37,15451
133,4541,9,36,15414
134,4596,8,36,15360
135,4634,15,35,15316
136,4686,9,40,15265
137,4723,13,40,15224
138,4756,15,37,15192
139,4805,9,42,15144
140,4846,11,39,15104
141,4875,12,37,15076
142,4912,15,35,15038
143,4963,8,36,14993
144,5003,8,33,14956
145,5044,11,32,14913
146,5071,11,32,14886
147,5122,9,35,14834
148,5161,16,27,14796
149,5205,16,30,14749
150,5249,17,33,14701
151,5292,19,32,14657
152,5334,20,35,14611
153,5366,21,38,14575
154,5398,20,42,14540
155,5436,17,48,14499
156,5473,20,48,14459
157,5526,22,46,14406
158,5558,25,50,14367
159,5593,23,51,14333
160,5630,26,54,14290
161,5659,34,56,14251
162,5696,32,64,14208
163,5731,22,71,14176
164,5754,32,71,14143
165,5768,41,74,14117
166,5796,38,85,14081
167,5826,39,86,14049
168,5853,43,87,14017
169,5884,47,89,13980
170,5889,53,92,13966
171,5917,47,107,13929
172,5934,59,100,13907
173,5964,60,109,13867
174,5968,73,112,13847
175,5982,72,117,13829
176,5995,78,116,13811
177,6007,78,129,13786
178,6023,74,141,13762
179,6038,67,154,13741
180,6034,80,158,13728
181,6042,92,165,13701
182,6028,85,186,13701
183,6032,90,190,13688
184,6029,114,193,13664
185,6021,113,210,13656
186,6013,116,215,13656
187,6014,126,226,13634
188,6015,126,230,13629
189,6004,136,243,13617
190,6009,138,258,13595
191,5995,139,268,13598
192,5984,150,274,13592
193,5969,142,290,13599
194,5962,150,291,13597
195,5952,148,314,13586
196,5947,144,339,13570
197,5930,163,330,13577
198,5921,143,359,13577
199,5887,159,365,13589
200,5856,167,387,13590
201,5826,180,406,13588
202,5766,229,400,13605
203,5722,210,446,13622
204,5697,222,459,13622
205,5650,231,487,13632
206,5619,232,493,13656
207,5574,264,483,13679
208,5516,269,524,13691
209,5477,258,553,13712
210,5426,270,550,13754
211,5395,251,573,13781
212,5350,249,586,13815
213,5311,248,594,13847
214,5240,267,613,13880
215,5184,261,634,13921
216,5115,260,649,13976
217,5052,279,651,14018
218,4968,298,667,14067
219,4875,317,674,14134
220,4821,313,678,14188
221,4743,327,700,14230
222,4666,330,721,14283
223,4595,334,747,14324
224,4530,329,773,14368
225,4471,318,794,14417
226,4408,333,774,14485
227,4338,345,797,14520
228,4278,369,795,14558
229,4222,355,816,14607
230,4157,355,813,14675
231,4102,349,824,14725
232,4052,333,834,14781
233,3996,330,814,14860
234,3960,316,818,14906
235,3925,318,821,14936
236,3873,315,840,14972
237,3809,313,828,15050
238,3776,300,839,15085
239,3745,297,837,15121
240,3718,285,825,15172
241,3661,306,782,15251
242,3633,291,795,15281
243,3601,284,797,15318
244,3572,280,775,15373
245,3549,286,748,15417
246,3532,271,766,15431
247,3512,262,773,15453
248,3487,265,751,15497
249,3467,267,738,15528
250,3426,276,738,15560
251,3436,247,731,15586
252,3419,244,719,15618
253,3395,237,717,15651
254,3379,252,703,15666
255,3385,245,679,15691
256,3366,250,661,15723
257,3386,227,663,15724
258,3372,227,667,15734
259,3375,221,659,15745
260,3372,210,665,15753
261,3375,211,637,15777
262,3378,186,639,15797
263,3401,183,592,15824
264,3403,179,583,15835
265,3400,199,546,15855
266,3429,184,544,15843
267,3436,177,545,15842
268,3461,173,524,15842
269,3476,176,515,15833
270,3473,178,516,15833
271,3499,168,514,15819
272,3512,173,507,15808
273,3532,182,497,15789
274,3556,163,507,15774
275,3589,158,499,15754
276,3625,154,490,15731
277,3638,152,493,15717
278,3648,173,463,15716
279,3687,157,477,15679
280,3701,168,470,15661
281,3736,159,469,15636
282,3744,174,458,15624
283,3762,169,455,15614
284,3785,177,448,15590
285,3805,181,449,15565
286,3843,164,453,15540
287,3880,159,442,15519
288,3888,172,436,15504
289,3910,162,432,15496
290,3943,154,441,15462
291,3974,160,439,15427
292,3977,190,423,15410
293,3989,180,432,15399
