Jour,Susceptible,Exposed,Infected,recovered
0,19960,20,20,0
1,19944,26,28,2
2,19929,33,33,5
3,19903,43,42,12
4,19865,62,59,14
5,19831,73,75,21
6,19779,105,82,34
7,19721,117,123,39
8,19634,171,133,62
9,19538,206,172,84
10,19451,214,229,106
11,19311,249,295,145
12,19114,364,335,187
13,18894,434,432,240
14,18622,553,537,288
15,18287,697,657,359
16,17884,835,837,444
17,17337,1072,1017,574
18,16709,1283,1286,722
19,15990,1520,1589,901
20,15105,1836,1937,1122
21,14104,2150,2386,1360
22,12971,2476,2861,1692
23,11802,2716,3432,2050
24,10481,3034,4002,2483
25,9115,3264,4614,3007
26,7736,3469,5150,3645
27,6459,3474,5747,4320
28,5304,3405,6188,5103
29,4315,3198,6584,5903
30,3405,3021,6771,6803
31,2705,2692,6901,7702
32,2162,2331,6896,8611
33,1704,2002,6746,9548
34,1405,1677,6444,10474
35,1119,1444,6106,11331
36,927,1202,5824,12047
37,772,1001,5390,12837
38,662,804,5018,13516
39,596,632,4594,14178
40,544,532,4147,14777
41,535,451,3725,15289
42,514,399,3333,15754
43,515,314,3003,16168
44,514,263,2675,16548
45,526,238,2375,16861
46,522,209,2142,17127
47,534,173,1925,17368
48,567,144,1724,17565
49,589,127,1546,17738
50,625,114,1389,17872
51,658,109,1237,17996
52,700,90,1115,18095
53,748,84,986,18182
54,787,79,889,18245
55,817,81,786,18316
56,843,82,709,18366
57,890,77,656,18377
58,945,71,590,18394
59,1004,68,511,18417
60,1054,67,469,18410
61,1099,58,417,18426
62,1161,55,398,18386
63,1216,50,356,18378
64,1280,48,321,18351
65,1327,48,291,18334
66,1388,42,262,18308
67,1445,34,245,18276
68,1495,23,213,18269
69,1553,22,194,18231
70,1605,33,165,18197
71,1651,34,159,18156
72,1722,28,157,18093
73,1778,26,147,18049
74,1831,26,129,18014
75,1881,28,121,17970
76,1925,25,115,17935
77,1980,17,109,17894
78,2024,23,96,17857
79,2082,19,90,17809
80,2134,19,77,17770
81,2183,16,75,17726
82,2228,21,69,17682
83,2275,16,66,17643
84,2333,11,64,17592
85,2399,12,58,17531
86,2455,12,57,17476
87,2515,10,49,17426
88,2558,14,46,17382
89,2625,15,45,17315
90,2684,16,45,17255
91,2740,14,45,17201
92,2787,16,40,17157
93,2830,21,40,17109
94,2881,16,45,17058
95,2927,14,40,17019
96,2980,13,39,16968
97,3031,13,38,16918
98,3090,15,34,16861
99,3131,16,34,16819
100,3163,19,30,16788
101,3220,15,32,16733
102,3269,15,32,16684
103,3316,11,31,16642
104,3352,6,33,16609
105,3402,8,29,16561
106,3445,11,24,16520
107,3490,9,27,16474
108,3527,7,26,16440
109,3581,7,26,16386
110,3629,9,28,16334
111,3670,8,27,16295
112,3712,7,26,16255
113,3760,6,26,16208
114,3816,7,24,16153
115,3865,10,24,16101
116,3917,7,23,16053
117,3962,7,22,16009
118,4007,5,23,15965
119,4049,5,20,15926
120,4113,5,17,15865
121,4150,6,14,15830
122,4185,5,17,15793
123,4227,6,18,15749
124,4263,7,20,15710
125,4300,10,21,15669
126,4331,10,22,15637
127,4379,6,25,15590
128,4414,8,22,15556
129,4457,11,21,15511
130,4494,13,21,15472
131,4534,15,19,15432
132,4569,14,20,15397
133,4611,11,23,15355
134,4639,13,20,15328
135,4678,15,20,15287
136,4711,14,23,15252
137,4749,12,27,15212
138,4784,15,28,15173
139,4832,16,28,15124
140,4864,15,30,15091
141,4910,11,29,15050
142,4942,19,27,15012
143,4980,14,35,14971
144,5009,25,33,14933
145,5051,15,47,14887
146,5076,23,46,14855
147,5092,30,40,14838
148,5119,32,44,14805
149,5146,33,49,14772
150,5179,33,54,14734
151,5211,30,57,14702
152,5227,39,56,14678
153,5269,34,53,14644
154,5305,32,51,14612
155,5349,29,52,14570
156,5390,19,56,14535
157,5409,27,53,14511
158,5436,28,53,14483
159,5464,23,57,14456
160,5501,24,52,14423
161,5535,24,52,14389
162,5573,23,58,14346
163,5595,27,56,14322
164,5621,27,61,14291
165,5654,30,56,14260
166,5679,43,56,14222
167,5720,43,54,14183
168,5759,33,66,14142
169,5785,34,68,14113
170,5803,40,62,14095
171,5834,42,61,14063
172,5860,37,64,14039
173,5889,34,69,14008
174,5919,32,71,13978
175,5942,34,70,13954
176,5964,32,64,13940
177,5999,28,63,13910
178,6020,37,66,13877
179,6042,32,65,13861
180,6069,39,60,13832
181,6109,35,69,13787
182,6153,37,68,13742
183,6192,29,77,13702
184,6205,32,80,13683
185,6231,41,84,13644
186,6255,46,92,13607
187,6284,46,108,13562
188,6298,52,111,13539
189,6326,49,118,13507
190,6345,54,114,13487
191,6386,65,108,13441
192,6398,63,116,13423
193,6414,68,126,13392
194,6432,76,131,13361
195,6454,67,142,13337
196,6449,81,144,13326
197,6465,80,147,13308
198,6480,92,150,13278
199,6488,80,164,13268
200,6494,93,159,13254
201,6507,89,165,13239
202,6527,88,171,13214
203,6551,93,168,13188
204,6544,111,180,13165
205,6527,120,198,13155
206,6534,123,201,13142
207,6540,119,223,13118
208,6528,120,231,13121
209,6515,131,249,13105
210,6499,141,257,13103
211,6482,152,272,13094
212,6455,152,292,13101
213,6416,176,322,13086
214,6376,191,348,13085
215,6338,195,372,13095
216,6285,212,382,13121
217,6255,215,393,13137
218,6225,212,397,13166
219,6193,218,402,13187
220,6147,231,409,13213
221,6117,223,433,13227
222,6074,236,450,13240
223,6018,228,485,13269
224,5988,235,511,13266
225,5925,249,517,13309
226,5857,258,551,13334
227,5791,279,573,13357
228,5718,281,595,13406
229,5630,315,629,13426
230,5562,303,656,13479
231,5494,292,678,13536
232,5396,333,673,13598
233,5320,350,674,13656
234,5257,348,712,13683
235,5180,367,717,13736
236,5099,375,754,13772
237,5019,362,767,13852
238,4950,341,811,13898
239,4839,373,833,13955
240,4775,367,845,14013
241,4705,366,860,14069
242,4622,370,879,14129
243,4539,367,892,14202
244,4445,377,911,14267
245,4372,364,916,14348
246,4307,336,931,14426
247,4246,322,936,14496
248,4165,350,920,14565
249,4098,346,920,14636
250,4034,336,920,14710
251,3972,354,910,14764
252,3904,371,895,14830
253,3839,368,883,14910
254,3785,353,876,14986
255,3721,354,888,15037
256,3675,351,872,15102
257,3624,364,876,15136
258,3599,334,884,15183
259,3574,323,866,15237
260,3534,334,856,15276
261,3497,333,854,15316
262,3452,310,862,15376
263,3405,324,841,15430
264,3405,305,825,15465
265,3359,285,824,15532
266,3343,269,802,15586
267,3337,249,789,15625
268,3320,239,766,15675
269,3293,249,737,15721
270,3263,280,723,15734
271,3269,254,739,15738
272,3276,256,707,15761
273,3284,216,714,15786
274,3277,218,678,15827
275,3262,223,652,15863
276,3269,218,647,15866
277,3282,200,649,15869
278,3266,229,635,15870
279,3262,239,595,15904
280,3288,194,627,15891
281,3283,209,605,15903
282,3275,218,580,15927
283,3299,201,575,15925
284,3307,195,564,15934
285,3348,181,538,15933
286,3370,184,497,15949
287,3394,181,485,15940
288,3412,176,487,15925
289,3445,171,470,15914
290,3469,168,464,15899
291,3495,149,467,15889
292,3524,150,455,15871
293,3554,142,442,15862
294,3589,136,445,15830
295,3626,153,419,15802
296,3654,142,407,15797
297,3688,142,418,15752
298,3738,139,418,15705
299,3737,168,409,15686
300,3787,151,415,15647
301,3814,156,397,15633
302,3835,156,385,15624
303,3866,141,404,15589
304,3893,156,390,15561
305,3897,160,394,15549
306,3911,151,397,15541
307,3941,172,378,15509
308,3971,159,379,15491
309,3996,168,374,15462
310,4040,150,388,15422
311,4055,149,384,15412
312,4075,158,381,15386
313,4123,147,395,15335
314,4151,152,387,15310
315,4185,160,363,15292
316,4226,158,361,15255
317,4268,152,345,15235
318,4309,145,348,15198
319,4317,150,375,15158
320,4334,155,375,15136
321,4360,159,379,15102
322,4382,169,383,15066
323,4402,173,383,15042
324,4423,185,392,15000
325,4447,174,399,14980
326,4456,191,392,14961
327,4488,174,419,14919
328,4487,175,418,14920
329,4533,178,423,14866
330,4559,181,424,14836
331,4571,183,440,14806
332,4568,189,449,14794
333,4611,173,442,14774
334,4600,193,453,14754
335,4616,188,471,14725
336,4618,197,471,14714
337,4645,197,475,14683
338,4645,205,473,14677
339,4664,192,493,14651
340,4679,196,488,14637
341,4662,219,483,14636
342,4662,222,479,14637
343,4679,223,491,14607
344,4671,242,510,14577
345,4667,244,523,14566
346,4669,246,538,14547
347,4667,239,550,14544
348,4651,250,558,14541
349,4634,246,554,14566
350,4611,266,562,14561
351,4586,270,581,14563
352,4579,239,612,14570
353,4558,257,589,14596
354,4528,279,593,14600
355,4532,284,598,14586
356,4546,267,605,14582
357,4535,252,624,14589
358,4529,252,632,14587
359,4520,262,623,14595
360,4509,277,625,14589
361,4500,273,620,14607
362,4497,277,619,14607
363,4497,270,649,14584
364,4468,272,671,14589
365,4421,288,685,14606
366,4408,292,680,14620
367,4406,282,692,14620
368,4389,283,689,14639
369,4352,298,676,14674
370,4336,294,681,14689
371,4317,282,682,14719
372,4295,292,685,14728
373,4302,265,706,14727
374,4267,298,690,14745
375,4263,297,689,14751
376,4267,288,710,14735
377,4248,280,718,14754
378,4240,279,713,14768
379,4221,287,714,14778
380,4223,260,732,14785
381,4206,250,731,14813
382,4210,245,751,14794
383,4207,261,727,14805
384,4183,283,720,14814
385,4169,287,726,14818
386,4141,318,721,14820
387,4121,308,721,14850
388,4114,306,711,14869
389,4118,267,728,14887
390,4118,274,696,14912
391,4109,301,663,14927
392,4092,287,682,14939
393,4080,300,671,14949
394,4064,294,696,14946
395,4094,281,673,14952
396,4104,285,677,14934
397,4123,259,683,14935
398,4116,262,673,14949
399,4090,271,700,14939
400,4085,260,713,14942
401,4085,264,719,14932
402,4052,289,712,14947
403,4038,301,703,14958
404,4016,305,713,14966
405,3994,305,712,14989
406,3972,293,734,15001
407,3982,287,711,15020
408,3981,268,720,15031
409,3947,286,723,15044
410,3940,280,753,15027
411,3941,263,764,15032
412,3923,287,739,15051
413,3885,304,759,15052
414,3867,291,764,15078
415,3880,268,774,15078
416,3861,288,759,15092
417,3852,279,742,15127
418,3845,300,728,15127
419,3833,300,743,15124
420,3844,291,732,15133
421,3833,278,754,15135
422,3852,266,761,15121
423,3832,291,736,15141
424,3840,264,761,15135
425,3850,260,749,15141
426,3846,287,703,15164
427,3842,272,727,15159
428,3851,271,710,15168
429,3871,265,706,15158
430,3855,265,697,15183
431,3870,268,679,15183
432,3909,256,677,15158
433,3907,267,663,15163
434,3920,267,670,15143
435,3947,237,684,15132
436,3979,224,672,15125
437,3970,239,662,15129
438,3966,241,669,15124
439,3970,244,648,15138
440,3989,222,643,15146
441,4001,225,603,15171
442,3999,250,580,15171
443,4024,231,584,15161
444,4033,245,567,15155
445,4040,233,581,15146
446,4082,212,592,15114
447,4104,214,586,15096
448,4117,231,573,15079
449,4107,246,578,15069
450,4142,243,571,15044
451,4155,238,584,15023
452,4187,228,586,14999
453,4210,230,579,14981
454,4221,228,577,14974
455,4219,239,572,14970
456,4238,234,585,14943
457,4232,230,606,14932
458,4232,240,611,14917
459,4216,246,626,14912
460,4233,239,627,14901
461,4226,248,624,14902
462,4235,238,620,14907
463,4218,265,621,14896
464,4210,258,640,14892
465,4206,238,657,14899
466,4202,234,666,14898
467,4194,254,675,14877
468,4184,253,684,14879
469,4176,271,672,14881
470,4162,280,659,14899
471,4175,261,670,14894
472,4181,263,687,14869
473,4188,249,692,14871
474,4184,244,686,14886
475,4182,254,677,14887
476,4182,248,670,14900
477,4205,230,662,14903
478,4214,241,644,14901
479,4222,253,646,14879
480,4235,245,656,14864
481,4244,244,645,14867
482,4211,265,644,14880
483,4212,250,667,14871
484,4215,245,665,14875
485,4205,252,675,14868
486,4184,275,658,14883
487,4186,266,675,14873
488,4173,274,678,14875
489,4177,264,688,14871
490,4184,273,674,14869
491,4165,273,678,14884
492,4168,267,693,14872
493,4170,269,681,14880
494,4155,275,672,14898
495,4140,270,683,14907
496,4152,260,672,14916
497,4145,259,677,14919
498,4146,255,695,14904
499,4134,246,689,14931
500,4120,268,683,14929
501,4114,257,705,14924
502,4091,274,697,14938
503,4074,285,682,14959
504,4069,267,677,14987
505,4090,251,683,14976
506,4076,243,693,14988
507,4061,261,691,14987
508,4043,270,673,15014
509,4034,260,684,15022
510,4015,262,690,15033
511,3993,272,684,15051
512,3991,245,681,15083
513,4004,243,663,15090
514,3998,245,669,15088
515,4002,244,664,15090
516,3980,274,633,15113
517,3991,265,624,15120
518,4003,263,606,15128
519,4027,237,615,15121
520,4033,246,607,15114
521,4043,242,605,15110
522,4070,233,604,15093
523,4061,237,604,15098
524,4095,228,602,15075
525,4089,238,598,15075
526,4091,225,599,15085
527,4119,231,598,15052
528,4096,251,593,15060
529,4098,235,600,15067
530,4118,232,603,15047
531,4118,254,580,15048
532,4121,251,586,15042
533,4148,238,597,15017
534,4134,237,618,15011
535,4138,240,627,14995
536,4122,245,641,14992
537,4149,217,645,14989
538,4155,232,627,14986
539,4141,233,634,14992
540,4145,239,629,14987
541,4153,231,627,14989
542,4160,244,607,14989
543,4181,226,608,14985
544,4189,243,595,14973
545,4206,243,598,14953
546,4186,255,581,14978
547,4193,256,593,14958
548,4193,245,593,14969
549,4207,233,606,14954
550,4200,261,599,14940
551,4202,242,618,14938
552,4203,253,608,14936
553,4197,261,626,14916
554,4220,248,636,14896
555,4213,260,625,14902
556,4194,254,641,14911
557,4181,258,646,14915
558,4188,240,669,14903
559,4169,254,638,14939
560,4169,256,649,14926
561,4160,262,638,14940
562,4163,238,640,14959
563,4176,236,624,14964
564,4184,218,627,14971
565,4202,223,628,14947
566,4181,245,617,14957
567,4193,237,603,14967
568,4195,239,607,14959
569,4194,234,604,14968
570,4202,246,599,14953
571,4208,217,645,14930
572,4206,232,638,14924
573,4202,235,642,14921
574,4201,243,628,14928
575,4210,244,620,14926
576,4210,263,613,14914
577,4213,245,618,14924
578,4220,251,621,14908
579,4199,271,612,14918
580,4212,244,634,14910
581,4201,234,635,14930
582,4194,257,612,14937
583,4193,257,622,14928
584,4205,253,618,14924
585,4212,257,611,14920
586,4218,268,600,14914
587,4211,261,627,14901
588,4220,267,619,14894
589,4224,249,631,14896
590,4229,248,632,14891
591,4244,248,639,14869
592,4241,256,644,14859
593,4228,257,653,14862
594,4245,245,653,14857
595,4231,278,650,14841
596,4229,269,667,14835
597,4216,261,664,14859
598,4201,280,664,14855
599,4184,274,662,14880
600,4182,261,666,14891
601,4193,260,658,14889
602,4190,271,643,14896
603,4181,259,666,14894
604,4166,249,685,14900
605,4163,255,672,14910
606,4151,253,690,14906
607,4152,254,688,14906
608,4131,273,665,14931
609,4119,296,653,14932
610,4123,263,678,14936
611,4110,275,676,14939
612,4085,277,689,14949
613,4101,273,691,14935
614,4102,271,698,14929
615,4103,282,688,14927
616,4105,283,687,14925
617,4111,281,683,14925
618,4107,279,686,14928
619,4097,274,674,14955
620,4088,265,671,14976
621,4098,256,672,14974
622,4122,264,658,14956
623,4125,269,679,14927
624,4128,256,679,14937
625,4125,246,656,14973
626,4108,281,653,14958
627,4105,277,663,14955
628,4104,279,657,14960
629,4124,256,648,14972
630,4126,267,624,14983
631,4128,270,622,14980
632,4159,250,634,14957
633,4176,245,649,14930
634,4177,260,614,14949
635,4176,246,629,14949
636,4194,244,625,14937
637,4207,253,617,14923
638,4218,266,604,14912
639,4200,274,621,14905
640,4216,259,644,14881
641,4228,250,646,14876
642,4225,253,629,14893
643,4216,259,638,14887
644,4219,252,634,14895
645,4266,226,636,14872
646,4251,240,610,14899
647,4234,270,580,14916
648,4206,276,599,14919
649,4204,254,627,14915
650,4190,276,645,14889
651,4209,267,660,14864
652,4217,271,666,14846
653,4222,265,661,14852
654,4230,245,672,14853
655,4219,262,673,14846
656,4219,248,688,14845
657,4193,268,680,14859
658,4181,274,684,14861
659,4173,264,686,14877
660,4183,257,693,14867
661,4183,252,681,14884
662,4194,233,684,14889
663,4188,248,671,14893
664,4189,253,680,14878
665,4183,268,669,14880
666,4193,251,662,14894
667,4204,263,662,14871
668,4218,251,666,14865
669,4227,249,637,14887
670,4236,241,627,14896
671,4254,241,623,14882
672,4271,250,604,14875
673,4276,263,618,14843
674,4276,248,624,14852
675,4275,258,612,14855
676,4256,270,616,14858
677,4264,281,621,14834
678,4295,268,633,14804
679,4310,235,642,14813
680,4309,249,617,14825
681,4312,263,623,14802
682,4300,256,627,14817
683,4296,260,632,14812
684,4320,259,630,14791
685,4294,275,632,14799
686,4297,265,639,14799
687,4302,265,642,14791
688,4283,267,657,14793
689,4288,256,658,14798
690,4292,262,644,14802
691,4294,256,657,14793
692,4305,249,652,14794
693,4286,270,643,14801
694,4299,268,651,14782
695,4317,263,653,14767
696,4329,283,645,14743
697,4341,238,664,14757
698,4323,257,671,14749
699,4317,268,661,14754
700,4298,285,662,14755
701,4283,292,678,14747
702,4283,288,701,14728
703,4281,281,718,14720
704,4280,283,725,14712
705,4280,276,729,14715
706,4267,266,744,14723
707,4245,302,723,14730
708,4250,266,749,14735
709,4231,290,715,14764
710,4209,295,726,14770
711,4196,290,727,14787
712,4173,296,743,14788
713,4163,303,737,14797
714,4150,285,762,14803
715,4152,288,744,14816
716,4135,286,750,14829
717,4122,278,754,14846
718,4105,281,760,14854
719,4084,306,750,14860
720,4068,303,761,14868
721,4066,291,756,14887
722,4072,287,733,14908
723,4080,279,725,14916
724,4067,287,722,14924
725,4064,273,733,14930
726,4066,273,732,14929
727,4066,277,719,14938
728,4082,275,724,14919
729,4093,267,749,14891
