Jour,Susceptible,Exposed,Infected,recovered
0,19967,13,20,0
1,19952,23,21,4
2,19937,28,29,6
3,19924,32,33,11
4,19899,44,41,16
5,19872,49,56,23
6,19835,66,68,31
7,19784,96,81,39
8,19722,119,104,55
9,19643,158,130,69
10,19566,176,171,87
11,19440,234,212,114
12,19291,299,267,143
13,19104,374,341,181
14,18890,449,432,229
15,18597,579,530,294
16,18307,649,687,357
17,17899,832,828,441
18,17393,1013,1046,548
19,16755,1223,1333,689
20,15969,1560,1619,852
21,15122,1817,1994,1067
22,14110,2172,2349,1369
23,13018,2434,2883,1665
24,11833,2685,3409,2073
25,10521,2978,4004,2497
26,9136,3308,4510,3046
27,7797,3457,5089,3657
28,6516,3458,5724,4302
29,5316,3412,6168,5104
30,4248,3273,6568,5911
31,3394,2997,6808,6801
32,2723,2708,6897,7672
33,2144,2409,6881,8566
34,1716,2083,6732,9469
35,1390,1761,6521,10328
36,1126,1491,6236,11147
37,929,1222,5856,11993
38,785,997,5513,12705
39,682,808,5171,13339
40,630,661,4748,13961
41,580,543,4349,14528
42,526,487,3937,15050
43,535,370,3551,15544
44,514,321,3174,15991
45,528,269,2831,16372
46,533,231,2512,16724
47,550,197,2246,17007
48,568,175,1979,17278
49,602,144,1784,17470
50,629,132,1621,17618
51,671,124,1418,17787
52,707,102,1282,17909
53,745,87,1132,18036
54,777,80,1015,18128
55,828,77,896,18199
56,852,82,789,18277
57,889,79,707,18325
58,913,76,649,18362
59,957,69,582,18392
60,996,68,525,18411
61,1024,72,464,18440
62,1062,65,431,18442
63,1116,45,402,18437
64,1181,47,355,18417
65,1243,42,328,18387
66,1290,38,288,18384
67,1339,36,254,18371
68,1397,39,224,18340
69,1459,31,212,18298
70,1505,30,195,18270
71,1568,30,184,18218
72,1610,27,171,18192
73,1671,25,152,18152
74,1732,18,139,18111
75,1794,23,130,18053
76,1841,21,116,18022
77,1897,18,113,17972
78,1952,19,103,17926
79,2011,17,93,17879
80,2067,20,90,17823
81,2136,23,85,17756
82,2180,20,89,17711
83,2243,14,85,17658
84,2297,19,74,17610
85,2347,20,64,17569
86,2385,14,66,17535
87,2436,10,60,17494
88,2473,16,52,17459
89,2526,12,55,17407
90,2577,13,51,17359
91,2623,14,47,17316
92,2677,11,47,17265
93,2719,8,45,17228
94,2752,14,42,17192
95,2808,9,44,17139
96,2857,9,42,17092
97,2900,16,36,17048
98,2961,16,33,16990
99,3004,13,35,16948
100,3050,17,31,16902
101,3098,14,34,16854
102,3151,14,34,16801
103,3188,15,36,16761
104,3234,12,34,16720
105,3281,11,32,16676
106,3338,7,32,16623
107,3398,9,30,16563
108,3437,10,27,16526
109,3496,7,27,16470
110,3540,9,26,16425
111,3585,7,24,16384
112,3627,8,25,16340
113,3675,9,23,16293
114,3717,10,20,16253
115,3768,10,22,16200
116,3809,8,24,16159
117,3851,8,26,16115
118,3889,10,23,16078
119,3938,12,22,16028
120,3978,11,23,15988
121,4030,9,25,15936
122,4068,12,23,15897
