Jour,Susceptible,Exposed,Infected,recovered
0,19962,18,20,0
1,19948,25,24,3
2,19929,31,34,6
3,19892,60,37,11
4,19869,56,59,16
5,19807,96,76,21
6,19751,114,108,27
7,19668,147,142,43
8,19566,187,176,71
9,19447,227,228,98
10,19290,304,282,124
11,19121,371,350,158
12,18846,492,458,204
13,18517,612,612,259
14,18123,742,794,341
15,17597,993,968,442
16,17021,1169,1246,564
17,16276,1438,1553,733
18,15388,1766,1922,924
19,14421,2071,2342,1166
20,13251,2453,2815,1481
21,11980,2807,3388,1825
22,10682,3082,3940,2296
23,9320,3285,4583,2812
24,7992,3357,5310,3341
25,6630,3464,5862,4044
26,5379,3462,6379,4780
27,4335,3299,6719,5647
28,3426,3093,6944,6537
29,2668,2813,7039,7480
30,2133,2412,7053,8402
31,1684,2074,6884,9358
32,1342,1797,6610,10251
33,1075,1515,6337,11073
34,897,1218,6006,11879
35,738,1036,5572,12654
36,660,815,5171,13354
37,612,672,4705,14011
38,559,557,4236,14648
39,537,462,3821,15180
40,527,372,3457,15644
41,514,319,3072,16095
42,524,262,2799,16415
43,530,222,2514,16734
44,555,175,2270,17000
45,564,159,2033,17244
46,600,135,1806,17459
47,628,113,1595,17664
48,658,100,1441,17801
49,687,89,1280,17944
50,717,77,1141,18065
51,766,82,1020,18132
52,823,77,911,18189
53,855,70,826,18249
54,885,76,742,18297
55,940,59,676,18325
56,994,60,594,18352
57,1019,58,539,18384
58,1064,61,497,18378
59,1102,53,447,18398
60,1146,52,384,18418
61,1198,47,351,18404
62,1253,46,314,18387
63,1313,44,289,18354
64,1368,50,281,18301
65,1431,41,258,18270
66,1476,42,233,18249
67,1531,35,224,18210
68,1571,35,205,18189
69,1622,37,185,18156
70,1672,38,156,18134
71,1736,30,153,18081
72,1797,32,141,18030
73,1863,30,126,17981
74,1924,19,118,17939
75,1991,12,105,17892
76,2033,16,90,17861
77,2095,9,87,17809
78,2134,18,76,17772
79,2187,8,73,17732
80,2237,9,62,17692
81,2280,14,54,17652
82,2341,12,54,17593
83,2403,12,51,17534
84,2456,12,43,17489
85,2510,10,43,17437
86,2558,10,39,17393
87,2605,9,38,17348
88,2662,9,31,17298
89,2713,10,26,17251
90,2767,13,30,17190
91,2808,9,34,17149
92,2864,7,38,17091
93,2913,6,36,17045
94,2958,7,31,17004
95,3009,6,29,16956
96,3061,6,28,16905
97,3127,4,28,16841
98,3163,7,23,16807
99,3224,8,24,16744
100,3274,7,20,16699
101,3320,8,18,16654
102,3362,9,17,16612
103,3399,6,20,16575
104,3446,5,20,16529
105,3494,7,17,16482
106,3548,7,18,16427
107,3594,6,18,16382
108,3644,8,16,16332
109,3687,8,18,16287
110,3725,6,21,16248
111,3776,8,19,16197
112,3814,10,21,16155
113,3864,10,20,16106
114,3915,11,21,16053
115,3944,8,25,16023
116,3994,5,26,15975
117,4037,6,25,15932
118,4074,9,23,15894
119,4127,8,24,15841
120,4167,10,21,15802
121,4203,9,24,15764
122,4245,11,22,15722
123,4297,12,23,15668
124,4345,9,24,15622
125,4394,6,24,15576
126,4434,6,21,15539
127,4470,6,18,15506
128,4516,6,16,15462
129,4559,4,17,15420
130,4589,4,20,15387
131,4642,5,20,15333
132,4685,2,22,15291
133,4736,3,23,15238
134,4763,6,23,15208
135,4803,8,20,15169
136,4856,5,23,15116
137,4896,11,21,15072
138,4931,11,24,15034
139,4979,13,19,14989
140,5020,17,18,14945
141,5054,16,21,14909
142,5088,17,21,14874
143,5127,16,24,14833
144,5165,16,27,14792
145,5195,10,33,14762
146,5234,16,30,14720
147,5275,16,32,14677
148,5307,19,34,14640
149,5346,17,36,14601
150,5384,14,40,14562
151,5406,18,43,14533
152,5446,16,45,14493
153,5479,17,43,14461
154,5518,19,43,14420
155,5549,21,44,14386
156,5574,24,47,14355
157,5600,21,55,14324
158,5624,26,56,14294
159,5654,25,55,14266
160,5689,21,61,14229
161,5726,24,56,14194
162,5757,24,59,14160
163,5793,23,58,14126
164,5824,21,53,14102
165,5850,25,52,14073
166,5881,31,56,14032
167,5915,31,63,13991
168,5936,39,69,13956
169,5964,35,75,13926
170,5978,38,74,13910
171,6011,34,79,13876
172,6032,43,76,13849
173,6051,41,79,13829
174,6075,38,82,13805
175,6079,53,88,13780
176,6093,46,99,13762
177,6120,55,104,13721
178,6130,64,108,13698
179,6142,71,118,13669
180,6157,81,124,13638
181,6173,72,141,13614
182,6193,71,153,13583
183,6193,78,157,13572
184,6203,79,163,13555
185,6209,91,162,13538
186,6219,90,178,13513
187,6208,111,186,13495
188,6205,114,206,13475
189,6220,106,220,13454
190,6219,122,225,13434
191,6209,129,241,13421
192,6193,122,264,13421
193,6191,115,275,13419
194,6173,128,290,13409
195,6154,158,291,13397
196,6115,180,303,13402
197,6073,185,340,13402
198,6044,192,363,13401
199,6009,198,389,13404
200,5960,207,402,13431
201,5914,214,431,13441
202,5872,219,467,13442
203,5819,243,470,13468
204,5777,238,499,13486
205,5746,242,515,13497
206,5698,255,526,13521
207,5656,243,558,13543
208,5585,276,550,13589
209,5544,260,582,13614
210,5483,271,611,13635
211,5407,289,610,13694
212,5342,296,618,13744
213,5271,304,631,13794
214,5207,317,643,13833
215,5147,303,670,13880
216,5062,302,696,13940
217,5011,296,713,13980
218,4946,292,719,14043
219,4892,297,734,14077
220,4845,291,755,14109
221,4784,295,746,14175
222,4734,277,755,14234
223,4663,300,760,14277
224,4610,297,757,14336
225,4560,297,789,14354
226,4492,313,789,14406
227,4445,293,810,14452
228,4374,301,839,14486
229,4302,313,836,14549
230,4225,333,847,14595
231,4177,321,842,14660
232,4116,337,841,14706
233,4039,335,854,14772
234,3972,332,850,14846
235,3925,328,852,14895
236,3882,309,852,14957
237,3831,313,833,15023
238,3788,318,832,15062
239,3728,325,835,15112
240,3687,304,831,15178
241,3661,261,833,15245
242,3623,255,815,15307
243,3610,229,805,15356
244,3610,213,773,15404
245,3606,207,746,15441
246,3575,237,722,15466
247,3543,234,719,15504
248,3532,235,726,15507
249,3502,234,718,15546
250,3487,250,701,15562
251,3461,244,706,15589
252,3449,235,699,15617
253,3422,257,674,15647
254,3434,242,669,15655
255,3435,228,678,15659
256,3416,243,654,15687
257,3395,242,660,15703
258,3390,230,658,15722
259,3387,240,654,15719
260,3376,238,653,15733
261,3411,219,629,15741
262,3402,225,600,15773
263,3408,226,602,15764
264,3397,226,608,15769
265,3397,224,602,15777
266,3393,220,593,15794
267,3399,222,593,15786
268,3423,212,586,15779
269,3421,202,594,15783
