Jour,Susceptible,Exposed,Infected,recovered
0,19965,15,20,0
1,19947,26,22,5
2,19932,30,31,7
3,19908,41,39,12
4,19881,49,54,16
5,19834,75,67,24
6,19796,83,88,33
7,19733,110,113,44
8,19660,136,144,60
9,19579,159,184,78
10,19477,200,227,96
11,19324,271,277,128
12,19144,350,345,161
13,18923,447,428,202
14,18652,546,533,269
15,18331,663,663,343
16,17917,836,811,436
17,17379,1062,1005,554
18,16805,1236,1298,661
19,16047,1539,1594,820
20,15124,1866,1972,1038
21,14145,2166,2442,1247
22,12974,2508,2943,1575
23,11705,2841,3530,1924
24,10316,3136,4155,2393
25,8963,3299,4783,2955
26,7581,3459,5369,3591
27,6335,3440,5990,4235
28,5190,3386,6430,4994
29,4133,3291,6728,5848
30,3310,3028,6917,6745
31,2620,2724,7002,7654
32,2072,2409,6968,8551
33,1656,2078,6789,9477
34,1324,1763,6528,10385
35,1090,1452,6188,11270
36,917,1197,5810,12076
37,779,983,5399,12839
38,693,818,5015,13474
39,626,657,4599,14118
40,578,547,4177,14698
41,561,439,3754,15246
42,547,382,3368,15703
43,539,330,3032,16099
44,546,279,2739,16436
45,542,230,2459,16769
46,558,208,2218,17016
47,588,171,1982,17259
48,618,155,1773,17454
49,653,134,1574,17639
50,677,115,1396,17812
51,712,103,1244,17941
52,751,98,1102,18049
53,803,77,994,18126
54,842,73,888,18197
55,887,66,812,18235
56,938,57,708,18297
57,997,50,636,18317
58,1027,57,571,18345
59,1062,58,514,18366
60,1135,58,459,18348
61,1178,57,415,18350
62,1228,52,383,18337
63,1279,43,350,18328
64,1322,39,313,18326
65,1374,39,283,18304
66,1435,42,258,18265
67,1493,33,238,18236
68,1535,37,214,18214
69,1580,37,192,18191
70,1624,39,181,18156
71,1668,41,156,18135
72,1728,39,149,18084
73,1786,25,141,18048
74,1832,29,126,18013
75,1886,26,122,17966
76,1952,19,107,17922
77,2014,19,96,17871
78,2077,21,87,17815
79,2128,19,86,17767
80,2186,22,78,17714
81,2241,14,79,17666
82,2301,21,69,17609
83,2350,17,64,17569
84,2407,15,57,17521
85,2454,11,52,17483
86,2508,12,48,17432
87,2559,15,42,17384
88,2611,10,46,17333
89,2668,9,43,17280
90,2717,6,36,17241
91,2767,7,33,17193
92,2829,7,31,17133
93,2880,9,31,17080
94,2930,7,32,17031
95,2984,8,30,16978
96,3024,14,27,16935
97,3075,14,28,16883
98,3128,14,26,16832
99,3185,14,25,16776
100,3240,14,31,16715
101,3293,9,33,16665
102,3339,9,32,16620
103,3380,13,28,16579
104,3429,8,33,16530
105,3480,12,30,16478
106,3522,10,28,16440
107,3555,13,23,16409
108,3604,8,23,16365
109,3648,8,24,16320
