Jour,Susceptible,Exposed,Infected,recovered
0,19957,23,20,0
1,19950,20,28,2
2,19924,37,34,5
3,19900,50,39,11
4,19878,54,54,14
5,19847,65,70,18
6,19804,81,82,33
7,19752,98,106,44
8,19685,113,138,64
9,19587,164,162,87
10,19477,215,201,107
11,19350,255,266,129
12,19173,333,335,159
13,18958,420,408,214
14,18675,533,520,272
15,18336,674,654,336
16,17930,811,826,433
17,17405,1007,1041,547
18,16759,1275,1293,673
19,16014,1530,1623,833
20,15128,1830,2003,1039
21,14108,2179,2407,1306
22,12973,2487,2913,1627
23,11686,2839,3456,2019
24,10367,3115,4062,2456
25,8992,3351,4672,2985
26,7637,3467,5286,3610
27,6364,3507,5823,4306
28,5213,3463,6223,5101
29,4201,3315,6565,5919
30,3364,3015,6830,6791
31,2630,2730,7020,7620
32,2073,2389,7013,8525
33,1627,2059,6903,9411
34,1283,1734,6625,10358
35,1047,1451,6272,11230
36,887,1183,5890,12040
37,753,960,5457,12830
38,678,737,5043,13542
39,612,614,4611,14163
40,550,542,4127,14781
41,536,433,3743,15288
42,515,346,3427,15712
43,507,302,3049,16142
44,520,243,2739,16498
45,539,201,2437,16823
46,558,171,2209,17062
47,581,155,1947,17317
48,607,124,1730,17539
49,648,94,1549,17709
50,671,85,1388,17856
51,695,81,1241,17983
52,726,75,1110,18089
53,777,70,959,18194
54,827,80,858,18235
55,863,82,772,18283
56,911,79,680,18330
57,940,73,612,18375
58,976,58,549,18417
59,1018,54,497,18431
60,1082,43,438,18437
61,1120,54,374,18452
62,1173,42,350,18435
63,1233,38,314,18415
64,1290,50,274,18386
65,1348,33,262,18357
66,1415,38,245,18302
67,1480,39,225,18256
68,1519,33,208,18240
69,1575,29,184,18212
70,1618,27,175,18180
71,1662,26,160,18152
72,1721,22,145,18112
73,1775,27,124,18074
74,1839,19,117,18025
75,1902,20,99,17979
76,1960,17,89,17934
77,2023,19,79,17879
78,2064,20,70,17846
79,2119,16,71,17794
80,2170,19,67,17744
81,2219,14,65,17702
82,2271,12,63,17654
83,2327,10,63,17600
84,2380,9,59,17552
85,2436,10,52,17502
86,2482,8,47,17463
87,2538,10,40,17412
88,2587,13,33,17367
89,2634,12,36,17318
90,2698,11,35,17256
91,2751,7,33,17209
92,2812,9,29,17150
93,2864,11,28,17097
94,2919,11,29,17041
95,2975,11,26,16988
96,3011,14,24,16951
97,3065,10,29,16896
98,3109,10,28,16853
99,3155,12,26,16807
100,3197,10,24,16769
101,3252,7,24,16717
102,3294,6,22,16678
103,3353,6,18,16623
104,3387,3,16,16594
105,3440,4,11,16545
106,3491,2,12,16495
107,3536,3,11,16450
108,3582,3,10,16405
109,3641,2,9,16348
110,3690,2,8,16300
111,3742,4,9,16245
112,3795,5,9,16191
113,3851,4,9,16136
114,3899,4,10,16087
115,3942,4,12,16042
116,3980,3,9,16008
117,4021,4,9,15966
118,4073,4,9,15914
119,4117,5,10,15868
120,4146,4,14,15836
121,4189,4,15,15792
122,4230,4,15,15751
123,4267,4,16,15713
124,4320,6,15,15659
125,4369,6,13,15612
126,4430,5,13,15552
127,4480,9,10,15501
128,4521,4,15,15460
129,4567,7,13,15413
130,4598,7,11,15384
131,4639,8,13,15340
132,4667,9,13,15311
133,4712,5,17,15266
134,4742,10,17,15231
135,4789,7,19,15185
136,4821,8,18,15153
137,4867,4,16,15113
138,4913,5,14,15068
139,4956,5,14,15025
140,5002,2,16,14980
141,5042,4,14,14940
142,5082,6,14,14898
143,5128,4,16,14852
144,5174,6,15,14805
145,5210,7,16,14767
146,5256,9,15,14720
147,5303,5,18,14674
148,5351,2,18,14629
149,5387,4,18,14591
150,5416,7,15,14562
151,5460,6,18,14516
152,5495,7,18,14480
153,5528,9,23,14440
154,5568,10,24,14398
155,5602,8,25,14365
156,5628,9,23,14340
157,5655,11,24,14310
158,5679,14,24,14283
159,5709,14,24,14253
160,5735,13,29,14223
161,5763,14,32,14191
162,5791,20,31,14158
163,5820,21,30,14129
164,5849,19,34,14098
165,5879,17,39,14065
