Jour,Susceptible,Exposed,Infected,recovered
0,19965,15,20,0
1,19954,16,26,4
2,19929,35,32,4
3,19911,43,38,8
4,19886,49,52,13
5,19838,76,66,20
6,19786,103,84,27
7,19722,131,111,36
8,19648,151,153,48
9,19522,223,190,65
10,19392,250,265,93
11,19213,343,310,134
12,19004,423,393,180
13,18746,517,513,224
14,18372,704,624,300
15,18007,805,802,386
16,17495,1018,1000,487
17,16872,1255,1259,614
18,16111,1574,1535,780
19,15277,1786,1947,990
20,14242,2135,2377,1246
21,13109,2467,2871,1553
22,11861,2762,3458,1919
23,10513,3034,4088,2365
24,9171,3236,4654,2939
25,7857,3399,5197,3547
26,6551,3513,5669,4267
27,5305,3464,6194,5037
28,4286,3245,6651,5818
29,3381,3016,6944,6659
30,2695,2674,7046,7585
31,2113,2406,7016,8465
32,1674,2062,6868,9396
33,1370,1711,6632,10287
34,1138,1390,6265,11207
35,957,1152,5923,11968
36,818,965,5467,12750
37,718,800,5058,13424
38,634,677,4594,14095
39,584,551,4178,14687
40,553,452,3805,15190
41,548,381,3457,15614
42,537,308,3115,16040
43,542,253,2763,16442
44,554,226,2481,16739
45,570,196,2215,17019
46,592,164,2009,17235
47,619,145,1793,17443
48,650,120,1596,17634
49,675,107,1419,17799
50,698,102,1258,17942
51,719,94,1109,18078
52,750,95,986,18169
53,796,93,869,18242
54,851,76,790,18283
55,897,69,707,18327
56,939,63,641,18357
57,999,57,584,18360
58,1043,63,509,18385
59,1105,56,449,18390
60,1155,51,403,18391
61,1216,55,354,18375
62,1285,48,311,18356
63,1340,40,279,18341
64,1396,38,255,18311
65,1457,33,223,18287
66,1496,34,195,18275
67,1563,35,171,18231
68,1620,32,161,18187
69,1677,24,147,18152
70,1719,25,125,18131
71,1783,14,120,18083
72,1845,16,111,18028
73,1899,19,102,17980
74,1956,13,92,17939
75,2020,13,82,17885
76,2063,14,75,17848
77,2107,16,67,17810
78,2155,17,58,17770
79,2219,19,51,17711
80,2279,12,52,17657
81,2339,11,46,17604
82,2398,14,45,17543
83,2445,7,41,17507
84,2515,7,30,17448
85,2566,7,26,17401
86,2613,10,27,17350
87,2669,11,23,17297
88,2719,7,24,17250
89,2762,9,22,17207
90,2822,9,21,17148
91,2883,10,19,17088
92,2933,6,22,17039
93,2978,5,25,16992
94,3025,6,23,16946
95,3081,7,18,16894
96,3130,8,20,16842
97,3180,9,19,16792
98,3224,6,22,16748
99,3267,9,19,16705
100,3309,7,19,16665
101,3353,8,17,16622
102,3406,9,19,16566
103,3451,12,17,16520
104,3491,13,17,16479
105,3548,7,21,16424
106,3598,7,19,16376
107,3642,3,19,16336
108,3695,5,18,16282
109,3734,5,15,16246
110,3786,7,13,16194
