Jour,Susceptible,Exposed,Infected,recovered
0,19980,0,20,0
1,19970,10,20,0
2,19955,20,23,2
3,19944,23,28,5
4,19920,36,38,6
5,19894,42,44,20
6,19863,55,57,25
7,19821,75,71,33
8,19764,103,89,44
9,19722,105,118,55
10,19641,149,142,68
11,19536,202,177,85
12,19407,261,221,111
13,19261,289,312,138
14,19047,402,374,177
15,18814,479,487,220
16,18498,604,614,284
17,18111,765,756,368
18,17633,959,953,455
19,17036,1195,1181,588
20,16360,1381,1500,759
21,15598,1606,1836,960
22,14619,1997,2165,1219
23,13586,2268,2640,1506
24,12372,2564,3189,1875
25,11093,2865,3764,2278
26,9696,3143,4380,2781
27,8345,3318,4970,3367
28,7039,3385,5587,3989
29,5824,3357,6106,4713
30,4709,3261,6549,5481
31,3787,3053,6808,6352
32,2997,2792,6956,7255
33,2374,2490,6960,8176
34,1859,2201,6871,9069
35,1496,1860,6652,9992
36,1209,1578,6329,10884
37,977,1304,6028,11691
38,835,1086,5606,12473
39,730,886,5179,13205
40,654,713,4740,13893
41,591,584,4332,14493
42,544,485,3958,15013
43,533,378,3634,15455
44,523,308,3268,15901
45,513,269,2910,16308
46,508,215,2621,16656
47,514,187,2336,16963
48,548,161,2110,17181
49,575,148,1844,17433
50,605,132,1663,17600
51,634,126,1487,17753
52,656,111,1342,17891
53,706,93,1196,18005
54,750,81,1071,18098
55,803,71,954,18172
56,839,67,857,18237
57,870,66,763,18301
58,916,57,691,18336
59,976,51,625,18348
60,1021,60,538,18381
61,1080,57,473,18390
62,1127,55,424,18394
63,1174,50,392,18384
64,1213,43,351,18393
65,1258,49,300,18393
66,1309,43,271,18377
67,1355,35,254,18356
68,1417,31,226,18326
69,1462,30,199,18309
70,1510,31,183,18276
71,1562,29,168,18241
72,1610,30,157,18203
73,1668,30,146,18156
74,1729,26,133,18112
75,1781,27,119,18073
76,1834,25,117,18024
77,1897,22,107,17974
78,1958,16,103,17923
79,2018,15,94,17873
80,2073,13,83,17831
81,2118,12,76,17794
82,2177,18,62,17743
83,2229,9,61,17701
84,2281,10,56,17653
85,2334,6,55,17605
86,2392,7,45,17556
87,2443,7,41,17509
88,2495,8,36,17461
89,2540,5,30,17425
90,2605,3,27,17365
