Jour,Susceptible,Exposed,Infected,recovered
0,19980,0,20,0
1,19960,20,20,0
2,19944,26,28,2
3,19929,33,33,5
4,19903,43,42,12
5,19865,62,59,14
6,19831,73,75,21
7,19779,105,82,34
8,19721,117,123,39
9,19634,171,133,62
10,19538,206,172,84
11,19451,214,229,106
12,19311,249,295,145
13,19114,364,335,187
14,18894,434,432,240
15,18622,553,537,288
16,18287,697,657,359
17,17884,835,837,444
18,17337,1072,1017,574
19,16709,1283,1286,722
20,15990,1520,1589,901
21,15105,1836,1937,1122
22,14104,2150,2386,1360
23,12971,2476,2861,1692
24,11802,2716,3432,2050
25,10481,3034,4002,2483
26,9115,3264,4614,3007
27,7736,3469,5150,3645
28,6459,3474,5747,4320
29,5304,3405,6188,5103
30,4315,3198,6584,5903
31,3405,3021,6771,6803
32,2705,2692,6901,7702
33,2162,2331,6896,8611
34,1704,2002,6746,9548
35,1405,1677,6444,10474
36,1119,1444,6106,11331
37,927,1202,5824,12047
38,772,1001,5390,12837
39,662,804,5018,13516
40,596,632,4594,14178
41,544,532,4147,14777
42,535,451,3725,15289
43,514,399,3333,15754
44,515,314,3003,16168
45,514,263,2675,16548
46,526,238,2375,16861
47,522,209,2142,17127
48,534,173,1925,17368
49,567,144,1724,17565
50,589,127,1546,17738
51,625,114,1389,17872
52,658,109,1237,17996
53,700,90,1115,18095
54,748,84,986,18182
55,787,79,889,18245
56,817,81,786,18316
57,843,82,709,18366
58,890,77,656,18377
59,945,71,590,18394
60,1004,68,511,18417
61,1054,67,469,18410
62,1099,58,417,18426
63,1161,55,398,18386
64,1216,50,356,18378
65,1280,48,321,18351
66,1327,48,291,18334
67,1388,42,262,18308
68,1445,34,245,18276
69,1495,23,213,18269
70,1553,22,194,18231
71,1605,33,165,18197
72,1651,34,159,18156
73,1722,28,157,18093
74,1778,26,147,18049
75,1831,26,129,18014
76,1881,28,121,17970
77,1925,25,115,17935
78,1980,17,109,17894
79,2024,23,96,17857
80,2082,19,90,17809
81,2134,19,77,17770
82,2183,16,75,17726
83,2228,21,69,17682
84,2275,16,66,17643
85,2333,11,64,17592
86,2399,12,58,17531
87,2455,12,57,17476
88,2515,10,49,17426
89,2558,14,46,17382
90,2625,15,45,17315
91,2684,16,45,17255
92,2740,14,45,17201
93,2787,16,40,17157
94,2830,21,40,17109
95,2881,16,45,17058
96,2927,14,40,17019
97,2980,13,39,16968
98,3031,13,38,16918
99,3090,15,34,16861
100,3131,16,34,16819
101,3163,19,30,16788
102,3220,15,32,16733
103,3269,15,32,16684
104,3316,11,31,16642
105,3352,6,33,16609
106,3402,8,29,16561
107,3445,11,24,16520
108,3490,9,27,16474
109,3527,7,26,16440
110,3581,7,26,16386
111,3629,9,28,16334
112,3670,8,27,16295
113,3712,7,26,16255
114,3760,6,26,16208
115,3816,7,24,16153
116,3865,10,24,16101
117,3917,7,23,16053
118,3962,7,22,16009
119,4007,5,23,15965
120,4049,5,20,15926
121,4113,5,17,15865
122,4150,6,14,15830
123,4185,5,17,15793
124,4227,6,18,15749
125,4263,7,20,15710
126,4300,10,21,15669
127,4331,10,22,15637
128,4379,6,25,15590
129,4414,8,22,15556
130,4457,11,21,15511
131,4494,13,21,15472
132,4534,15,19,15432
133,4569,14,20,15397
134,4611,11,23,15355
135,4639,13,20,15328
136,4678,15,20,15287
137,4711,14,23,15252
138,4749,12,27,15212
139,4784,15,28,15173
140,4832,16,28,15124
141,4864,15,30,15091
142,4910,11,29,15050
143,4942,19,27,15012
144,4980,14,35,14971
145,5009,25,33,14933
146,5051,15,47,14887
147,5076,23,46,14855
148,5092,30,40,14838
149,5119,32,44,14805
150,5146,33,49,14772
151,5179,33,54,14734
152,5211,30,57,14702
153,5227,39,56,14678
154,5269,34,53,14644
155,5305,32,51,14612
156,5349,29,52,14570
157,5390,19,56,14535
158,5409,27,53,14511
159,5436,28,53,14483
160,5464,23,57,14456
161,5501,24,52,14423
162,5535,24,52,14389
163,5573,23,58,14346
164,5595,27,56,14322
165,5621,27,61,14291
166,5654,30,56,14260
167,5679,43,56,14222
168,5720,43,54,14183
169,5759,33,66,14142
170,5785,34,68,14113
171,5803,40,62,14095
172,5834,42,61,14063
173,5860,37,64,14039
174,5889,34,69,14008
175,5919,32,71,13978
176,5942,34,70,13954
177,5964,32,64,13940
178,5999,28,63,13910
179,6020,37,66,13877
180,6042,32,65,13861
181,6069,39,60,13832
182,6109,35,69,13787
183,6153,37,68,13742
184,6192,29,77,13702
185,6205,32,80,13683
186,6231,41,84,13644
187,6255,46,92,13607
188,6284,46,108,13562
189,6298,52,111,13539
190,6326,49,118,13507
191,6345,54,114,13487
192,6386,65,108,13441
193,6398,63,116,13423
194,6414,68,126,13392
195,6432,76,131,13361
196,6454,67,142,13337
197,6449,81,144,13326
198,6465,80,147,13308
199,6480,92,150,13278
200,6488,80,164,13268
201,6494,93,159,13254
202,6507,89,165,13239
203,6527,88,171,13214
204,6551,93,168,13188
205,6544,111,180,13165
206,6527,120,198,13155
207,6534,123,201,13142
208,6540,119,223,13118
209,6528,120,231,13121
210,6515,131,249,13105
211,6499,141,257,13103
212,6482,152,272,13094
213,6455,152,292,13101
214,6416,176,322,13086
215,6376,191,348,13085
216,6338,195,372,13095
217,6285,212,382,13121
218,6255,215,393,13137
219,6225,212,397,13166
220,6193,218,402,13187
221,6147,231,409,13213
222,6117,223,433,13227
223,6074,236,450,13240
224,6018,228,485,13269
225,5988,235,511,13266
226,5925,249,517,13309
227,5857,258,551,13334
228,5791,279,573,13357
229,5718,281,595,13406
230,5630,315,629,13426
231,5562,303,656,13479
232,5494,292,678,13536
233,5396,333,673,13598
234,5320,350,674,13656
235,5257,348,712,13683
