Jour,Susceptible,Exposed,Infected,recovered
0,19980,0,20,0
1,19972,8,20,0
2,19961,14,22,3
3,19948,21,27,4
4,19928,33,31,8
5,19909,40,36,15
6,19883,51,47,19
7,19851,59,65,25
8,19807,81,78,34
9,19768,88,100,44
10,19696,131,113,60
11,19592,180,155,73
12,19473,226,211,90
13,19316,287,274,123
14,19148,347,353,152
15,18893,475,441,191
16,18557,620,582,241
17,18178,756,746,320
18,17696,944,940,420
19,17083,1207,1169,541
20,16417,1406,1486,691
21,15598,1731,1796,875
22,14650,2027,2198,1125
23,13556,2379,2658,1407
24,12316,2744,3177,1763
25,11015,3066,3704,2215
26,9701,3238,4369,2692
27,8334,3422,4967,3277
28,6965,3578,5574,3883
29,5735,3531,6093,4641
30,4678,3338,6529,5455
31,3776,3118,6881,6225
32,2984,2887,6984,7145
33,2348,2534,7039,8079
34,1868,2216,6903,9013
35,1499,1899,6771,9831
36,1203,1628,6442,10727
37,1009,1345,6054,11592
38,857,1118,5620,12405
39,737,914,5197,13152
40,676,734,4782,13808
41,623,610,4359,14408
42,588,511,3978,14923
43,565,405,3658,15372
44,529,354,3315,15802
45,524,292,2991,16193
46,523,253,2659,16565
47,544,221,2395,16840
48,550,186,2133,17131
49,584,145,1883,17388
50,615,137,1680,17568
51,655,115,1496,17734
52,670,108,1330,17892
53,701,106,1163,18030
54,742,91,1029,18138
55,771,79,923,18227
56,822,66,810,18302
57,873,71,727,18329
58,910,63,677,18350
59,962,66,617,18355
60,1013,70,557,18360
61,1061,66,511,18362
62,1091,70,466,18373
63,1136,69,421,18374
64,1185,70,367,18378
65,1234,64,342,18360
66,1295,52,330,18323
67,1348,48,294,18310
68,1420,33,268,18279
69,1485,33,245,18237
70,1543,30,226,18201
71,1595,34,206,18165
72,1648,30,194,18128
73,1701,29,173,18097
74,1769,26,159,18046
75,1818,31,142,18009
76,1869,31,130,17970
77,1918,24,128,17930
78,1976,21,117,17886
79,2030,29,103,17838
80,2075,20,100,17805
81,2131,18,88,17763
82,2194,16,83,17707
83,2239,11,77,17673
84,2303,15,70,17612
85,2372,7,69,17552
86,2417,9,67,17507
87,2459,9,66,17466
88,2518,11,57,17414
89,2571,9,49,17371
90,2624,12,47,17317
91,2665,12,45,17278
92,2730,10,44,17216
93,2776,15,41,17168
94,2821,14,43,17122
95,2872,11,48,17069
96,2920,11,44,17025
97,2968,13,40,16979
98,3002,15,41,16942
99,3048,16,37,16899
100,3087,15,36,16862
101,3146,20,36,16798
102,3192,14,40,16754
103,3237,16,36,16711
104,3282,10,34,16674
105,3330,10,33,16627
106,3385,11,31,16573
107,3432,12,31,16525
108,3482,10,27,16481
109,3532,8,24,16436
110,3577,9,18,16396
111,3615,8,16,16361
112,3664,7,18,16311
113,3716,8,19,16257
114,3767,7,18,16208
115,3820,7,15,16158
116,3889,7,13,16091
117,3934,8,13,16045
118,3985,7,14,15994
119,4029,7,11,15953
120,4079,5,12,15904
121,4140,3,15,15842
122,4180,6,12,15802
123,4216,3,14,15767
124,4258,2,15,15725
125,4292,1,16,15691
126,4343,2,15,15640
127,4382,4,14,15600
128,4418,8,13,15561
129,4463,4,16,15517
130,4496,9,14,15481
131,4539,9,13,15439
132,4578,13,11,15398
133,4607,10,15,15368
134,4642,10,15,15333
135,4692,9,15,15284
136,4735,11,13,15241
137,4770,11,16,15203
138,4814,12,20,15154
139,4846,17,19,15118
140,4897,12,24,15067
141,4940,10,26,15024
142,4978,10,30,14982
143,5021,10,31,14938
144,5053,11,32,14904
145,5083,13,30,14874
146,5125,13,35,14827
147,5155,12,33,14800
148,5193,19,28,14760
149,5231,16,33,14720
150,5274,14,31,14681
151,5302,14,29,14655
152,5332,13,31,14624
153,5371,19,27,14583
154,5409,19,28,14544
155,5447,17,26,14510
156,5482,15,30,14473
157,5533,17,26,14424
158,5577,13,29,14381
159,5621,13,30,14336
160,5656,18,27,14299
161,5692,14,32,14262
162,5728,16,33,14223
163,5764,17,35,14184
164,5806,23,34,14137
165,5847,27,30,14096
166,5888,24,34,14054
167,5917,24,38,14021
168,5953,21,37,13989
169,5986,19,37,13958
170,6020,18,37,13925
171,6047,20,34,13899
172,6086,17,39,13858
173,6120,22,36,13822
174,6163,22,39,13776
175,6190,24,39,13747
176,6232,19,39,13710
177,6264,26,36,13674
178,6291,24,42,13643
179,6309,32,40,13619
180,6351,24,47,13578
181,6381,26,51,13542
182,6412,30,55,13503
183,6439,35,56,13470
184,6465,28,64,13443
185,6497,20,72,13411
186,6516,32,68,13384
187,6528,38,73,13361
188,6559,35,80,13326
189,6587,34,89,13290
190,6599,39,92,13270
191,6625,48,92,13235
192,6636,50,92,13222
193,6643,56,95,13206
194,6662,54,102,13182
195,6676,65,104,13155
196,6693,56,120,13131
197,6693,65,120,13122
198,6700,67,126,13107
199,6709,70,138,13083
