Jour,Susceptible,Exposed,Infected,recovered
0,19980,0,20,0
1,19969,11,20,0
2,19953,21,25,1
3,19939,20,37,4
4,19915,34,42,9
5,19884,48,53,15
6,19849,56,73,22
7,19797,79,91,33
8,19731,117,110,42
9,19642,161,147,50
10,19535,211,187,67
11,19401,264,245,90
12,19234,323,331,112
13,19003,434,410,153
14,18736,547,517,200
15,18417,667,659,257
16,17966,867,816,351
17,17502,997,1047,454
18,16803,1318,1284,595
19,16063,1538,1640,759
20,15174,1852,2002,972
21,14095,2241,2423,1241
22,12913,2538,3013,1536
23,11595,2911,3574,1920
24,10215,3199,4177,2409
25,8817,3390,4815,2978
26,7496,3481,5387,3636
27,6231,3483,5959,4327
28,5083,3412,6354,5151
29,4114,3142,6765,5979
30,3232,2920,6963,6885
31,2573,2604,7021,7802
32,2023,2322,6930,8725
33,1616,1973,6824,9587
34,1290,1655,6558,10497
35,1075,1364,6176,11385
36,889,1143,5772,12196
37,754,945,5380,12921
38,668,768,4995,13569
39,617,611,4585,14187
40,576,494,4157,14773
41,536,416,3757,15291
42,515,356,3384,15745
43,504,319,3016,16161
44,526,246,2729,16499
45,539,214,2422,16825
46,581,185,2177,17057
47,596,176,1941,17287
48,618,154,1749,17479
49,653,127,1584,17636
50,675,120,1417,17788
51,700,104,1256,17940
52,743,91,1104,18062
53,786,86,973,18155
54,822,84,855,18239
55,865,65,784,18286
56,907,64,700,18329
57,940,70,620,18370
58,988,58,563,18391
59,1038,51,493,18418
60,1084,47,445,18424
61,1132,38,398,18432
62,1182,39,366,18413
63,1233,38,328,18401
64,1281,38,294,18387
65,1334,38,253,18375
66,1376,34,227,18363
67,1435,34,207,18324
68,1483,34,192,18291
69,1537,33,176,18254
70,1576,35,154,18235
71,1623,28,146,18203
72,1671,26,142,18161
73,1733,23,131,18113
74,1771,21,125,18083
75,1818,23,115,18044
76,1867,31,104,17998
77,1925,24,106,17945
78,1991,17,97,17895
79,2053,13,87,17847
80,2104,14,83,17799
81,2150,15,75,17760
82,2226,14,68,17692
83,2284,14,61,17641
84,2335,13,58,17594
85,2397,15,54,17534
86,2439,12,55,17494
87,2491,10,52,17447
88,2535,13,46,17406
89,2585,9,45,17361
90,2634,10,38,17318
91,2681,10,37,17272
92,2729,4,37,17230
93,2789,5,34,17172
94,2843,5,31,17121
95,2885,6,34,17075
96,2931,9,31,17029
97,2977,5,32,16986
98,3026,8,30,16936
99,3061,10,31,16898
100,3096,9,30,16865
101,3139,9,27,16825
102,3188,10,29,16773
103,3236,8,33,16723
104,3284,11,34,16671
105,3342,10,29,16619
106,3392,11,26,16571
107,3427,12,27,16534
108,3468,14,28,16490
109,3513,15,29,16443
110,3569,16,27,16388
111,3603,13,32,16352
112,3639,15,32,16314
113,3685,13,37,16265
114,3729,13,34,16224
115,3773,12,30,16185
116,3811,14,29,16146
117,3861,8,35,16096
118,3903,13,31,16053
119,3950,15,28,16007
120,3986,15,33,15966
121,4023,16,36,15925
122,4066,16,35,15883
123,4109,11,37,15843
124,4152,16,38,15794
125,4183,12,39,15766
126,4224,13,37,15726
127,4260,15,38,15687
128,4299,16,40,15645
129,4324,19,38,15619
130,4358,16,38,15588
131,4399,21,37,15543
132,4439,18,40,15503
133,4469,21,38,15472
134,4501,20,43,15436
135,4542,21,41,15396
136,4568,24,38,15370
137,4601,18,43,15338
138,4643,15,44,15298
139,4684,15,39,15262
140,4724,15,41,15220
141,4773,10,42,15175
142,4815,17,39,15129
143,4856,15,38,15091
144,4897,23,34,15046
145,4921,23,38,15018
146,4965,20,39,14976
147,4999,16,44,14941
148,5045,18,45,14892
149,5076,17,48,14859
150,5115,22,41,14822
151,5155,23,43,14779
152,5193,17,49,14741
153,5227,25,47,14701
154,5252,28,43,14677
155,5273,33,44,14650
156,5306,33,47,14614
157,5340,29,50,14581
158,5380,29,56,14535
159,5420,33,57,14490
160,5447,31,63,14459
161,5475,29,62,14434
162,5501,29,61,14409
163,5516,29,70,14385
164,5537,32,80,14351
165,5570,33,81,14316
166,5599,40,82,14279
167,5633,37,83,14247
168,5645,43,83,14229
169,5680,40,93,14187
170,5689,54,94,14163
171,5710,61,97,14132
172,5739,64,103,14094
173,5759,63,111,14067
174,5778,65,116,14041
175,5790,66,123,14021
176,5796,75,132,13997
177,5804,82,139,13975
178,5808,79,153,13960
179,5824,84,157,13935
180,5841,84,163,13912
181,5850,83,165,13902
182,5863,85,183,13869
183,5857,96,178,13869
184,5861,100,189,13850
185,5861,106,190,13843
186,5853,109,197,13841
187,5869,107,209,13815
188,5867,112,226,13795
189,5851,127,225,13797
190,5840,123,255,13782
191,5840,127,268,13765
192,5837,130,261,13772
193,5813,148,265,13774
194,5808,149,278,13765
195,5805,147,288,13760
196,5783,148,311,13758
197,5765,149,318,13768
198,5751,159,328,13762
199,5733,160,340,13767
200,5700,181,350,13769
201,5676,180,376,13768
202,5647,177,403,13773
203,5606,193,414,13787
204,5584,203,428,13785
205,5553,199,456,13792
206,5520,215,468,13797
207,5460,239,487,13814
208,5409,264,498,13829
209,5367,259,532,13842
210,5332,253,547,13868
211,5298,232,569,13901
212,5220,274,567,13939
213,5175,242,619,13964
214,5137,234,651,13978
215,5059,268,633,14040
216,4991,285,652,14072
217,4916,288,676,14120
218,4845,305,681,14169
219,4782,311,699,14208
220,4714,310,708,14268
221,4640,318,730,14312
222,4588,319,744,14349
223,4534,329,729,14408
224,4487,311,754,14448
225,4422,328,756,14494
226,4359,322,770,14549
227,4306,316,763,14615
228,4248,297,795,14660
229,4190,310,782,14718
230,4133,321,779,14767
231,4075,319,784,14822
232,4039,297,812,14852
233,3982,298,802,14918
234,3913,321,785,14981
235,3858,320,784,15038
236,3831,291,772,15106
237,3793,294,770,15143
238,3772,288,773,15167
239,3739,283,767,15211
240,3719,268,756,15257
241,3701,252,745,15302
242,3681,260,740,15319
243,3656,265,733,15346
244,3635,253,738,15374
245,3617,236,752,15395
246,3598,236,732,15434
247,3544,261,720,15475
248,3531,254,725,15490
249,3506,250,744,15500
250,3492,224,753,15531
251,3463,236,724,15577
252,3446,236,708,15610
