Jour,Susceptible,Exposed,Infected,recovered
0,19962,18,20,0
1,19946,29,22,3
2,19934,29,34,3
3,19919,36,37,8
4,19890,46,49,15
5,19860,60,58,22
6,19825,68,71,36
7,19780,87,84,49
8,19727,106,106,61
9,19658,131,139,72
10,19571,168,178,83
11,19451,221,230,98
12,19306,285,275,134
13,19103,386,350,161
14,18882,463,455,200
15,18573,578,579,270
16,18197,753,706,344
17,17759,909,890,442
18,17203,1105,1129,563
19,16588,1300,1384,728
20,15820,1569,1709,902
21,14903,1885,2065,1147
22,13840,2225,2517,1418
23,12628,2608,3007,1757
24,11356,2953,3576,2115
25,10005,3226,4169,2600
26,8665,3407,4786,3142
27,7368,3516,5330,3786
28,6121,3494,5880,4505
29,5014,3349,6336,5301
30,4068,3178,6655,6099
31,3218,2917,6886,6979
32,2529,2617,6947,7907
33,1993,2287,6879,8841
34,1603,1927,6745,9725
35,1291,1631,6476,10602
36,1063,1338,6143,11456
37,892,1128,5692,12288
38,780,912,5295,13013
39,691,712,4897,13700
40,627,595,4443,14335
41,590,492,4014,14904
42,577,375,3692,15356
43,558,309,3321,15812
44,556,252,2982,16210
45,552,196,2688,16564
46,559,183,2414,16844
47,577,166,2132,17125
48,590,150,1922,17338
49,608,127,1701,17564
50,647,107,1543,17703
51,668,116,1366,17850
52,694,94,1215,17997
53,724,92,1070,18114
54,765,81,974,18180
55,810,70,871,18249
56,879,65,795,18261
57,927,70,686,18317
58,968,62,611,18359
59,1018,52,552,18378
60,1057,56,494,18393
61,1098,58,443,18401
62,1150,56,391,18403
63,1193,69,349,18389
64,1254,56,326,18364
65,1305,49,289,18357
66,1362,45,265,18328
67,1408,41,242,18309
68,1447,38,219,18296
69,1499,27,207,18267
70,1562,33,183,18222
71,1613,32,179,18176
72,1675,24,169,18132
73,1730,21,150,18099
74,1784,25,132,18059
75,1845,23,121,18011
76,1904,17,113,17966
77,1972,16,106,17906
78,2026,14,96,17864
79,2074,13,85,17828
80,2135,14,75,17776
81,2202,10,70,17718
82,2269,15,63,17653
83,2326,15,59,17600
84,2380,10,61,17549
85,2431,11,58,17500
86,2473,9,57,17461
87,2515,15,54,17416
88,2562,11,48,17379
89,2603,15,42,17340
90,2651,15,39,17295
91,2698,13,42,17247
92,2756,11,40,17193
93,2810,9,39,17142
94,2858,9,37,17096
95,2908,12,38,17042
96,2953,13,35,16999
97,3004,12,33,16951
98,3063,8,33,16896
99,3117,6,31,16846
100,3180,5,30,16785
101,3215,7,31,16747
102,3279,7,24,16690
103,3318,10,26,16646
104,3366,11,21,16602
105,3413,10,24,16553
106,3467,11,23,16499
107,3521,10,20,16449
108,3558,12,21,16409
109,3599,9,24,16368
110,3641,9,23,16327
111,3682,10,18,16290
112,3747,6,21,16226
113,3790,4,20,16186
114,3827,4,22,16147
115,3868,5,19,16108
116,3906,5,15,16074
117,3959,6,13,16022
118,4003,5,15,15977
119,4036,5,17,15942
120,4084,3,16,15897
121,4119,7,14,15860
122,4160,6,19,15815
123,4201,11,19,15769
124,4253,7,22,15718
125,4295,6,21,15678
126,4330,6,17,15647
127,4379,6,16,15599
128,4420,6,16,15558
129,4462,5,16,15517
130,4509,3,18,15470
131,4548,3,16,15433
132,4594,3,14,15389
133,4640,4,13,15343
134,4672,6,12,15310
135,4719,4,13,15264
136,4759,5,12,15224
137,4800,8,11,15181
138,4847,4,13,15136
139,4903,3,15,15079
140,4947,5,15,15033
141,4977,10,15,14998
142,5030,8,12,14950
143,5071,6,13,14910
144,5108,7,12,14873
145,5124,8,14,14854
146,5170,6,16,14808
147,5208,7,14,14771
148,5252,8,13,14727
149,5285,11,13,14691
150,5320,9,15,14656
151,5361,13,13,14613
152,5403,13,15,14569
153,5438,13,16,14533
154,5472,12,20,14496
155,5502,9,26,14463
156,5538,12,23,14427
157,5573,12,26,14389
158,5609,13,28,14350
159,5644,17,26,14313
160,5671,21,25,14283
161,5703,18,32,14247
162,5733,20,29,14218
163,5774,15,35,14176
164,5807,18,38,14137
165,5844,16,44,14096
166,5859,18,46,14077
167,5892,19,48,14041
168,5914,26,48,14012
169,5949,30,47,13974
170,5971,32,48,13949
171,5995,33,50,13922
172,6030,30,55,13885
173,6055,25,64,13856
174,6083,24,54,13839
175,6114,23,60,13803
176,6141,35,55,13769
177,6161,34,64,13741
178,6179,37,69,13715
179,6196,41,77,13686
180,6208,46,85,13661
181,6238,44,91,13627
182,6261,43,93,13603
183,6277,50,101,13572
184,6302,53,98,13547
185,6317,46,104,13533
186,6341,50,107,13502
187,6340,57,107,13496
188,6349,61,110,13480
189,6359,71,122,13448
190,6366,65,137,13432
191,6371,80,142,13407
192,6397,67,158,13378
193,6414,74,169,13343
194,6415,83,175,13327
195,6426,94,176,13304
196,6436,97,189,13278
197,6417,106,197,13280
198,6424,98,222,13256
199,6425,95,241,13239
200,6414,121,245,13220
201,6409,128,255,13208
202,6402,141,263,13194
203,6391,133,283,13193
204,6368,150,298,13184
205,6346,165,310,13179
206,6319,177,313,13191
207,6302,182,316,13200
208,6294,179,340,13187
