Jour,Susceptible,Exposed,Infected,recovered
0,19962,18,20,0
1,19950,23,24,3
2,19941,20,35,4
3,19922,34,36,8
4,19901,46,39,14
5,19873,54,53,20
6,19838,71,65,26
7,19782,98,86,34
8,19719,116,120,45
9,19642,145,149,64
10,19555,176,178,91
11,19436,230,222,112
12,19298,287,274,141
13,19096,373,343,188
14,18874,451,444,231
15,18550,601,557,292
16,18218,708,697,377
17,17758,886,888,468
18,17234,1077,1119,570
19,16567,1338,1365,730
20,15804,1577,1721,898
21,14894,1885,2108,1113
22,13801,2246,2566,1387
23,12612,2593,3079,1716
24,11344,2911,3639,2106
25,10002,3223,4153,2622
26,8657,3432,4743,3168
27,7300,3557,5348,3795
28,6035,3543,5891,4531
29,4953,3377,6379,5291
30,3953,3224,6658,6165
31,3164,2938,6870,7028
32,2500,2657,6922,7921
33,2008,2258,6917,8817
34,1611,1932,6733,9724
35,1286,1635,6534,10545
36,1066,1341,6198,11395
37,905,1093,5769,12233
38,773,894,5381,12952
39,685,716,4987,13612
40,616,574,4548,14262
41,582,478,4129,14811
42,559,404,3719,15318
43,548,354,3357,15741
44,527,299,3001,16173
45,519,246,2717,16518
46,533,211,2411,16845
47,531,208,2129,17132
48,561,175,1924,17340
49,579,155,1715,17551
50,607,133,1511,17749
51,634,112,1338,17916
52,664,98,1182,18056
53,697,93,1049,18161
54,731,88,944,18237
55,758,78,842,18322
56,804,73,760,18363
57,857,71,687,18385
58,909,58,622,18411
59,963,52,569,18416
60,1015,50,505,18430
61,1061,50,446,18443
62,1107,43,396,18454
63,1160,49,353,18438
64,1207,50,327,18416
65,1269,39,300,18392
66,1329,34,275,18362
67,1377,36,254,18333
68,1429,35,227,18309
69,1494,35,209,18262
70,1538,29,196,18237
71,1584,26,181,18209
72,1653,29,166,18152
73,1715,25,155,18105
74,1774,21,144,18061
75,1830,21,133,18016
76,1874,25,115,17986
77,1927,23,109,17941
78,1994,20,101,17885
79,2042,19,88,17851
80,2087,25,78,17810
81,2145,20,72,17763
82,2192,22,66,17720
83,2227,26,64,17683
84,2283,14,70,17633
85,2336,14,65,17585
86,2405,13,55,17527
87,2455,14,48,17483
88,2508,11,48,17433
89,2561,6,52,17381
90,2612,10,43,17335
91,2672,9,41,17278
92,2714,7,36,17243
93,2771,8,35,17186
94,2811,3,38,17148
95,2854,5,28,17113
96,2904,6,25,17065
97,2946,6,22,17026
98,3005,4,21,16970
99,3056,5,18,16921
100,3106,5,18,16871
101,3150,4,19,16827
102,3191,5,16,16788
103,3238,4,12,16746
104,3287,7,8,16698
105,3325,9,10,16656
106,3374,9,11,16606
107,3411,5,16,16568
108,3457,5,16,16522
109,3510,6,17,16467
110,3553,4,16,16427
111,3594,4,15,16387
112,3641,5,12,16342
113,3683,4,13,16300
114,3733,2,14,16251
115,3784,4,13,16199
116,3816,7,11,16166
117,3872,2,14,16112
118,3915,1,12,16072
119,3958,0,10,16032
120,3996,2,10,15992
121,4039,2,12,15947
122,4083,2,11,15904
123,4132,3,8,15857
124,4195,2,8,15795
125,4223,5,6,15766
126,4261,4,6,15729
127,4303,2,8,15687
128,4342,2,5,15651
129,4381,2,4,15613
130,4431,2,3,15564
131,4482,2,3,15513
132,4525,2,3,15470
133,4568,2,3,15427
134,4608,3,3,15386
135,4661,2,4,15333
136,4699,2,3,15296
137,4736,1,4,15259
138,4770,1,3,15226
139,4816,1,3,15180
140,4861,0,4,15135
141,4898,1,4,15097
142,4946,1,3,15050
143,4986,2,2,15010
144,5021,0,4,14975
145,5077,1,3,14919
146,5117,3,2,14878
147,5159,1,4,14836
148,5205,2,3,14790
149,5251,1,4,14744
150,5289,0,3,14708
151,5329,1,3,14667
152,5369,1,4,14626
153,5423,1,3,14573
154,5467,2,3,14528
155,5513,2,4,14481
156,5548,3,5,14444
157,5594,1,7,14398
158,5637,3,6,14354
159,5680,2,6,14312
160,5718,3,4,14275
161,5763,2,5,14230
162,5796,3,4,14197
163,5846,1,5,14148
164,5882,4,6,14108
165,5919,3,7,14071
166,5963,2,8,14027
167,5998,3,8,13991
168,6033,4,7,13956
169,6069,7,9,13915
170,6111,4,14,13871
171,6154,5,13,13828
172,6183,4,13,13800
173,6216,4,12,13768
174,6259,6,10,13725
175,6297,4,12,13687
176,6327,4,11,13658
177,6370,3,11,13616
178,6414,5,12,13569
179,6451,3,15,13531
180,6475,6,15,13504
181,6503,9,14,13474
182,6539,10,15,13436
183,6578,11,14,13397
184,6607,13,11,13369
185,6639,9,13,13339
186,6669,11,12,13308
187,6708,11,14,13267
188,6730,19,17,13234
189,6758,15,23,13204
190,6781,18,27,13174
191,6811,13,31,13145
192,6837,15,28,13120
193,6873,22,25,13080
194,6915,20,29,13036
195,6940,25,33,13002
196,6966,23,36,12975
197,6989,27,39,12945
198,7010,23,49,12918
199,7026,30,49,12895
200,7062,32,50,12856
201,7085,35,55,12825
202,7119,24,61,12796
203,7139,30,61,12770
204,7154,38,72,12736
205,7170,38,75,12717
206,7193,34,76,12697
207,7202,41,84,12673
208,7217,42,87,12654
209,7226,44,92,12638
210,7240,52,101,12607
211,7262,47,108,12583
212,7274,66,102,12558
213,7283,62,119,12536
214,7297,63,126,12514
215,7281,92,128,12499
216,7290,88,145,12477
217,7295,90,148,12467
218,7297,96,159,12448
219,7287,109,175,12429
220,7267,119,179,12435
221,7250,133,190,12427
222,7247,124,210,12419
223,7245,120,233,12402
224,7221,125,255,12399
225,7199,130,276,12395
226,7177,138,302,12383
227,7122,179,317,12382
228,7091,178,355,12376
229,7039,193,373,12395
230,6989,201,396,12414
231,6934,221,427,12418
232,6859,233,454,12454
233,6766,268,487,12479
234,6688,291,527,12494
235,6608,289,595,12508
236,6512,325,616,12547
237,6409,360,635,12596
238,6288,378,691,12643
239,6167,405,723,12705
240,6045,434,754,12767
241,5927,441,812,12820
242,5809,431,876,12884
243,5680,446,909,12965
244,5527,465,977,13031
245,5378,489,987,13146
246,5243,519,1003,13235
247,5101,534,1032,13333
248,4973,539,1070,13418
249,4826,561,1093,13520
250,4701,546,1119,13634
251,4572,524,1172,13732
252,4425,543,1183,13849
253,4321,514,1231,13934
254,4188,520,1252,14040
255,4070,523,1257,14150
256,3930,495,1294,14281
257,3805,484,1324,14387
258,3683,462,1320,14535
259,3575,480,1304,14641
260,3481,452,1302,14765
261,3391,442,1279,14888
262,3301,440,1257,15002
263,3218,428,1238,15116
264,3141,382,1255,15222
265,3059,368,1252,15321
266,2988,379,1181,15452
267,2946,370,1144,15540
268,2904,354,1094,15648
269,2869,341,1050,15740
270,2824,322,1027,15827
271,2799,294,1011,15896
272,2798,260,999,15943
273,2794,256,951,15999
274,2777,264,903,16056
275,2773,259,879,16089
276,2787,237,835,16141
277,2793,229,783,16195
278,2804,225,759,16212
279,2814,219,736,16231
280,2799,215,730,16256
281,2800,197,699,16304
282,2812,201,660,16327
283,2797,206,641,16356
284,2808,189,632,16371
285,2822,184,615,16379
286,2843,180,584,16393
287,2856,172,559,16413
288,2887,170,542,16401
289,2920,152,538,16390
290,2932,167,508,16393
291,2939,152,505,16404
292,2976,133,488,16403
293,3020,126,486,16368
294,3038,136,455,16371
295,3069,135,431,16365
296,3105,119,416,16360
297,3147,119,409,16325
298,3200,117,384,16299
299,3246,123,366,16265
300,3285,118,368,16229
301,3335,114,356,16195
302,3360,121,341,16178
303,3415,113,332,16140
304,3448,118,337,16097
305,3494,109,326,16071
306,3530,120,318,16032
307,3561,127,303,16009
308,3595,125,312,15968
309,3647,107,313,15933
310,3703,108,312,15877
311,3738,116,313,15833
312,3777,125,300,15798
313,3830,113,306,15751
314,3868,122,298,15712
315,3923,118,303,15656
316,3977,103,294,15626
317,4007,118,278,15597
318,4046,120,285,15549
319,4102,101,302,15495
320,4133,108,295,15464
321,4155,110,281,15454
322,4198,129,272,15401
323,4242,118,273,15367
324,4288,117,268,15327
325,4314,129,273,15284
326,4354,115,284,15247
327,4395,113,275,15217
328,4439,107,284,15170
329,4478,113,285,15124
330,4495,129,276,15100
331,4530,123,287,15060
332,4557,117,295,15031
333,4605,107,295,14993
334,4638,120,293,14949
335,4684,119,291,14906
336,4729,130,284,14857
337,4761,128,292,14819
338,4774,135,291,14800
339,4781,152,288,14779
340,4820,144,306,14730
341,4855,137,315,14693
342,4886,121,322,14671
343,4912,119,335,14634
344,4931,139,326,14604
345,4969,141,326,14564
346,4998,146,327,14529
347,5024,145,341,14490
348,5053,146,349,14452
349,5081,145,354,14420
350,5088,155,361,14396
351,5097,151,380,14372
352,5116,161,377,14346
353,5133,172,381,14314
354,5135,180,392,14293
355,5134,192,387,14287
356,5134,184,411,14271
357,5125,213,420,14242
358,5129,218,431,14222
359,5143,215,464,14178
360,5146,211,474,14169
361,5128,220,504,14148
362,5134,212,512,14142
363,5108,246,512,14134
364,5088,253,515,14144
365,5092,243,532,14133
366,5097,261,536,14106
367,5095,248,569,14088
368,5062,250,590,14098
369,5050,263,590,14097
370,5032,283,586,14099
371,5010,282,602,14106
372,5003,264,627,14106
373,4985,247,651,14117
374,4953,253,662,14132
375,4915,291,654,14140
376,4895,259,694,14152
377,4868,274,698,14160
378,4851,280,696,14173
379,4813,282,715,14190
380,4763,298,737,14202
381,4740,298,748,14214
382,4676,333,751,14240
383,4646,326,776,14252
384,4595,351,778,14276
385,4550,338,790,14322
386,4506,331,816,14347
387,4445,352,852,14351
388,4394,362,848,14396
389,4364,369,858,14409
390,4321,363,854,14462
391,4267,357,851,14525
392,4236,344,871,14549
393,4197,357,865,14581
394,4178,348,859,14615
395,4153,349,877,14621
396,4137,352,859,14652
397,4106,353,850,14691
398,4074,355,865,14706
399,4050,342,883,14725
400,4045,356,851,14748
401,4020,337,858,14785
402,3972,357,863,14808
403,3936,348,886,14830
404,3881,370,885,14864
405,3882,336,902,14880
406,3865,329,883,14923
407,3830,313,907,14950
408,3805,329,886,14980
409,3799,320,881,15000
410,3773,326,873,15028
411,3741,329,872,15058
412,3727,320,851,15102
413,3714,322,844,15120
414,3715,298,845,15142
415,3705,295,857,15143
416,3685,284,880,15151
417,3681,258,875,15186
418,3660,289,839,15212
419,3632,295,819,15254
420,3614,305,795,15286
421,3601,291,796,15312
422,3622,283,793,15302
423,3618,302,770,15310
424,3620,304,758,15318
425,3586,322,742,15350
426,3616,271,781,15332
427,3632,275,760,15333
428,3652,263,755,15330
429,3687,259,734,15320
430,3679,249,728,15344
431,3678,259,724,15339
432,3704,250,730,15316
433,3709,249,719,15323
434,3728,271,687,15314
435,3758,257,680,15305
436,3768,260,669,15303
437,3794,247,680,15279
438,3808,230,691,15271
439,3830,230,674,15266
440,3831,229,671,15269
441,3828,250,654,15268
442,3852,243,656,15249
443,3853,237,653,15257
444,3882,245,629,15244
445,3885,245,624,15246
446,3898,248,602,15252
447,3915,259,600,15226
448,3930,242,624,15204
449,3943,260,622,15175
450,3990,239,619,15152
451,3998,234,600,15168
452,3992,246,610,15152
453,4014,253,611,15122
454,4029,254,619,15098
455,4053,239,635,15073
456,4066,241,625,15068
457,4094,245,608,15053
458,4106,231,595,15068
459,4137,229,597,15037
460,4148,229,593,15030
461,4166,234,587,15013
462,4177,245,582,14996
463,4202,234,594,14970
464,4216,235,587,14962
465,4227,221,597,14955
466,4221,239,574,14966
467,4209,241,561,14989
468,4221,247,563,14969
469,4237,237,554,14972
470,4247,211,581,14961
471,4261,228,550,14961
472,4275,230,559,14936
473,4291,218,569,14922
474,4309,215,567,14909
475,4320,222,553,14905
476,4326,222,574,14878
477,4333,228,565,14874
478,4344,218,579,14859
479,4341,209,590,14860
480,4344,215,592,14849
481,4336,229,595,14840
482,4310,244,602,14844
483,4310,243,621,14826
484,4315,219,641,14825
485,4296,232,629,14843
486,4305,241,625,14829
487,4300,254,636,14810
488,4290,266,632,14812
489,4279,264,648,14809
490,4302,276,647,14775
491,4291,270,664,14775
492,4262,277,663,14798
493,4247,284,657,14812
494,4227,277,662,14834
495,4229,275,659,14837
496,4232,268,675,14825
497,4235,274,696,14795
498,4238,267,711,14784
499,4181,296,714,14809
500,4176,283,718,14823
