Jour,Susceptible,Exposed,Infected,recovered
0,19965,15,20,0
1,19949,22,26,3
2,19930,28,37,5
3,19898,51,41,10
4,19861,69,53,17
5,19826,69,77,28
6,19765,99,95,41
7,19703,122,118,57
8,19621,164,140,75
9,19533,175,195,97
10,19415,220,243,122
11,19253,282,317,148
12,19041,388,389,182
13,18756,521,488,235
14,18440,611,644,305
15,18030,798,765,407
16,17554,965,974,507
17,16985,1158,1222,635
18,16312,1411,1506,771
19,15475,1706,1849,970
20,14527,1998,2272,1203
21,13427,2363,2692,1518
22,12227,2675,3224,1874
23,10928,3006,3755,2311
24,9538,3269,4422,2771
25,8168,3420,5027,3385
26,6870,3475,5619,4036
27,5683,3409,6121,4787
28,4625,3272,6524,5579
29,3729,3048,6794,6429
30,2939,2793,6951,7317
31,2303,2511,6932,8254
32,1831,2180,6817,9172
33,1491,1817,6652,10040
34,1220,1514,6390,10876
35,1026,1280,6053,11641
36,865,1047,5686,12402
37,741,853,5310,13096
38,666,679,4880,13775
39,593,579,4458,14370
40,563,475,4021,14941
41,546,386,3638,15430
42,523,357,3265,15855
43,529,289,2926,16256
44,522,244,2630,16604
45,543,210,2360,16887
46,571,170,2113,17146
47,586,154,1868,17392
48,620,120,1667,17593
49,651,128,1456,17765
50,685,110,1302,17903
51,726,91,1198,17985
52,758,101,1040,18101
53,807,79,925,18189
54,862,68,828,18242
55,911,69,719,18301
56,947,73,636,18344
57,999,67,577,18357
58,1048,74,505,18373
59,1088,69,467,18376
60,1130,66,419,18385
61,1170,59,370,18401
62,1222,56,338,18384
63,1276,51,304,18369
64,1321,45,276,18358
65,1380,36,260,18324
66,1418,37,237,18308
67,1469,31,209,18291
68,1525,34,188,18253
69,1585,35,177,18203
70,1620,41,166,18173
71,1673,40,151,18136
72,1737,33,150,18080
73,1813,30,130,18027
74,1860,33,117,17990
75,1913,26,115,17946
76,1968,18,115,17899
77,2014,13,109,17864
78,2062,12,98,17828
79,2115,16,91,17778
80,2174,16,85,17725
81,2222,21,73,17684
82,2269,16,75,17640
83,2308,11,73,17608
84,2343,19,65,17573
85,2397,22,60,17521
86,2451,16,61,17472
87,2507,15,50,17428
88,2554,13,51,17382
89,2607,14,47,17332
90,2652,14,47,17287
91,2696,10,48,17246
92,2750,14,46,17190
93,2794,10,46,17150
94,2849,12,43,17096
95,2896,13,40,17051
96,2945,8,39,17008
97,2980,13,35,16972
98,3036,12,35,16917
99,3099,9,35,16857
100,3160,9,34,16797
101,3209,9,33,16749
102,3259,9,28,16704
103,3303,7,28,16662
104,3351,7,23,16619
105,3401,4,21,16574
106,3471,6,20,16503
107,3520,5,18,16457
108,3575,4,18,16403
109,3619,8,14,16359
110,3686,6,16,16292
111,3743,6,13,16238
112,3781,7,15,16197
113,3840,5,17,16138
114,3882,3,16,16099
115,3938,4,12,16046
116,3983,7,9,16001
117,4039,6,11,15944
118,4089,8,10,15893
119,4133,6,11,15850
120,4177,5,14,15804
121,4229,5,14,15752
122,4267,8,12,15713
123,4309,5,15,15671
124,4351,7,14,15628
125,4395,5,15,15585
126,4442,6,14,15538
127,4489,8,11,15492
128,4532,5,14,15449
129,4576,7,14,15403
130,4617,5,17,15361
131,4671,9,14,15306
132,4705,4,19,15272
133,4743,6,18,15233
134,4788,10,16,15186
135,4845,12,17,15126
136,4890,12,18,15080
137,4932,11,18,15039
138,4961,11,21,15007
139,5005,10,24,14961
140,5046,12,24,14918
141,5092,11,27,14870
142,5139,9,26,14826
143,5169,14,24,14793
144,5201,18,21,14760
145,5235,16,23,14726
146,5273,14,24,14689
147,5306,12,27,14655
148,5343,13,25,14619
149,5373,18,25,14584
150,5395,20,28,14557
151,5443,19,25,14513
152,5468,22,30,14480
153,5502,22,36,14440
154,5538,18,42,14402
155,5574,18,40,14368
156,5607,19,40,14334
157,5635,17,39,14309
158,5670,13,45,14272
159,5695,19,47,14239
160,5729,19,47,14205
161,5758,22,51,14169
162,5789,33,50,14128
163,5824,27,55,14094
164,5848,31,58,14063
165,5873,27,64,14036
166,5887,33,68,14012
167,5919,32,75,13974
168,5950,34,74,13942
169,5964,43,77,13916
170,5976,46,89,13889
171,5993,43,95,13869
172,6019,41,100,13840
173,6033,54,93,13820
174,6057,45,106,13792
175,6077,58,107,13758
176,6096,57,115,13732
177,6105,68,119,13708
178,6139,48,136,13677
179,6153,63,130,13654
180,6162,65,136,13637
181,6163,75,143,13619
182,6170,78,157,13595
183,6181,88,142,13589
184,6192,89,146,13573
185,6189,101,140,13570
186,6198,89,166,13547
187,6197,95,173,13535
188,6177,115,176,13532
189,6183,110,191,13516
190,6183,114,198,13505
191,6167,122,209,13502
192,6159,132,215,13494
193,6143,124,247,13486
194,6140,126,255,13479
195,6124,144,262,13470
196,6112,144,285,13459
197,6099,135,308,13458
198,6071,151,302,13476
199,6060,151,320,13469
200,6022,165,349,13464
201,5991,171,360,13478
202,5958,183,373,13486
203,5922,191,383,13504
204,5898,181,417,13504
205,5865,189,432,13514
206,5814,223,443,13520
207,5768,229,466,13537
208,5726,227,487,13560
209,5667,245,502,13586
210,5594,251,520,13635
211,5545,248,548,13659
212,5490,268,549,13693
213,5434,254,598,13714
214,5374,260,609,13757
215,5301,281,612,13806
216,5208,318,623,13851
217,5143,319,661,13877
218,5062,313,694,13931
219,5012,312,720,13956
220,4956,325,725,13994
221,4857,356,736,14051
222,4785,347,771,14097
223,4718,334,776,14172
224,4643,349,792,14216
225,4589,339,821,14251
226,4524,340,827,14309
227,4450,365,817,14368
228,4364,355,855,14426
229,4301,352,870,14477
230,4208,376,865,14551
231,4155,360,872,14613
232,4094,356,875,14675
233,4033,356,880,14731
234,3980,362,868,14790
235,3907,361,878,14854
236,3864,335,895,14906
237,3826,335,882,14957
238,3789,317,875,15019
239,3741,305,875,15079
240,3703,305,848,15144
241,3679,300,839,15182
242,3621,313,831,15235
243,3614,293,849,15244
244,3541,308,829,15322
245,3506,270,835,15389
246,3475,274,837,15414
247,3433,276,819,15472
248,3417,286,785,15512
249,3410,248,791,15551
250,3394,228,780,15598
251,3376,244,746,15634
252,3364,241,717,15678
253,3365,236,703,15696
254,3374,217,699,15710
255,3358,230,671,15741
256,3344,218,650,15788
257,3338,215,629,15818
258,3347,199,633,15821
259,3358,197,613,15832
260,3374,204,565,15857
261,3392,177,569,15862
262,3401,168,565,15866
263,3399,191,536,15874
264,3416,192,525,15867
265,3443,180,508,15869
266,3446,191,491,15872
267,3491,163,488,15858
268,3512,165,458,15865
269,3560,160,435,15845
270,3594,155,433,15818
271,3626,147,423,15804
272,3668,144,417,15771
273,3706,141,409,15744
274,3716,151,402,15731
275,3748,137,410,15705
276,3777,140,408,15675
277,3824,136,394,15646
278,3853,123,390,15634
279,3889,131,366,15614
280,3927,125,355,15593
281,3942,135,357,15566
282,3981,127,356,15536
283,4012,128,358,15502
284,4048,119,358,15475
285,4065,137,349,15449
286,4101,146,339,15414
287,4121,146,344,15389
288,4151,140,349,15360
289,4170,146,330,15354
290,4209,128,340,15323
291,4248,149,342,15261
292,4266,139,356,15239
293,4294,131,368,15207
294,4320,145,355,15180
295,4363,123,379,15135
296,4395,137,363,15105
297,4411,142,358,15089
298,4428,154,370,15048
299,4459,157,380,15004
300,4478,150,385,14987
301,4481,164,399,14956
302,4501,161,396,14942
303,4507,180,384,14929
304,4514,191,396,14899
305,4548,188,407,14857
306,4569,178,410,14843
307,4600,180,405,14815
308,4600,185,409,14806
309,4617,186,431,14766
310,4653,172,460,14715
311,4675,169,474,14682
312,4695,186,462,14657
313,4684,183,471,14662
314,4702,181,473,14644
315,4682,213,477,14628
316,4695,208,503,14594
317,4675,239,508,14578
318,4683,227,513,14577
319,4690,210,522,14578
320,4718,211,516,14555
321,4735,209,526,14530
322,4732,227,517,14524
323,4741,214,535,14510
324,4733,234,553,14480
325,4714,250,568,14468
326,4686,283,571,14460
327,4651,272,596,14481
328,4641,269,632,14458
329,4612,283,623,14482
330,4597,276,630,14497
331,4596,252,650,14502
332,4592,252,659,14497
333,4582,264,659,14495
334,4555,263,659,14523
335,4553,261,639,14547
336,4539,276,640,14545
337,4526,292,628,14554
338,4516,279,648,14557
339,4490,303,656,14551
340,4475,305,673,14547
341,4458,299,693,14550
342,4442,290,724,14544
343,4417,291,729,14563
344,4397,301,714,14588
345,4385,306,716,14593
346,4356,302,726,14616
347,4358,293,721,14628
348,4332,296,717,14655
349,4335,287,732,14646
350,4297,303,720,14680
351,4262,325,719,14694
352,4240,312,762,14686
353,4235,295,762,14708
354,4209,288,746,14757
355,4180,279,747,14794
356,4186,283,744,14787
357,4191,279,760,14770
358,4174,284,742,14800
359,4153,277,745,14825
360,4129,286,719,14866
361,4103,299,722,14876
362,4082,298,740,14880
363,4047,316,751,14886
364,4024,305,772,14899
365,4004,298,781,14917
366,3993,297,786,14924
367,3980,294,776,14950
368,3990,285,778,14947
369,3998,271,778,14953
370,3969,294,751,14986
371,3974,273,736,15017
372,3972,285,739,15004
373,3979,284,739,14998
374,3988,275,747,14990
375,3993,249,753,15005
376,3979,262,741,15018
377,3981,254,741,15024
378,3962,257,731,15050
379,3948,246,746,15060
380,3924,257,717,15102
381,3932,258,686,15124
382,3906,278,673,15143
383,3921,271,686,15122
384,3926,271,682,15121
385,3924,261,677,15138
386,3905,263,707,15125
387,3925,246,706,15123
388,3909,251,698,15142
389,3920,243,716,15121
390,3923,256,708,15113
391,3929,230,702,15139
392,3916,249,678,15157
393,3923,240,693,15144
394,3931,240,662,15167
395,3916,268,645,15171
396,3939,262,649,15150
397,3954,267,628,15151
398,3971,255,638,15136
399,3984,259,646,15111
400,4001,248,642,15109
401,3984,250,653,15113
402,3978,241,671,15110
403,3992,243,666,15099
404,4006,247,659,15088
405,4011,255,672,15062
406,4015,262,650,15073
407,4034,249,660,15057
408,4067,261,652,15020
409,4050,284,649,15017
410,4059,266,678,14997
411,4057,266,667,15010
412,4041,282,647,15030
413,4053,269,667,15011
414,4042,269,670,15019
415,4055,262,667,15016
416,4092,265,672,14971
417,4080,272,678,14970
418,4103,258,671,14968
419,4091,260,680,14969
420,4081,266,681,14972
421,4089,260,686,14965
422,4072,255,685,14988
423,4049,281,674,14996
424,4085,242,694,14979
425,4064,275,674,14987
426,4062,268,681,14989
427,4040,274,683,15003
428,4034,282,665,15019
429,4022,280,670,15028
430,4059,246,693,15002
431,4055,248,675,15022
432,4020,271,672,15037
433,4026,274,678,15022
434,4033,278,689,15000
435,4013,292,677,15018
436,4015,274,690,15021
437,4019,285,694,15002
438,4024,271,695,15010
439,4036,259,703,15002
440,4052,268,693,14987
441,4045,276,709,14970
442,4044,271,731,14954
443,4040,272,726,14962
444,4007,294,714,14985
445,4007,283,725,14985
446,3990,293,712,15005
447,3974,292,717,15017
448,3967,287,728,15018
449,3957,272,742,15029
450,3928,293,736,15043
451,3916,283,746,15055
452,3905,277,762,15056
453,3902,269,770,15059
454,3896,272,742,15090
455,3889,271,744,15096
456,3876,289,712,15123
457,3875,266,709,15150
458,3843,266,709,15182
459,3840,286,697,15177
460,3847,281,696,15176
461,3850,276,691,15183
462,3817,291,685,15207
463,3818,283,692,15207
464,3787,293,693,15227
