Jour,Susceptible,Exposed,Infected,recovered
0,19964,16,20,0
1,19949,26,21,4
2,19938,29,28,5
3,19921,36,38,5
4,19891,51,51,7
5,19850,69,69,12
6,19799,86,93,22
7,19733,114,117,36
8,19647,148,155,50
9,19520,217,186,77
10,19374,276,251,99
11,19199,340,326,135
12,18972,433,420,175
13,18698,532,539,231
14,18341,660,698,301
15,17894,852,848,406
16,17370,1032,1098,500
17,16735,1265,1345,655
18,15947,1560,1661,832
19,15043,1854,2049,1054
20,14040,2160,2474,1326
21,12890,2466,2990,1654
22,11594,2801,3561,2044
23,10224,3094,4151,2531
24,8862,3330,4736,3072
25,7484,3510,5288,3718
26,6236,3527,5826,4411
27,5121,3395,6307,5177
28,4162,3198,6643,5997
29,3331,2942,6895,6832
30,2595,2683,7018,7704
31,2066,2367,6958,8609
32,1648,2042,6785,9525
33,1332,1730,6514,10424
34,1085,1420,6227,11268
35,892,1190,5848,12070
36,771,947,5479,12803
37,689,766,5045,13500
38,601,646,4602,14151
39,537,534,4197,14732
40,534,420,3815,15231
41,532,345,3403,15720
42,528,276,3053,16143
43,530,230,2746,16494
44,541,189,2497,16773
45,563,162,2202,17073
46,587,148,1918,17347
47,630,131,1700,17539
48,663,122,1523,17692
49,704,109,1342,17845
50,736,111,1212,17941
51,770,96,1072,18062
52,793,88,954,18165
53,860,80,850,18210
54,893,80,759,18268
55,960,59,675,18306
56,982,59,622,18337
57,1033,54,557,18356
58,1095,54,490,18361
59,1141,46,434,18379
60,1190,45,391,18374
61,1245,50,354,18351
62,1290,45,329,18336
63,1331,47,296,18326
64,1391,42,258,18309
65,1454,38,230,18278
66,1527,29,217,18227
67,1578,34,190,18198
68,1640,31,169,18160
69,1718,24,156,18102
70,1774,24,139,18063
71,1819,32,126,18023
72,1861,29,115,17995
73,1903,24,106,17967
74,1954,24,98,17924
75,2016,21,92,17871
76,2066,28,81,17825
77,2114,33,80,17773
78,2160,22,79,17739
79,2217,24,66,17693
80,2262,24,60,17654
81,2310,16,60,17614
82,2361,11,60,17568
83,2414,10,56,17520
84,2468,8,54,17470
85,2519,15,48,17418
86,2573,12,46,17369
87,2618,16,40,17326
88,2672,15,41,17272
89,2719,13,39,17229
90,2762,8,39,17191
91,2809,9,38,17144
92,2866,6,37,17091
93,2918,8,34,17040
94,2961,14,31,16994
95,3009,15,29,16947
96,3046,14,32,16908
97,3094,13,31,16862
98,3140,12,35,16813
99,3181,16,37,16766
100,3221,20,35,16724
101,3275,17,37,16671
102,3316,17,37,16630
103,3365,12,34,16589
104,3417,10,32,16541
105,3461,11,31,16497
106,3518,11,31,16440
107,3564,10,28,16398
108,3617,13,24,16346
109,3652,13,23,16312
110,3715,10,22,16253
111,3754,9,23,16214
112,3796,7,25,16172
113,3840,6,24,16130
114,3883,10,20,16087
115,3926,11,19,16044
116,3974,9,20,15997
117,4020,9,18,15953
118,4079,9,18,15894
