Jour,Susceptible,Exposed,Infected,recovered
0,19968,12,20,0
1,19956,15,27,2
2,19934,26,33,7
3,19913,35,40,12
4,19885,52,43,20
5,19858,57,61,24
6,19810,80,75,35
7,19757,101,93,49
8,19679,140,121,60
9,19609,159,161,71
10,19487,223,189,101
11,19381,239,255,125
12,19217,311,310,162
13,19011,392,394,203
14,18774,489,481,256
15,18418,658,595,329
16,18004,831,752,413
17,17534,996,964,506
18,16989,1184,1192,635
19,16259,1454,1505,782
20,15427,1748,1846,979
21,14446,2072,2260,1222
22,13367,2349,2765,1519
23,12197,2652,3270,1881
24,10880,3015,3804,2301
25,9507,3276,4431,2786
26,8129,3436,5061,3374
27,6852,3444,5639,4065
28,5581,3474,6158,4787
29,4501,3297,6608,5594
30,3629,3056,6881,6434
31,2829,2855,6962,7354
32,2200,2504,7021,8275
33,1731,2145,6931,9193
34,1411,1826,6649,10114
35,1140,1552,6333,10975
36,949,1291,5987,11773
37,822,1054,5614,12510
38,724,863,5217,13196
39,626,734,4809,13831
40,563,599,4428,14410
41,533,479,4030,14958
42,528,394,3602,15476
43,522,325,3242,15911
44,532,272,2908,16288
45,538,229,2591,16642
46,562,214,2336,16888
47,564,193,2138,17105
48,590,145,1941,17324
49,621,123,1741,17515
50,634,114,1537,17715
51,661,99,1387,17853
52,693,101,1221,17985
53,724,96,1090,18090
54,751,77,976,18196
55,813,61,868,18258
56,868,60,754,18318
57,907,71,662,18360
58,970,69,594,18367
59,1008,69,530,18393
60,1049,68,470,18413
61,1106,53,430,18411
62,1168,47,383,18402
63,1236,35,347,18382
64,1275,34,303,18388
65,1330,31,271,18368
66,1397,28,234,18341
67,1455,31,217,18297
68,1494,29,198,18279
69,1556,34,180,18230
70,1623,25,183,18169
71,1686,32,165,18117
72,1747,26,169,18058
73,1797,25,146,18032
74,1836,30,134,18000
75,1873,27,129,17971
76,1916,23,120,17941
77,1956,24,104,17916
78,2006,21,95,17878
79,2073,18,88,17821
80,2117,16,84,17783
81,2180,16,78,17726
82,2237,13,72,17678
83,2284,19,59,17638
84,2339,16,57,17588
85,2395,11,51,17543
86,2450,13,45,17492
87,2500,13,36,17451
88,2553,10,32,17405
89,2606,10,28,17356
90,2654,8,29,17309
91,2695,6,23,17276
92,2765,6,20,17209
93,2820,6,19,17155
94,2867,7,17,17109
95,2928,5,16,17051
96,2981,5,14,17000
97,3031,7,14,16948
98,3081,7,16,16896
99,3129,5,17,16849
100,3194,3,18,16785
101,3246,4,17,16733
102,3300,4,16,16680
103,3365,4,17,16614
104,3418,5,17,16560
105,3466,4,18,16512
106,3513,6,17,16464
107,3565,7,16,16412
108,3611,4,16,16369
109,3662,4,15,16319
110,3703,4,16,16277
111,3746,2,15,16237
112,3802,4,13,16181
113,3856,2,12,16130
114,3900,3,12,16085
115,3940,1,12,16047
116,3990,2,12,15996
117,4032,1,11,15956
118,4081,1,8,15910
119,4130,1,7,15862
120,4184,2,7,15807
121,4228,2,6,15764
122,4269,2,6,15723
123,4309,2,6,15683
124,4345,3,7,15645
125,4385,3,7,15605
126,4427,2,8,15563
127,4469,4,7,15520
128,4513,5,7,15475
129,4550,1,11,15438
130,4599,0,11,15390
131,4644,0,7,15349
132,4679,0,7,15314
133,4713,3,6,15278
134,4750,4,5,15241
135,4793,2,8,15197
136,4830,3,8,15159
137,4866,2,9,15123
138,4903,2,8,15087
139,4944,1,4,15051
140,4982,3,3,15012
141,5023,1,4,14972
142,5056,2,1,14941
143,5099,1,2,14898
144,5131,1,2,14866
145,5175,2,2,14821
146,5224,1,3,14772
147,5259,1,1,14739
148,5299,2,1,14698
149,5340,2,1,14657
150,5376,2,1,14621
151,5421,2,2,14575
152,5473,2,3,14522
153,5509,1,4,14486
154,5540,0,4,14456
155,5574,3,3,14420
156,5606,3,4,14387
157,5643,1,6,14350
158,5685,0,6,14309
159,5718,2,6,14274
160,5758,0,7,14235
161,5794,1,7,14198
162,5823,2,6,14169
163,5861,4,4,14131
164,5900,2,5,14093
165,5940,1,6,14053
166,5975,1,6,14018
167,6016,2,5,13977
168,6057,2,4,13937
169,6094,2,3,13901
170,6127,2,5,13866
171,6179,1,6,13814
172,6212,3,6,13779
173,6241,6,7,13746
174,6278,2,12,13708
175,6308,4,10,13678
176,6352,5,9,13634
177,6398,4,8,13590
178,6437,4,8,13551
179,6477,6,8,13509
180,6506,5,10,13479
181,6532,4,13,13451
182,6564,8,11,13417
183,6605,5,11,13379
184,6643,4,14,13339
185,6669,4,13,13314
186,6698,5,13,13284
187,6728,4,13,13255
188,6768,8,13,13211
189,6806,4,17,13173
190,6840,5,15,13140
191,6867,8,16,13109
192,6899,12,12,13077
193,6931,11,16,13042
194,6963,10,18,13009
195,6990,12,13,12985
