Jour,Susceptible,Exposed,Infected,recovered
0,19959,21,20,0
1,19943,29,26,2
2,19932,31,34,3
3,19903,52,37,8
4,19881,50,54,15
5,19839,69,68,24
6,19792,88,91,29
7,19727,110,119,44
8,19646,156,141,57
9,19549,188,184,79
10,19423,242,238,97
11,19278,298,291,133
12,19112,344,377,167
13,18858,469,472,201
14,18535,620,575,270
15,18159,762,730,349
16,17727,892,941,440
17,17155,1130,1146,569
18,16518,1335,1432,715
19,15742,1577,1788,893
20,14776,1954,2124,1146
21,13756,2227,2597,1420
22,12510,2644,3082,1764
23,11253,2870,3712,2165
24,9926,3131,4306,2637
25,8560,3395,4867,3178
26,7210,3542,5445,3803
27,5952,3522,6041,4485
28,4783,3467,6476,5274
29,3882,3165,6827,6126
30,3090,2865,7004,7041
31,2430,2583,6988,7999
32,1904,2241,6949,8906
33,1501,1916,6772,9811
34,1231,1602,6456,10711
35,998,1334,6135,11533
36,853,1066,5758,12323
37,725,888,5308,13079
38,647,709,4880,13764
39,576,599,4404,14421
40,531,494,3970,15005
41,523,388,3627,15462
42,502,341,3258,15899
43,507,286,2906,16301
44,513,229,2611,16647
45,536,184,2319,16961
46,547,168,2050,17235
47,572,130,1858,17440
48,599,121,1628,17652
49,625,104,1451,17820
50,676,90,1298,17936
51,707,87,1161,18045
52,753,78,1030,18139
53,787,73,913,18227
54,829,71,798,18302
55,861,77,698,18364
56,909,69,638,18384
57,942,63,556,18439
58,996,57,497,18450
59,1039,45,449,18467
60,1096,51,388,18465
61,1144,50,353,18453
62,1189,41,329,18441
63,1250,40,293,18417
64,1293,39,255,18413
65,1334,38,222,18406
66,1410,29,206,18355
67,1463,29,184,18324
68,1514,29,171,18286
69,1561,22,159,18258
70,1609,24,149,18218
71,1658,25,135,18182
72,1706,24,128,18142
73,1756,26,115,18103
74,1807,24,100,18069
75,1863,22,91,18024
76,1920,19,91,17970
77,1978,18,83,17921
78,2032,20,71,17877
79,2093,14,68,17825
80,2144,15,63,17778
81,2187,16,67,17730
82,2244,15,66,17675
83,2317,16,59,17608
84,2378,17,56,17549
85,2430,20,49,17501
86,2477,20,47,17456
87,2540,16,49,17395
88,2597,16,48,17339
89,2655,11,49,17285
90,2720,13,43,17224
91,2762,14,39,17185
92,2823,16,40,17121
93,2861,21,39,17079
94,2900,24,40,17036
95,2950,15,51,16984
96,2997,17,42,16944
97,3047,13,40,16900
98,3101,9,43,16847
99,3145,7,42,16806
100,3182,7,42,16769
101,3241,8,38,16713
102,3292,5,38,16665
103,3341,4,38,16617
104,3399,9,34,16558
105,3448,5,36,16511
106,3482,9,34,16475
107,3534,11,32,16423
108,3594,8,31,16367
109,3639,11,34,16316
110,3687,9,34,16270
111,3718,10,35,16237
112,3747,14,32,16207
113,3795,11,34,16160
114,3842,15,32,16111
115,3901,20,29,16050
116,3935,24,32,16009
117,3968,25,34,15973
118,4012,16,37,15935
119,4057,16,40,15887
120,4111,15,42,15832
121,4170,16,38,15776
122,4206,16,37,15741
123,4251,19,36,15694
124,4295,11,41,15653
125,4337,16,38,15609
126,4385,16,40,15559
127,4424,18,40,15518
128,4473,18,38,15471
129,4509,14,45,15432
130,4559,16,49,15376
131,4600,21,42,15337
132,4636,26,38,15300
133,4675,23,47,15255
134,4708,25,48,15219
135,4748,22,48,15182
136,4777,27,51,15145
137,4821,22,53,15104
138,4863,23,50,15064
139,4915,27,44,15014
140,4950,23,47,14980
141,4981,22,46,14951
142,5015,30,43,14912
143,5057,30,44,14869
144,5079,36,47,14838
145,5117,33,58,14792
146,5149,36,64,14751
147,5182,34,68,14716
148,5214,36,70,14680
149,5243,45,69,14643
150,5276,47,70,14607
151,5304,44,75,14577
152,5333,49,78,14540
153,5364,53,85,14498
154,5392,54,85,14469
155,5416,53,92,14439
156,5445,56,99,14400
157,5449,60,105,14386
158,5462,56,118,14364
159,5484,61,118,14337
160,5508,62,129,14301
161,5534,61,132,14273
162,5541,62,139,14258
163,5550,81,143,14226
164,5563,79,155,14203
165,5577,87,154,14182
166,5615,75,165,14145
167,5623,87,169,14121
168,5649,80,175,14096
169,5665,83,180,14072
170,5662,93,185,14060
171,5656,102,194,14048
172,5642,112,198,14048
173,5644,108,218,14030
174,5645,109,226,14020
175,5648,106,243,14003
176,5637,118,251,13994
177,5633,123,266,13978
178,5621,144,261,13974
179,5611,145,286,13958
180,5601,151,302,13946
181,5571,165,298,13966
182,5555,158,331,13956
183,5525,168,335,13972
184,5508,165,363,13964
185,5481,171,384,13964
186,5459,171,397,13973
187,5423,186,403,13988
188,5375,193,420,14012
189,5332,204,442,14022
190,5304,207,447,14042
191,5271,210,468,14051
192,5247,212,484,14057
193,5204,219,489,14088
194,5177,218,511,14094
195,5130,229,526,14115
196,5081,250,520,14149
197,5046,237,544,14173
198,4998,247,560,14195
199,4961,249,577,14213
200,4927,251,568,14254
201,4883,241,600,14276
202,4847,239,584,14330
203,4797,248,578,14377
204,4760,253,587,14400
205,4718,251,603,14428
206,4683,248,605,14464
207,4637,260,615,14488
208,4605,267,626,14502
209,4573,257,621,14549
210,4514,265,631,14590
211,4462,290,633,14615
212,4444,273,632,14651
213,4413,256,638,14693
214,4380,242,638,14740
215,4346,244,644,14766
216,4313,256,633,14798
217,4262,279,633,14826
218,4231,271,631,14867
219,4177,297,617,14909
220,4154,273,642,14931
221,4130,274,628,14968
222,4091,279,636,14994
223,4070,264,658,15008
224,4050,260,657,15033
225,4031,254,650,15065
226,4012,237,655,15096
227,3997,240,652,15111
228,3974,230,639,15157
229,3932,234,640,15194
230,3926,233,636,15205
231,3905,249,616,15230
232,3887,261,610,15242
233,3871,242,637,15250
234,3849,253,636,15262
235,3818,264,626,15292
236,3805,240,641,15314
237,3799,234,643,15324
238,3793,221,660,15326
239,3775,228,642,15355
240,3749,246,637,15368
241,3736,227,643,15394
242,3729,215,639,15417
243,3723,224,610,15443
244,3726,222,594,15458
245,3717,240,583,15460
246,3705,246,571,15478
247,3716,227,593,15464
248,3719,223,591,15467
249,3718,199,602,15481
250,3709,208,594,15489
251,3708,214,583,15495
252,3698,220,582,15500
253,3703,223,575,15499
254,3721,212,567,15500
255,3711,226,566,15497
256,3723,210,564,15503
257,3731,218,556,15495
258,3763,207,554,15476
259,3774,207,542,15477
260,3790,217,536,15457
261,3818,207,540,15435
262,3821,202,542,15435
263,3839,205,515,15441
264,3853,204,515,15428
265,3866,195,513,15426
266,3867,202,497,15434
267,3897,213,486,15404
268,3900,214,493,15393
269,3901,199,508,15392
270,3914,185,514,15387
271,3929,192,499,15380
272,3950,203,471,15376
273,3968,186,485,15361
274,3972,189,489,15350
275,3985,187,507,15321
276,4009,192,495,15304
277,4039,183,496,15282
278,4055,175,493,15277
279,4060,187,484,15269
280,4076,194,472,15258
281,4076,199,472,15253
282,4104,183,460,15253
283,4118,194,449,15239
284,4155,195,440,15210
285,4160,199,437,15204
286,4161,190,441,15208
287,4168,192,416,15224
288,4192,186,432,15190
289,4217,172,465,15146
290,4252,165,461,15122
291,4250,194,432,15124
292,4280,180,460,15080
293,4303,184,465,15048
294,4327,172,479,15022
295,4352,180,482,14986
296,4353,180,484,14983
297,4351,203,488,14958
298,4365,199,493,14943
299,4371,192,500,14937
300,4376,187,505,14932
301,4371,215,501,14913
302,4390,222,509,14879
303,4394,232,516,14858
304,4408,221,513,14858
305,4412,223,518,14847
306,4400,225,538,14837
307,4406,223,546,14825
308,4414,223,552,14811
309,4400,230,562,14808
310,4418,225,570,14787
311,4417,220,564,14799
312,4425,219,562,14794
313,4419,224,562,14795
314,4416,232,568,14784
315,4408,241,578,14773
316,4404,249,583,14764
317,4397,254,580,14769
318,4372,269,594,14765
319,4364,257,622,14757
320,4363,257,620,14760
321,4362,244,644,14750
322,4347,252,630,14771
323,4357,232,648,14763
324,4347,243,636,14774
325,4335,264,632,14769
326,4335,244,649,14772
327,4315,247,650,14788
328,4297,260,661,14782
329,4285,249,655,14811
330,4288,249,663,14800
331,4274,268,665,14793
332,4240,279,687,14794
333,4223,282,697,14798
334,4211,280,719,14790
335,4181,282,709,14828
336,4154,299,706,14841
337,4157,262,727,14854
338,4141,284,725,14850
339,4125,296,729,14850
340,4104,306,719,14871
341,4099,295,730,14876
342,4075,293,728,14904
343,4070,306,735,14889
344,4077,274,740,14909
345,4066,287,736,14911
346,4062,278,743,14917
347,4027,296,748,14929
348,4009,296,742,14953
349,3992,282,746,14980
350,3981,293,751,14975
351,3965,275,773,14987
352,3967,263,757,15013
353,3964,256,741,15039
354,3942,272,725,15061
355,3926,285,737,15052
356,3929,277,733,15061
357,3895,300,725,15080
358,3894,280,731,15095
359,3884,278,736,15102
360,3878,285,727,15110
361,3861,290,734,15115
362,3866,264,734,15136
363,3855,281,703,15161
364,3880,242,724,15154
365,3879,242,732,15147
366,3875,250,694,15181
367,3878,258,684,15180
368,3873,275,677,15175
369,3881,265,673,15181
370,3901,263,688,15148
371,3905,267,687,15141
372,3889,281,675,15155
373,3867,277,688,15168
374,3875,249,700,15176
375,3859,266,676,15199
376,3858,275,654,15213
377,3847,284,662,15207
378,3832,277,677,15214
379,3833,271,669,15227
380,3842,253,675,15230
381,3811,271,678,15240
382,3805,267,708,15220
383,3809,275,708,15208
384,3792,266,715,15227
385,3784,271,700,15245
386,3771,264,688,15277
387,3792,285,657,15266
388,3806,272,676,15246
389,3796,275,671,15258
390,3797,257,678,15268
391,3808,245,662,15285
392,3803,260,640,15297
393,3830,241,640,15289
394,3851,248,606,15295
395,3874,255,595,15276
396,3869,238,614,15279
397,3895,228,629,15248
398,3899,237,615,15249
399,3888,257,603,15252
400,3892,254,624,15230
401,3897,258,625,15220
402,3917,234,622,15227
403,3920,230,615,15235
404,3907,229,616,15248
405,3935,220,607,15238
406,3934,237,590,15239
407,3927,248,594,15231
408,3948,235,588,15229
409,3968,224,594,15214
410,3989,228,595,15188
411,3975,239,596,15190
412,3984,227,607,15182
413,4004,204,606,15186
414,4023,216,586,15175
415,4040,220,584,15156
416,4060,205,605,15130
417,4058,211,591,15140
418,4080,210,589,15121
419,4087,226,562,15125
420,4095,228,577,15100
421,4092,244,576,15088
422,4101,228,572,15099
423,4114,223,563,15100
424,4148,196,575,15081
425,4154,205,565,15076
426,4154,218,550,15078
427,4162,211,573,15054
428,4200,192,560,15048
429,4223,198,537,15042
430,4258,195,530,15017
431,4287,192,521,15000
432,4311,198,511,14980
433,4322,203,519,14956
434,4337,218,506,14939
435,4361,205,516,14918
436,4384,215,509,14892
437,4398,222,520,14860
438,4416,210,514,14860
439,4424,217,489,14870
440,4421,215,512,14852
441,4454,198,526,14822
442,4441,234,524,14801
443,4450,231,527,14792
444,4472,220,543,14765
445,4484,224,547,14745
446,4500,228,547,14725
447,4487,252,542,14719
448,4490,238,560,14712
449,4506,236,565,14693
450,4503,241,583,14673
451,4512,233,585,14670
452,4508,248,590,14654
453,4516,266,589,14629
454,4518,273,615,14594
455,4496,282,635,14587
456,4517,262,640,14581
457,4515,277,624,14584
458,4500,284,624,14592
459,4506,272,608,14614
460,4495,290,598,14617
461,4492,294,602,14612
462,4500,250,632,14618
463,4490,255,622,14633
464,4492,246,632,14630
465,4503,237,642,14618
466,4512,228,649,14611
467,4516,250,627,14607
468,4491,275,635,14599
469,4499,265,647,14589
470,4488,269,657,14586
471,4481,286,664,14569
472,4440,296,667,14597
473,4441,276,695,14588
474,4447,263,717,14573
475,4429,294,717,14560
476,4442,279,716,14563
477,4417,306,723,14554
478,4377,308,729,14586
479,4359,296,748,14597
480,4323,313,736,14628
481,4300,303,761,14636
482,4284,294,773,14649
483,4269,309,786,14636
484,4231,322,790,14657
485,4206,307,805,14682
486,4158,318,800,14724
487,4117,303,824,14756
488,4077,313,838,14772
489,4036,320,858,14786
490,4003,321,848,14828
491,3997,317,842,14844
492,3964,317,844,14875
493,3943,320,854,14883
494,3890,326,881,14903
495,3897,280,907,14916
496,3883,293,871,14953
497,3855,312,819,15014
498,3824,323,819,15034
499,3818,312,836,15034
500,3797,307,830,15066
501,3790,304,806,15100
502,3793,305,797,15105
503,3790,306,771,15133
504,3780,285,787,15148
505,3774,282,768,15176
506,3760,276,779,15185
507,3754,285,746,15215
508,3737,289,724,15250
509,3755,271,738,15236
510,3749,277,716,15258
511,3753,264,705,15278
512,3775,250,695,15280
513,3782,251,686,15281
514,3756,248,686,15310
515,3753,243,692,15312
516,3762,235,691,15312
517,3768,253,653,15326
518,3801,244,649,15306
519,3837,244,630,15289
520,3828,254,618,15300
521,3829,237,621,15313
522,3849,218,641,15292
523,3864,225,633,15278
524,3861,243,630,15266
525,3863,236,617,15284
526,3855,230,611,15304
527,3880,221,602,15297
528,3886,221,601,15292
529,3863,239,611,15287
530,3881,225,606,15288
531,3903,221,595,15281
532,3913,246,578,15263
533,3939,210,602,15249
534,3940,236,592,15232
535,3969,216,625,15190
536,3968,238,620,15174
537,4002,236,630,15132
538,4014,229,626,15131
539,4033,251,617,15099
540,4057,226,626,15091
541,4046,249,609,15096
542,4055,240,611,15094
543,4048,252,594,15106
544,4069,234,613,15084
545,4081,229,617,15073
546,4098,238,606,15058
547,4090,262,605,15043
548,4091,247,618,15044
549,4104,233,617,15046
550,4120,235,625,15020
551,4117,240,625,15018
552,4094,256,618,15032
553,4123,237,622,15018
554,4140,254,615,14991
555,4122,281,613,14984
556,4102,269,647,14982
557,4117,279,639,14965
558,4127,258,630,14985
559,4156,221,646,14977
560,4167,237,632,14964
561,4184,228,635,14953
562,4164,225,638,14973
563,4173,235,624,14968
564,4182,242,627,14949
565,4192,247,615,14946
566,4203,243,635,14919
567,4212,237,632,14919
568,4222,244,620,14914
