Jour,Susceptible,Exposed,Infected,recovered
0,19966,14,20,0
1,19956,17,24,3
2,19946,15,36,3
3,19924,30,39,7
4,19896,44,48,12
5,19866,63,55,16
6,19829,78,70,23
7,19780,85,106,29
8,19701,128,128,43
9,19599,176,162,63
10,19487,218,217,78
11,19361,263,278,98
12,19171,357,342,130
13,18970,418,441,171
14,18697,531,546,226
15,18363,659,673,305
16,17927,857,823,393
17,17433,1014,1052,501
18,16779,1276,1323,622
19,15999,1561,1633,807
20,15125,1828,2023,1024
21,14079,2208,2411,1302
22,12963,2535,2880,1622
23,11732,2789,3479,2000
24,10291,3206,4039,2464
25,8942,3348,4715,2995
26,7674,3399,5310,3617
27,6355,3469,5878,4298
28,5171,3432,6376,5021
29,4147,3228,6704,5921
30,3246,2996,6970,6788
31,2589,2636,7045,7730
32,2062,2280,6968,8690
33,1643,1962,6788,9607
34,1322,1661,6494,10523
35,1104,1384,6087,11425
36,920,1158,5731,12191
37,798,952,5329,12921
38,680,803,4872,13645
39,619,629,4480,14272
40,596,519,4062,14823
41,573,429,3667,15331
42,568,349,3324,15759
43,541,308,2996,16155
44,530,257,2715,16498
45,549,219,2433,16799
46,581,201,2179,17039
47,595,168,1977,17260
48,614,142,1756,17488
49,643,127,1569,17661
50,672,107,1429,17792
51,705,103,1275,17917
52,735,110,1119,18036
53,769,89,1007,18135
54,794,88,887,18231
55,833,83,809,18275
56,875,69,730,18326
57,904,73,656,18367
58,946,55,590,18409
59,994,55,526,18425
60,1035,51,465,18449
61,1084,52,418,18446
62,1133,49,371,18447
63,1179,47,341,18433
64,1232,47,315,18406
65,1268,40,299,18393
66,1328,39,267,18366
67,1394,35,246,18325
68,1458,31,219,18292
69,1506,27,204,18263
70,1570,29,186,18215
71,1629,31,176,18164
72,1689,26,162,18123
73,1756,25,148,18071
74,1808,23,136,18033
75,1859,18,129,17994
76,1911,16,117,17956
77,1977,21,100,17902
78,2035,17,99,17849
79,2084,21,94,17801
80,2131,14,91,17764
81,2186,15,86,17713
82,2235,15,75,17675
83,2287,19,64,17630
84,2343,16,65,17576
85,2377,23,62,17538
86,2422,17,63,17498
87,2479,18,58,17445
88,2524,22,58,17396
89,2573,21,59,17347
90,2611,24,58,17307
91,2666,17,54,17263
92,2718,15,56,17211
93,2776,12,51,17161
94,2818,15,42,17125
95,2882,12,40,17066
96,2918,15,38,17029
97,2964,12,40,16984
98,3009,13,37,16941
99,3055,17,34,16894
100,3113,17,39,16831
101,3167,19,38,16776
102,3212,16,40,16732
103,3270,17,40,16673
104,3321,15,40,16624
105,3375,12,40,16573
