Jour,Susceptible,Exposed,Infected,recovered
0,19964,16,20,0
1,19951,20,24,5
2,19945,18,30,7
3,19918,38,34,10
4,19894,44,49,13
5,19856,67,59,18
6,19823,76,78,23
7,19765,107,92,36
8,19706,119,127,48
9,19613,166,158,63
10,19505,208,198,89
11,19375,248,271,106
12,19172,364,322,142
13,18961,450,400,189
14,18707,535,522,236
15,18383,659,660,298
16,17961,807,848,384
17,17407,1063,1036,494
18,16783,1251,1346,620
19,16019,1526,1679,776
20,15097,1852,2066,985
21,13993,2255,2493,1259
22,12788,2618,2998,1596
23,11511,2939,3547,2003
24,10108,3217,4208,2467
25,8715,3448,4852,2985
26,7314,3639,5398,3649
27,6066,3598,5983,4353
28,4945,3484,6382,5189
29,3958,3269,6725,6048
30,3139,3009,6960,6892
31,2517,2613,7055,7815
32,1983,2326,6974,8717
33,1536,2019,6851,9594
34,1253,1649,6609,10489
35,1038,1339,6282,11341
36,885,1129,5840,12146
37,773,923,5470,12834
38,684,751,4983,13582
39,606,615,4580,14199
40,555,508,4122,14815
41,536,422,3712,15330
42,508,363,3320,15809
43,496,290,3021,16193
44,521,227,2715,16537
45,541,200,2406,16853
46,556,162,2135,17147
47,582,120,1924,17374
48,615,112,1717,17556
49,640,107,1489,17764
50,680,92,1339,17889
51,718,93,1187,18002
52,753,84,1046,18117
53,809,83,908,18200
54,860,78,824,18238
55,917,65,738,18280
56,933,73,637,18357
57,980,65,586,18369
58,1010,48,549,18393
59,1068,45,494,18393
60,1109,39,437,18415
61,1161,43,370,18426
62,1229,51,338,18382
63,1264,44,309,18383
64,1321,50,278,18351
65,1391,41,254,18314
66,1448,47,216,18289
67,1503,40,205,18252
68,1562,34,190,18214
69,1620,26,181,18173
70,1667,27,171,18135
71,1735,23,147,18095
72,1800,18,146,18036
73,1860,18,134,17988
74,1911,22,122,17945
75,1956,17,116,17911
76,2002,23,97,17878
77,2059,20,93,17828
78,2112,20,91,17777
79,2170,20,80,17730
80,2233,15,78,17674
81,2299,18,70,17613
82,2346,18,62,17574
83,2406,16,60,17518
84,2455,17,57,17471
85,2499,19,57,17425
86,2558,19,54,17369
87,2610,15,54,17321
88,2661,14,54,17271
89,2705,12,46,17237
90,2759,13,39,17189
91,2813,15,37,17135
92,2851,18,32,17099
93,2900,13,34,17053
94,2940,16,30,17014
95,2983,21,21,16975
96,3039,17,28,16916
97,3079,18,29,16874
98,3125,21,27,16827
99,3172,18,30,16780
100,3209,15,36,16740
101,3253,11,39,16697
102,3308,6,41,16645
103,3352,9,35,16604
104,3404,6,41,16549
105,3441,10,36,16513
106,3493,11,33,16463
107,3526,10,36,16428
108,3578,8,36,16378
109,3625,13,35,16327
110,3665,11,35,16289
111,3707,11,35,16247
112,3751,13,27,16209
113,3801,9,25,16165
114,3850,9,25,16116
115,3888,7,25,16080
116,3937,5,22,16036
117,3983,4,19,15994
118,4033,7,18,15942
119,4084,7,16,15893
120,4131,7,15,15847
121,4172,6,18,15804
122,4210,3,19,15768
123,4256,4,20,15720
124,4305,5,21,15669
125,4345,7,19,15629
126,4391,4,21,15584
127,4436,5,19,15540
128,4469,5,19,15507
129,4514,7,15,15464
130,4563,3,18,15416
131,4610,4,18,15368
132,4656,3,17,15324
133,4705,6,14,15275
134,4755,6,14,15225
135,4805,5,16,15174
136,4846,7,11,15136
137,4898,5,11,15086
138,4942,8,12,15038
139,4995,9,11,14985
140,5039,9,11,14941
141,5075,13,10,14902
142,5113,7,16,14864
143,5153,9,12,14826
144,5186,9,12,14793
145,5232,8,11,14749
146,5272,10,10,14708
147,5314,8,11,14667
148,5355,5,10,14630
149,5391,7,8,14594
150,5427,5,10,14558
151,5461,9,9,14521
152,5504,5,11,14480
153,5552,4,11,14433
154,5596,6,12,14386
155,5630,11,13,14346
156,5664,11,17,14308
157,5705,13,19,14263
158,5740,9,23,14228
159,5773,12,25,14190
160,5808,15,26,14151
161,5847,13,29,14111
162,5883,16,26,14075
163,5917,14,32,14037
164,5944,13,32,14011
165,5977,10,34,13979
166,6011,17,31,13941
167,6042,15,33,13910
168,6077,18,33,13872
169,6107,20,33,13840
170,6140,16,37,13807
171,6185,19,32,13764
172,6225,20,34,13721
173,6261,22,39,13678
174,6296,20,41,13643
175,6321,25,44,13610
176,6352,20,53,13575
177,6377,24,55,13544
178,6400,27,56,13517
179,6431,33,58,13478
180,6455,36,56,13453
181,6494,28,64,13414
182,6528,27,71,13374
183,6548,34,72,13346
184,6564,43,73,13320
185,6586,47,75,13292
186,6603,42,84,13271
187,6625,46,86,13243
188,6655,46,95,13204
189,6671,49,93,13187
190,6685,57,95,13163
191,6715,61,94,13130
192,6736,57,99,13108
193,6754,60,109,13077
194,6770,61,112,13057
195,6783,60,124,13033
196,6791,73,128,13008
197,6788,97,122,12993
198,6790,92,138,12980
199,6784,109,145,12962
200,6786,100,171,12943
201,6782,106,181,12931
202,6785,106,198,12911
203,6793,107,206,12894
204,6784,114,220,12882
205,6766,146,226,12862
206,6755,144,257,12844
207,6755,134,278,12833
208,6719,152,295,12834
209,6686,168,312,12834
210,6657,169,332,12842
211,6632,178,353,12837
212,6572,214,374,12840
213,6534,219,407,12840
214,6487,229,432,12852
215,6428,261,442,12869
216,6359,277,460,12904
217,6302,286,497,12915
218,6242,287,515,12956
219,6170,297,540,12993
220,6101,293,579,13027
221,6022,293,630,13055
222,5943,308,642,13107
223,5844,337,683,13136
224,5738,360,705,13197
225,5636,360,734,13270
226,5531,377,751,13341
227,5421,376,806,13397
228,5330,378,846,13446
