Jour,Susceptible,Exposed,Infected,recovered
0,19970,10,20,0
1,19952,25,19,4
2,19942,26,27,5
3,19923,35,34,8
4,19895,50,39,16
5,19873,55,52,20
6,19843,64,65,28
7,19801,83,80,36
8,19743,108,103,46
9,19657,155,134,54
10,19559,189,179,73
11,19447,223,233,97
12,19281,301,294,124
13,19084,380,381,155
14,18837,471,484,208
15,18488,638,608,266
16,18096,771,775,358
17,17620,958,967,455
18,17053,1139,1215,593
19,16303,1440,1479,778
20,15413,1767,1856,964
21,14479,2010,2299,1212
22,13345,2380,2770,1505
23,12163,2667,3302,1868
24,10857,2980,3878,2285
25,9543,3228,4432,2797
26,8180,3489,4963,3368
27,6877,3579,5536,4008
28,5712,3456,6123,4709
29,4583,3374,6531,5512
30,3674,3098,6798,6430
31,2896,2848,6947,7309
32,2325,2458,6980,8237
33,1848,2181,6790,9181
34,1487,1832,6608,10073
35,1209,1557,6342,10892
36,989,1270,6051,11690
37,852,1010,5669,12469
38,755,807,5194,13244
39,683,664,4769,13884
40,621,551,4343,14485
41,573,470,3921,15036
42,566,375,3588,15471
43,578,313,3230,15879
44,564,272,2890,16274
45,555,263,2589,16593
46,557,216,2359,16868
47,557,187,2126,17130
48,573,162,1878,17387
49,589,151,1660,17600
50,613,133,1495,17759
51,639,117,1340,17904
52,671,101,1210,18018
53,721,81,1090,18108
54,770,79,989,18162
55,810,78,878,18234
56,834,82,787,18297
57,892,61,715,18332
58,928,62,627,18383
59,987,52,566,18395
60,1030,48,491,18431
61,1091,45,438,18426
62,1145,43,394,18418
63,1190,43,361,18406
64,1245,46,315,18394
65,1304,45,271,18380
66,1364,42,256,18338
67,1409,39,229,18323
68,1451,34,209,18306
69,1494,32,190,18284
70,1540,25,174,18261
71,1607,27,152,18214
72,1658,21,143,18178
73,1702,31,127,18140
74,1757,32,112,18099
75,1804,24,114,18058
76,1849,23,106,18022
77,1923,20,100,17957
78,1993,17,87,17903
79,2037,18,79,17866
80,2095,23,67,17815
81,2147,17,68,17768
82,2188,19,62,17731
83,2247,19,54,17680
84,2306,17,54,17623
85,2364,17,54,17565
86,2412,16,50,17522
87,2465,18,46,17471
88,2514,14,45,17427
89,2566,16,36,17382
90,2632,15,33,17320
91,2682,15,31,17272
92,2738,14,30,17218
93,2795,11,35,17159
94,2849,7,34,17110
95,2908,5,36,17051
96,2957,6,32,17005
97,3006,8,29,16957
98,3049,7,27,16917
99,3096,3,23,16878
100,3143,6,20,16831
101,3183,5,19,16793
102,3234,7,16,16743
103,3272,6,18,16704
104,3326,7,18,16649
105,3366,9,17,16608
106,3404,13,16,16567
107,3456,7,18,16519
108,3501,10,18,16471
109,3543,9,13,16435
110,3584,10,15,16391
111,3625,7,10,16358
112,3668,6,9,16317
113,3718,7,9,16266
114,3765,8,10,16217
115,3809,6,13,16172
116,3848,7,13,16132
117,3892,7,15,16086
118,3932,6,15,16047
119,3970,8,14,16008
120,4028,3,16,15953
121,4073,3,15,15909
122,4121,5,12,15862
123,4170,5,12,15813
124,4210,4,14,15772
125,4250,5,11,15734
126,4292,6,12,15690
127,4338,4,13,15645
128,4378,3,14,15605
129,4433,3,11,15553
130,4489,6,10,15495
131,4532,6,10,15452
132,4575,5,12,15408
133,4613,7,12,15368
134,4666,7,12,15315
135,4705,5,15,15275
136,4738,8,13,15241
137,4779,9,12,15200
138,4822,6,15,15157
139,4860,5,15,15120
140,4904,6,15,15075
141,4939,6,16,15039
142,4967,8,16,15009
143,5003,6,17,14974
144,5043,7,17,14933
145,5079,3,21,14897
146,5099,8,19,14874
147,5145,9,22,14824
148,5187,5,26,14782
149,5225,8,23,14744
150,5252,11,22,14715
151,5291,8,27,14674
152,5338,11,26,14625
153,5376,13,24,14587
154,5401,12,26,14561
155,5436,12,30,14522
156,5463,16,27,14494
157,5493,16,25,14466
158,5519,15,26,14440
159,5557,17,27,14399
160,5593,11,35,14361
161,5646,13,36,14305
162,5677,21,31,14271
163,5716,10,40,14234
164,5740,13,38,14209
165,5768,19,38,14175
166,5805,18,41,14136
167,5832,26,42,14100
168,5863,22,44,14071
169,5882,25,40,14053
170,5912,19,43,14026
171,5944,28,42,13986
172,5978,19,47,13956
173,6013,22,44,13921
174,6033,31,42,13894
175,6062,28,41,13869
176,6101,25,46,13828
177,6138,21,48,13793
178,6176,22,48,13754
179,6217,22,47,13714
180,6234,26,47,13693
181,6262,18,52,13668
182,6294,29,48,13629
183,6319,31,53,13597
184,6335,42,56,13567
185,6359,40,56,13545
186,6383,36,58,13523
187,6410,35,64,13491
188,6432,32,68,13468
189,6456,38,67,13439
190,6491,30,79,13400
191,6512,37,82,13369
192,6550,35,88,13327
193,6583,40,85,13292
194,6608,40,90,13262
