Jour,Susceptible,Exposed,Infected,recovered
0,19962,18,20,0
1,19944,29,25,2
2,19927,34,34,5
3,19907,41,41,11
4,19878,53,47,22
5,19853,70,49,28
6,19821,74,72,33
7,19785,86,90,39
8,19707,126,116,51
9,19639,144,151,66
10,19537,190,187,86
11,19405,252,231,112
12,19248,309,301,142
13,19039,403,367,191
14,18819,454,485,242
15,18509,592,597,302
16,18134,718,776,372
17,17615,941,970,474
18,17015,1155,1219,611
19,16288,1423,1530,759
20,15451,1715,1882,952
21,14459,2058,2256,1227
22,13334,2411,2743,1512
23,12105,2756,3260,1879
24,10791,3049,3852,2308
25,9440,3292,4434,2834
26,8099,3406,5101,3394
27,6768,3479,5666,4087
28,5564,3410,6197,4829
29,4500,3304,6564,5632
30,3627,3080,6775,6518
31,2863,2771,6980,7386
32,2282,2378,7048,8292
33,1808,2101,6907,9184
34,1448,1802,6649,10101
35,1186,1540,6318,10956
36,984,1274,5994,11748
37,840,1035,5519,12606
38,725,844,5168,13263
39,648,683,4749,13920
40,615,533,4300,14552
41,575,439,3916,15070
42,545,373,3557,15525
43,520,335,3186,15959
44,516,273,2871,16340
45,520,238,2577,16665
46,539,192,2293,16976
47,539,177,2039,17245
48,562,150,1819,17469
49,562,143,1624,17671
50,592,114,1452,17842
51,634,97,1293,17976
52,672,87,1160,18081
53,711,81,1009,18199
54,748,83,884,18285
55,786,80,796,18338
56,833,71,710,18386
57,882,69,639,18410
58,922,66,582,18430
59,965,57,519,18459
60,1016,56,462,18466
61,1063,45,424,18468
62,1112,46,379,18463
63,1169,41,337,18453
64,1220,43,301,18436
65,1254,34,276,18436
66,1300,38,244,18418
67,1357,32,210,18401
68,1410,31,194,18365
69,1477,18,180,18325
70,1539,24,157,18280
71,1580,29,135,18256
72,1640,19,132,18209
73,1692,16,113,18179
74,1739,17,98,18146
75,1799,12,94,18095
76,1849,15,84,18052
77,1886,15,83,18016
78,1936,21,80,17963
79,1984,22,74,17920
80,2042,21,72,17865
81,2101,16,70,17813
82,2150,17,65,17768
83,2221,18,58,17703
84,2269,16,57,17658
85,2330,10,56,17604
86,2376,5,48,17571
87,2422,7,45,17526
88,2476,9,38,17477
89,2522,11,34,17433
90,2575,7,33,17385
91,2618,5,32,17345
92,2671,6,31,17292
93,2711,4,30,17255
94,2766,2,27,17205
95,2831,3,21,17145
96,2885,4,20,17091
97,2931,3,17,17049
98,2974,5,16,17005
99,3023,5,17,16955
100,3071,3,18,16908
101,3117,2,18,16863
102,3159,3,15,16823
103,3205,5,15,16775
104,3261,10,14,16715
105,3308,6,18,16668
106,3370,7,19,16604
107,3419,8,16,16557
108,3483,6,16,16495
109,3541,7,16,16436
110,3589,7,18,16386
111,3633,5,21,16341
112,3689,8,21,16282
113,3726,14,18,16242
114,3770,9,21,16200
115,3810,7,22,16161
116,3851,11,19,16119
117,3899,11,20,16070
118,3937,10,20,16033
119,3982,12,20,15986
120,4024,8,23,15945
121,4063,9,25,15903
122,4098,11,27,15864
123,4134,12,26,15828
124,4180,10,27,15783
125,4224,9,28,15739
126,4269,10,26,15695
127,4315,13,27,15645
128,4377,12,25,15586
129,4418,15,24,15543
130,4470,10,26,15494
131,4503,11,28,15458
132,4532,11,32,15425
133,4568,12,33,15387
134,4604,12,33,15351
135,4640,13,33,15314
136,4667,17,35,15281
137,4695,17,32,15256
138,4726,19,32,15223
139,4765,20,33,15182
140,4799,16,37,15148
141,4839,10,43,15108
142,4874,17,42,15067
143,4908,17,45,15030
144,4953,10,50,14987
145,4977,13,49,14961
146,5008,15,47,14930
147,5038,20,50,14892
148,5081,9,57,14853
149,5092,26,54,14828
150,5119,20,57,14804
151,5145,21,61,14773
152,5161,28,69,14742
153,5205,22,75,14698
154,5236,29,70,14665
155,5246,38,72,14644
156,5276,30,78,14616
157,5303,32,84,14581
158,5332,33,89,14546
159,5347,37,91,14525
160,5370,39,89,14502
161,5393,34,97,14476
162,5431,40,95,14434
163,5459,47,96,14398
164,5482,44,107,14367
165,5494,43,121,14342
166,5513,46,127,14314
167,5527,48,133,14292
168,5541,49,126,14284
169,5555,63,123,14259
170,5562,76,126,14236
171,5579,69,132,14220
172,5589,57,148,14206
173,5614,52,156,14178
174,5630,61,144,14165
175,5664,60,155,14121
176,5685,68,147,14100
177,5715,70,144,14071
178,5711,87,143,14059
179,5735,72,165,14028
180,5732,77,168,14023
181,5735,97,165,14003
182,5749,89,179,13983
183,5750,98,181,13971
184,5758,97,199,13946
185,5757,95,221,13927
186,5764,106,232,13898
187,5764,96,251,13889
188,5755,121,253,13871
189,5751,129,265,13855
190,5751,122,283,13844
191,5737,128,290,13845
192,5729,125,312,13834
193,5718,131,313,13838
194,5710,139,319,13832
195,5704,142,330,13824
196,5689,158,334,13819
197,5647,168,354,13831
198,5630,160,361,13849
199,5613,156,381,13850
200,5580,172,376,13872
201,5562,177,383,13878
202,5542,179,385,13894
203,5529,171,408,13892
204,5497,192,398,13913
205,5476,195,409,13920
206,5447,206,438,13909
207,5413,212,438,13937
208,5387,220,455,13938
209,5355,232,464,13949
210,5334,221,511,13934
211,5295,226,510,13969
212,5252,240,508,14000
213,5193,261,541,14005
214,5160,245,553,14042
215,5094,266,560,14080
216,5051,263,593,14093
217,4994,285,601,14120
218,4948,274,623,14155
219,4883,306,637,14174
220,4810,312,638,14240
221,4791,293,670,14246
222,4719,315,690,14276
223,4658,304,715,14323
224,4604,312,735,14349
225,4535,324,752,14389
226,4442,338,765,14455
227,4385,322,780,14513
228,4328,319,792,14561
229,4271,328,790,14611
230,4203,335,800,14662
231,4123,335,823,14719
232,4061,328,826,14785
233,4005,327,835,14833
234,3940,309,837,14914
235,3924,295,825,14956
236,3858,314,837,14991
237,3806,315,842,15037
238,3762,308,841,15089
239,3700,330,820,15150
240,3662,303,825,15210
241,3647,303,801,15249
242,3602,305,793,15300
243,3595,293,789,15323
244,3568,292,791,15349
245,3537,277,793,15393
246,3509,277,771,15443
247,3458,297,747,15498
248,3453,277,739,15531
249,3452,259,747,15542
250,3425,266,738,15571
251,3407,257,727,15609
252,3379,268,714,15639
253,3372,254,703,15671
254,3365,253,681,15701
255,3368,249,672,15711
256,3367,233,670,15730
257,3372,226,657,15745
258,3377,222,640,15761
259,3388,219,622,15771
260,3394,209,605,15792
261,3377,217,604,15802
262,3392,219,580,15809
263,3398,214,584,15804
264,3400,201,582,15817
265,3431,200,554,15815
266,3429,197,553,15821
267,3460,183,547,15810
268,3451,190,537,15822
269,3470,169,518,15843
270,3488,184,493,15835
271,3508,196,472,15824
272,3535,181,475,15809
273,3575,165,481,15779
274,3596,156,476,15772
275,3608,174,451,15767
276,3645,166,443,15746
277,3660,171,434,15735
278,3690,163,435,15712
279,3722,155,433,15690
280,3742,160,419,15679
281,3780,158,412,15650
282,3806,166,404,15624
283,3842,165,411,15582
284,3879,167,410,15544
285,3919,152,408,15521
286,3951,154,402,15493
287,3975,153,393,15479
288,4000,154,392,15454
289,4027,147,386,15440
290,4047,146,389,15418
291,4060,155,373,15412
292,4067,168,378,15387
293,4107,145,387,15361
294,4149,133,390,15328
295,4180,128,386,15306
296,4202,137,385,15276
297,4225,161,369,15245
298,4265,156,389,15190
299,4279,156,396,15169
300,4308,155,389,15148
301,4342,158,390,15110
302,4369,171,388,15072
303,4400,167,401,15032
304,4415,176,392,15017
305,4445,160,413,14982
306,4481,150,417,14952
307,4505,158,404,14933
308,4516,171,413,14900
309,4531,189,397,14883
310,4557,192,395,14856
311,4571,171,419,14839
312,4586,175,423,14816
313,4605,173,427,14795
314,4618,190,419,14773
315,4642,172,454,14732
316,4643,180,459,14718
317,4642,181,472,14705
318,4648,176,466,14710
319,4667,173,470,14690
320,4677,180,463,14680
321,4659,202,463,14676
322,4678,184,476,14662
323,4695,187,472,14646
324,4697,193,493,14617
325,4695,203,493,14609
326,4709,205,503,14583
327,4710,223,492,14575
328,4709,224,504,14563
329,4715,211,517,14557
330,4707,213,510,14570
331,4713,219,527,14541
332,4717,227,531,14525
333,4716,221,532,14531
334,4732,201,549,14518
335,4715,233,536,14516
336,4734,230,556,14480
337,4724,226,564,14486
338,4705,241,570,14484
339,4678,255,582,14485
340,4674,245,601,14480
341,4646,259,605,14490
342,4648,252,613,14487
343,4636,263,607,14494
344,4599,274,620,14507
345,4598,257,639,14506
346,4597,257,651,14495
347,4574,284,649,14493
348,4545,296,665,14494
349,4505,304,680,14511
350,4494,299,674,14533
351,4472,298,669,14561
352,4453,277,692,14578
353,4434,258,704,14604
354,4423,271,675,14631
355,4389,263,683,14665
356,4384,273,677,14666
357,4365,281,690,14664
358,4360,273,698,14669
359,4342,285,697,14676
360,4317,279,708,14696
361,4326,249,705,14720
362,4313,264,712,14711
363,4287,276,721,14716
364,4254,301,718,14727
365,4229,303,717,14751
366,4193,324,716,14767
367,4173,307,738,14782
368,4162,298,747,14793
369,4145,296,740,14819
370,4120,300,723,14857
371,4095,286,740,14879
372,4041,306,745,14908
373,4036,291,746,14927
374,4023,293,741,14943
375,3996,296,729,14979
376,3983,280,745,14992
377,3953,283,744,15020
378,3942,287,722,15049
379,3935,291,715,15059
380,3929,278,729,15064
381,3907,293,726,15074
382,3914,303,696,15087
383,3944,298,686,15072
384,3929,286,707,15078
385,3925,284,701,15090
386,3944,267,694,15095
387,3963,250,692,15095
388,3980,247,685,15088
389,3982,259,675,15084
390,3970,250,666,15114
391,3975,266,642,15117
392,3981,250,661,15108
393,3973,243,644,15140
394,3960,274,638,15128
395,3961,262,649,15128
396,3969,258,657,15116
397,3972,257,662,15109
398,3987,272,632,15109
399,3971,276,650,15103
400,3966,268,654,15112
401,3966,263,665,15106
402,3941,276,667,15116
403,3953,250,682,15115
404,3969,229,678,15124
405,3969,233,678,15120
406,3954,246,662,15138
407,3953,267,658,15122
408,3958,273,654,15115
409,3974,254,682,15090
410,3964,275,662,15099
411,3982,272,668,15078
412,3997,259,667,15077
413,3999,241,681,15079
414,3990,249,671,15090
415,3978,254,668,15100
416,3982,252,667,15099
417,3967,284,654,15095
418,3963,274,658,15105
419,3963,275,663,15099
420,3966,257,681,15096
421,3964,257,688,15091
422,3981,244,673,15102
423,3969,247,668,15116
424,3977,235,663,15125
425,3979,233,671,15117
426,3996,240,678,15086
427,3999,262,650,15089
428,3978,280,655,15087
429,3974,268,674,15084
430,3978,263,690,15069
431,3991,247,692,15070
432,3993,241,678,15088
433,3997,230,704,15069
434,3985,252,688,15075
435,3967,244,714,15075
436,3974,264,674,15088
437,4003,251,678,15068
438,3999,248,678,15075
439,4007,252,666,15075
440,4026,222,661,15091
441,4010,235,658,15097
442,4002,244,641,15113
443,4010,237,643,15110
444,4027,247,618,15108
445,4043,231,615,15111
446,4050,238,624,15088
447,4047,244,620,15089
448,4040,237,608,15115
449,4028,245,607,15120
450,4045,251,585,15119
451,4043,250,596,15111
452,4042,237,596,15125
453,4041,262,578,15119
454,4043,255,602,15100
455,4048,252,610,15090
456,4061,238,611,15090
