Jour,Susceptible,Exposed,Infected,recovered
0,19970,10,20,0
1,19951,21,26,2
2,19934,28,33,5
3,19911,40,42,7
4,19882,57,52,9
5,19850,68,66,16
6,19817,72,85,26
7,19759,103,96,42
8,19701,116,126,57
9,19611,164,149,76
10,19519,189,197,95
11,19384,263,227,126
12,19238,302,289,171
13,19044,361,390,205
14,18774,488,485,253
15,18489,589,611,311
16,18071,781,750,398
17,17580,958,954,508
18,17015,1152,1190,643
19,16362,1364,1482,792
20,15516,1678,1838,968
21,14516,2013,2260,1211
22,13379,2390,2730,1501
23,12164,2708,3279,1849
24,10851,3028,3829,2292
25,9421,3366,4469,2744
26,8154,3431,5134,3281
27,6816,3547,5672,3965
28,5593,3455,6207,4745
29,4510,3336,6542,5612
30,3587,3122,6809,6482
31,2885,2739,7039,7337
32,2286,2419,7020,8275
33,1843,2106,6878,9173
34,1478,1777,6666,10079
35,1168,1513,6361,10958
36,960,1229,6081,11730
37,808,1009,5625,12558
38,681,860,5221,13238
39,607,693,4790,13910
40,557,552,4409,14482
41,528,427,4016,15029
42,509,338,3616,15537
43,493,272,3241,15994
44,490,225,2917,16368
45,504,195,2564,16737
46,514,172,2272,17042
47,532,142,2006,17320
48,559,130,1793,17518
49,585,120,1605,17690
50,603,116,1448,17833
51,633,99,1285,17983
52,669,91,1160,18080
53,699,83,1054,18164
54,759,62,937,18242
55,809,57,827,18307
56,860,51,707,18382
57,925,55,623,18397
58,970,55,567,18408
59,1033,47,511,18409
60,1085,51,447,18417
61,1136,50,405,18409
62,1181,48,367,18404
63,1230,47,335,18388
64,1276,41,309,18374
65,1331,43,279,18347
66,1374,34,257,18335
67,1424,32,229,18315
68,1490,32,195,18283
69,1536,30,188,18246
70,1609,23,186,18182
71,1662,28,159,18151
72,1720,28,145,18107
73,1769,20,146,18065
74,1815,24,129,18032
75,1877,19,120,17984
76,1936,23,105,17936
77,1996,16,104,17884
78,2050,16,96,17838
79,2104,17,92,17787
80,2152,15,83,17750
81,2203,12,82,17703
82,2266,13,73,17648
83,2327,12,65,17596
84,2370,9,62,17559
85,2421,10,54,17515
86,2461,13,49,17477
87,2509,12,47,17432
88,2565,16,48,17371
89,2618,11,50,17321
90,2666,15,46,17273
91,2715,14,47,17224
92,2761,16,44,17179
93,2819,18,40,17123
94,2882,12,41,17065
95,2933,9,40,17018
96,2982,10,36,16972
97,3028,14,36,16922
98,3074,8,40,16878
99,3121,11,37,16831
100,3173,11,31,16785
101,3207,13,32,16748
102,3258,15,31,16696
103,3294,17,30,16659
104,3348,12,32,16608
105,3386,14,30,16570
106,3443,14,30,16513
107,3493,16,29,16462
108,3545,12,31,16412
109,3601,7,35,16357
110,3638,15,29,16318
111,3684,17,28,16271
112,3741,13,29,16217
113,3777,14,31,16178
114,3817,15,33,16135
115,3863,15,31,16091
116,3919,12,29,16040
117,3968,12,29,15991
118,4012,11,31,15946
119,4044,13,33,15910
120,4080,6,40,15874
121,4117,6,41,15836
122,4157,12,34,15797
123,4194,11,31,15764
124,4237,9,31,15723
125,4287,13,30,15670
126,4324,13,29,15634
127,4359,14,30,15597
128,4396,19,31,15554
129,4439,11,36,15514
130,4477,11,36,15476
131,4514,9,39,15438
132,4550,9,38,15403
133,4597,11,35,15357
134,4635,11,35,15319
135,4677,13,36,15274
136,4723,21,33,15223
137,4765,16,37,15182
138,4817,18,33,15132
139,4855,18,34,15093
140,4893,20,31,15056
141,4943,9,37,15011
142,4965,18,33,14984
143,5004,17,33,14946
144,5045,20,30,14905
145,5084,16,38,14862
146,5115,12,40,14833
147,5149,18,38,14795
148,5185,15,37,14763
149,5215,18,36,14731
150,5254,12,34,14700
151,5304,11,32,14653
152,5347,12,33,14608
153,5375,13,36,14576
154,5422,14,35,14529
155,5476,18,34,14472
156,5501,18,40,14441
157,5541,15,43,14401
158,5576,16,46,14362
159,5605,17,46,14332
160,5637,24,47,14292
161,5664,26,51,14259
162,5693,24,61,14222
163,5710,34,58,14198
164,5753,33,55,14159
165,5768,33,55,14144
166,5796,35,58,14111
167,5843,33,66,14058
168,5868,39,65,14028
169,5887,36,72,14005
170,5911,30,83,13976
171,5933,33,84,13950
172,5966,37,86,13911
173,5996,37,88,13879
174,6014,46,91,13849
175,6029,45,108,13818
176,6051,54,108,13787
177,6054,67,108,13771
178,6079,65,116,13740
179,6105,61,125,13709
180,6132,57,132,13679
181,6138,62,131,13669
182,6160,69,144,13627
183,6153,89,154,13604
184,6161,89,166,13584
185,6156,97,176,13571
186,6154,111,175,13560
187,6155,114,196,13535
188,6145,112,208,13535
189,6139,100,222,13539
190,6132,108,229,13531
191,6134,105,236,13525
192,6117,124,249,13510
193,6105,129,272,13494
194,6096,135,288,13481
195,6091,139,311,13459
196,6071,170,299,13460
197,6054,170,329,13447
198,6014,185,337,13464
199,6002,186,356,13456
200,5974,164,392,13470
201,5928,203,409,13460
202,5900,189,442,13469
203,5855,216,444,13485
204,5805,236,462,13497
205,5756,233,493,13518
206,5705,232,501,13562
207,5654,241,516,13589
208,5588,254,526,13632
209,5526,258,530,13686
210,5483,256,549,13712
211,5446,256,560,13738
212,5386,266,579,13769
213,5337,266,578,13819
214,5282,268,595,13855
215,5215,298,605,13882
216,5169,283,642,13906
217,5105,289,665,13941
218,5053,297,672,13978
219,4989,290,686,14035
220,4968,273,704,14055
221,4888,303,695,14114
222,4812,312,693,14183
223,4797,265,726,14212
224,4744,293,725,14238
225,4660,302,730,14308
226,4603,290,750,14357
227,4533,328,737,14402
228,4455,328,741,14476
229,4371,335,766,14528
230,4320,318,775,14587
231,4253,330,777,14640
232,4205,312,801,14682
233,4135,337,778,14750
234,4083,314,817,14786
235,4031,326,809,14834
236,3992,317,799,14892
237,3948,298,813,14941
238,3908,287,811,14994
239,3853,295,813,15039
240,3839,285,826,15050
241,3786,300,817,15097
242,3768,270,823,15139
243,3720,277,817,15186
244,3689,272,822,15217
245,3643,268,796,15293
246,3611,265,800,15324
247,3579,270,784,15367
248,3525,280,786,15409
249,3518,258,768,15456
250,3505,248,767,15480
251,3516,242,753,15489
252,3485,271,721,15523
253,3480,257,710,15553
254,3467,264,691,15578
255,3458,263,689,15590
256,3451,254,719,15576
257,3417,262,713,15608
258,3413,247,724,15616
259,3422,227,720,15631
260,3400,232,699,15669
261,3412,239,680,15669
262,3436,222,680,15662
263,3441,209,674,15676
264,3435,229,638,15698
265,3442,222,639,15697
266,3443,220,622,15715
267,3463,228,609,15700
268,3481,212,603,15704
269,3494,216,573,15717
270,3516,201,549,15734
271,3539,178,550,15733
272,3539,194,527,15740
273,3543,204,523,15730
274,3569,186,520,15725
275,3579,187,517,15717
276,3613,170,536,15681
277,3623,169,522,15686
278,3630,184,517,15669
279,3643,182,509,15666
280,3649,166,519,15666
281,3654,175,512,15659
282,3670,167,514,15649
283,3700,178,502,15620
284,3706,181,508,15605
285,3725,160,522,15593
286,3735,172,505,15588
287,3752,179,494,15575
288,3781,168,514,15537
289,3791,174,502,15533
290,3788,199,494,15519
291,3822,179,495,15504
292,3851,169,492,15488
293,3874,167,475,15484
294,3895,157,482,15466
295,3906,170,486,15438
296,3929,178,466,15427
297,3956,173,451,15420
298,3992,162,456,15390
299,4000,177,449,15374
300,4026,177,434,15363
301,4035,166,450,15349
302,4057,167,434,15342
303,4080,169,419,15332
304,4101,171,436,15292
305,4119,174,441,15266
306,4129,156,453,15262
307,4153,165,434,15248
308,4161,183,437,15219
309,4195,177,449,15179
310,4239,182,451,15128
311,4271,180,450,15099
312,4278,190,453,15079
313,4291,189,453,15067
314,4307,187,463,15043
315,4326,182,465,15027
316,4331,199,455,15015
317,4341,201,458,15000
318,4360,196,475,14969
319,4381,201,471,14947
320,4388,199,475,14938
321,4423,203,479,14895
322,4411,201,481,14907
323,4404,216,498,14882
324,4441,221,489,14849
325,4476,216,506,14802
326,4483,219,519,14779
327,4493,215,520,14772
328,4515,210,532,14743
329,4528,198,528,14746
330,4520,200,520,14760
331,4521,210,535,14734
332,4540,202,550,14708
333,4579,179,557,14685
334,4593,182,552,14673
335,4589,191,570,14650
336,4581,207,562,14650
337,4578,204,592,14626
338,4574,219,586,14621
339,4567,244,573,14616
340,4557,234,616,14593
341,4538,230,628,14604
342,4513,257,621,14609
343,4523,251,621,14605
344,4510,260,619,14611
345,4497,269,635,14599
346,4465,269,653,14613
347,4448,276,652,14624
348,4426,270,675,14629
349,4396,293,666,14645
350,4389,266,682,14663
351,4382,271,690,14657
352,4379,272,712,14637
353,4350,295,708,14647
354,4348,296,692,14664
355,4322,290,711,14677
356,4293,290,720,14697
357,4258,282,741,14719
358,4236,274,765,14725
359,4203,284,778,14735
360,4151,299,771,14779
361,4127,293,780,14800
362,4105,285,784,14826
363,4080,308,769,14843
364,4049,334,775,14842
365,4030,332,790,14848
366,4015,330,798,14857
367,3999,314,827,14860
368,3988,320,816,14876
369,3977,311,809,14903
370,3985,300,797,14918
371,3957,308,812,14923
372,3938,296,841,14925
373,3900,298,821,14981
374,3875,298,804,15023
375,3845,297,815,15043
376,3822,305,812,15061
377,3817,312,815,15056
378,3797,316,804,15083
379,3793,292,822,15093
380,3787,292,801,15120
381,3789,270,795,15146
382,3807,254,781,15158
383,3806,262,756,15176
384,3793,274,731,15202
385,3784,272,741,15203
386,3782,270,742,15206
387,3788,254,742,15216
388,3768,259,727,15246
389,3784,246,720,15250
390,3791,250,714,15245
391,3796,232,693,15279
392,3796,243,685,15276
393,3815,225,704,15256
394,3796,235,696,15273
395,3812,235,688,15265
