Jour,Susceptible,Exposed,Infected,recovered
0,19966,14,20,0
1,19953,19,27,1
2,19946,18,30,6
3,19925,32,33,10
4,19905,39,44,12
5,19880,47,56,17
6,19848,60,68,24
7,19803,81,86,30
8,19743,109,111,37
9,19670,139,139,52
10,19566,186,177,71
11,19455,222,226,97
12,19292,299,281,128
13,19104,353,367,176
14,18881,436,461,222
15,18580,563,576,281
16,18174,760,709,357
17,17747,893,902,458
18,17196,1099,1134,571
19,16540,1358,1367,735
20,15817,1554,1723,906
21,14857,1934,2087,1122
22,13801,2248,2565,1386
23,12643,2602,3039,1716
24,11305,2957,3613,2125
25,10007,3117,4272,2604
26,8665,3337,4877,3121
27,7348,3422,5467,3763
28,6103,3433,5996,4468
29,4917,3388,6420,5275
30,3932,3154,6783,6131
31,3083,2891,7009,7017
32,2466,2551,7046,7937
33,1958,2223,6964,8855
34,1569,1918,6687,9826
35,1285,1636,6409,10670
36,1041,1418,6063,11478
37,892,1132,5712,12264
38,788,935,5263,13014
39,697,781,4844,13678
40,642,623,4442,14293
41,573,553,4071,14803
42,551,438,3759,15252
43,537,351,3395,15717
44,550,263,3070,16117
45,547,253,2733,16467
46,555,223,2429,16793
47,578,189,2166,17067
48,582,148,1966,17304
49,605,131,1740,17524
50,643,118,1546,17693
51,676,114,1367,17843
52,710,107,1228,17955
53,749,99,1077,18075
54,798,88,962,18152
55,848,74,868,18210
56,893,74,781,18252
57,925,57,714,18304
58,994,57,653,18296
59,1045,58,590,18307
60,1065,47,543,18345
61,1119,54,469,18358
62,1163,51,415,18371
63,1214,49,375,18362
64,1252,43,338,18367
65,1305,43,296,18356
66,1362,41,270,18327
67,1413,38,238,18311
68,1459,46,216,18279
69,1516,39,192,18253
70,1562,39,176,18223
71,1632,34,164,18170
72,1700,28,140,18132
73,1751,26,125,18098
74,1812,26,119,18043
75,1870,24,111,17995
76,1941,20,100,17939
77,1993,16,95,17896
78,2060,15,82,17843
79,2118,13,79,17790
80,2183,17,73,17727
81,2251,15,66,17668
82,2314,18,62,17606
83,2372,16,57,17555
84,2429,17,49,17505
85,2472,18,45,17465
86,2533,18,40,17409
87,2588,13,44,17355
88,2639,13,47,17301
89,2696,10,44,17250
90,2752,8,41,17199
91,2810,6,37,17147
92,2858,9,33,17100
93,2906,13,30,17051
94,2966,14,31,16989
95,3024,8,36,16932
96,3065,6,33,16896
97,3113,11,30,16846
98,3179,7,31,16783
99,3223,5,29,16743
100,3272,8,28,16692
101,3329,8,30,16633
102,3384,7,28,16581
103,3430,6,29,16535
104,3479,4,29,16488
105,3529,5,27,16439
106,3584,6,25,16385
107,3637,6,26,16331
108,3685,8,29,16278
109,3723,7,31,16239
110,3766,13,30,16191
111,3821,9,33,16137
112,3865,12,34,16089
113,3914,13,37,16036
114,3967,15,31,15987
115,4016,13,35,15936
116,4063,16,35,15886
117,4091,17,36,15856
118,4121,14,40,15825
119,4157,18,43,15782
120,4190,18,42,15750
121,4233,13,43,15711
122,4270,14,48,15668
123,4313,15,46,15626
124,4348,20,46,15586
125,4390,16,48,15546
126,4429,26,42,15503
127,4468,20,50,15462
128,4505,20,49,15426
129,4541,16,51,15392
130,4577,18,53,15352
131,4622,15,53,15310
132,4661,16,52,15271
133,4707,15,52,15226
134,4729,19,50,15202
135,4765,26,51,15158
136,4820,25,50,15105
137,4848,28,55,15069
138,4866,32,55,15047
139,4891,33,52,15024
140,4915,33,58,14994
141,4953,30,67,14950
142,4992,29,69,14910
143,5038,26,75,14861
144,5082,29,75,14814
145,5122,38,73,14767
146,5153,34,76,14737
147,5187,26,81,14706
148,5212,35,83,14670
149,5240,33,75,14652
150,5270,31,78,14621
151,5299,41,77,14583
152,5335,41,88,14536
153,5351,37,94,14518
154,5380,40,101,14479
155,5409,38,104,14449
156,5431,43,106,14420
157,5462,45,105,14388
158,5486,48,110,14356
159,5510,56,116,14318
160,5543,48,126,14283
161,5571,53,117,14259
162,5585,66,111,14238
163,5599,67,124,14210
164,5612,79,129,14180
165,5636,79,139,14146
166,5644,74,149,14133
167,5658,77,156,14109
168,5677,80,172,14071
169,5680,77,181,14062
170,5681,95,174,14050
171,5693,99,184,14024
172,5702,97,187,14014
173,5708,88,197,14007
174,5705,95,203,13997
175,5712,94,209,13985
176,5701,101,223,13975
177,5691,113,234,13962
178,5679,117,256,13948
179,5675,126,265,13934
180,5673,115,277,13935
181,5676,121,272,13931
182,5674,130,287,13909
183,5670,142,279,13909
184,5670,147,288,13895
185,5674,141,308,13877
186,5657,145,321,13877
187,5637,158,325,13880
188,5608,175,322,13895
189,5593,178,339,13890
190,5574,174,347,13905
191,5563,181,358,13898
192,5551,184,383,13882
193,5529,197,390,13884
194,5507,201,396,13896
195,5485,210,400,13905
196,5460,214,403,13923
197,5449,202,435,13914
198,5418,220,436,13926
199,5394,223,451,13932
200,5359,224,483,13934
201,5329,231,503,13937
202,5296,232,517,13955
203,5257,218,548,13977
204,5224,228,555,13993
205,5187,229,554,14030
206,5136,252,563,14049
207,5101,257,590,14052
208,5035,271,597,14097
209,4980,271,623,14126
210,4944,256,623,14177
211,4891,269,642,14198
212,4830,285,652,14233
213,4797,260,671,14272
214,4760,260,686,14294
215,4667,305,686,14342
216,4614,290,707,14389
217,4564,295,715,14426
218,4519,303,735,14443
219,4492,300,730,14478
220,4430,311,750,14509
221,4382,297,781,14540
222,4320,312,768,14600
223,4265,309,772,14654
224,4218,309,765,14708
225,4183,291,806,14720
226,4116,315,791,14778
227,4071,321,775,14833
228,4019,334,795,14852
229,3982,305,817,14896
230,3955,301,826,14918
231,3900,313,815,14972
232,3850,324,818,15008
233,3801,321,834,15044
234,3761,319,838,15082
235,3718,308,839,15135
236,3694,306,825,15175
237,3681,275,830,15214
238,3642,285,804,15269
239,3613,285,802,15300
240,3575,299,788,15338
241,3573,274,780,15373
242,3536,292,755,15417
243,3487,304,743,15466
244,3471,282,740,15507
245,3441,282,741,15536
246,3437,273,738,15552
247,3426,257,746,15571
248,3424,235,731,15610
249,3411,236,727,15626
250,3395,235,702,15668
251,3389,228,692,15691
252,3395,230,684,15691
253,3395,241,661,15703
254,3378,251,633,15738
255,3393,229,632,15746
256,3384,236,607,15773
257,3402,212,617,15769
258,3400,207,604,15789
259,3432,187,588,15793
260,3455,181,596,15768
261,3481,181,577,15761
262,3502,185,557,15756
263,3520,191,552,15737
264,3520,201,536,15743
265,3529,197,543,15731
266,3551,197,525,15727
267,3569,192,533,15706
268,3586,187,528,15699
269,3581,199,522,15698
270,3595,167,535,15703
271,3619,177,523,15681
272,3655,179,509,15657
273,3672,176,499,15653
274,3689,162,506,15643
275,3709,159,506,15626
276,3756,157,501,15586
277,3768,166,497,15569
278,3800,170,492,15538
279,3818,164,470,15548
280,3848,158,481,15513
281,3862,171,464,15503
282,3870,177,463,15490
283,3880,190,452,15478
284,3926,182,459,15433
285,3950,183,474,15393
286,3978,182,460,15380
287,4000,189,451,15360
288,4036,178,446,15340
289,4042,204,454,15300
290,4069,188,468,15275
291,4084,203,469,15244
292,4094,176,493,15237
293,4114,193,490,15203
294,4141,186,484,15189
295,4160,173,495,15172
296,4195,167,480,15158
297,4214,163,477,15146
298,4215,197,465,15123
299,4267,178,479,15076
300,4291,187,475,15047
301,4314,177,494,15015
302,4322,189,489,15000
303,4327,183,512,14978
304,4319,189,516,14976
305,4318,200,515,14967
306,4315,214,530,14941
307,4357,194,536,14913
308,4364,211,539,14886
309,4371,213,557,14859
310,4366,216,562,14856
311,4379,194,576,14851
312,4386,200,568,14846
313,4384,207,561,14848
314,4379,213,556,14852
315,4403,208,569,14820
316,4424,206,578,14792
317,4423,222,570,14785
318,4429,227,567,14777
319,4441,232,557,14770
320,4442,241,564,14753
321,4460,236,562,14742
322,4464,235,588,14713
323,4456,238,590,14716
324,4447,245,583,14725
325,4432,274,580,14714
326,4429,250,604,14717
327,4418,257,612,14713
328,4427,227,650,14696
329,4411,244,638,14707
330,4412,231,639,14718
331,4407,243,640,14710
332,4394,240,622,14744
333,4389,233,618,14760
334,4385,226,624,14765
335,4367,256,609,14768
336,4367,248,596,14789
337,4369,248,601,14782
338,4380,242,604,14774
339,4364,265,619,14752
340,4346,258,622,14774
341,4342,263,638,14757
342,4303,287,632,14778
343,4277,284,668,14771
344,4277,271,670,14782
345,4254,277,679,14790
346,4233,302,690,14775
347,4218,311,702,14769
348,4210,303,711,14776
349,4192,291,727,14790
350,4181,283,728,14808
351,4187,286,711,14816
352,4157,293,716,14834
353,4161,269,731,14839
354,4166,270,737,14827
355,4156,277,739,14828
356,4147,263,729,14861
357,4106,293,715,14886
358,4116,280,706,14898
359,4098,270,701,14931
360,4108,269,696,14927
361,4072,280,678,14970
362,4066,272,677,14985
363,4077,263,675,14985
364,4063,266,665,15006
365,4059,284,679,14978
366,4055,273,684,14988
367,4061,261,686,14992
368,4071,253,693,14983
369,4038,287,686,14989
370,4021,287,705,14987
371,4020,275,710,14995
372,3999,288,694,15019
373,4006,278,715,15001
374,4013,272,726,14989
375,3993,296,716,14995
376,3986,298,726,14990
377,3976,281,753,14990
378,3956,284,738,15022
379,3948,282,749,15021
