Jour,Susceptible,Exposed,Infected,recovered
0,19970,10,20,0
1,19955,22,20,3
2,19941,25,27,7
3,19920,37,29,14
4,19906,40,35,19
5,19884,48,45,23
6,19851,60,63,26
7,19809,68,86,37
8,19741,105,109,45
9,19672,128,143,57
10,19583,169,171,77
11,19468,222,208,102
12,19330,279,260,131
13,19172,336,330,162
14,18963,399,437,201
15,18649,563,529,259
16,18322,668,687,323
17,17877,873,823,427
18,17361,1064,1039,536
19,16763,1254,1309,674
20,15974,1526,1638,862
21,15132,1757,2034,1077
22,14115,2119,2417,1349
23,12914,2480,2939,1667
24,11653,2818,3467,2062
25,10366,3040,4074,2520
26,9022,3264,4657,3057
27,7699,3406,5250,3645
28,6375,3493,5804,4328
29,5262,3380,6289,5069
30,4202,3257,6663,5878
31,3336,3042,6832,6790
32,2666,2717,6964,7653
33,2145,2308,6959,8588
34,1727,1974,6750,9549
35,1388,1689,6535,10388
36,1137,1408,6191,11264
37,925,1174,5878,12023
38,760,1011,5489,12740
39,681,797,5077,13445
40,592,662,4694,14052
41,548,534,4283,14635
42,515,426,3876,15183
43,514,355,3535,15596
44,495,292,3164,16049
45,495,237,2864,16404
46,500,210,2513,16777
47,522,182,2222,17074
48,551,153,1987,17309
49,574,141,1765,17520
50,610,124,1548,17718
51,633,120,1374,17873
52,675,101,1238,17986
53,707,96,1111,18086
54,748,82,987,18183
55,799,84,870,18247
56,836,77,782,18305
57,873,62,717,18348
58,904,50,647,18399
59,930,51,569,18450
60,979,52,501,18468
61,1024,40,457,18479
62,1079,42,394,18485
63,1116,51,332,18501
64,1170,42,303,18485
65,1214,34,266,18486
66,1266,38,229,18467
67,1333,36,203,18428
68,1398,26,189,18387
69,1455,24,175,18346
70,1510,22,155,18313
71,1583,16,139,18262
72,1660,14,115,18211
73,1722,18,104,18156
74,1778,14,97,18111
75,1840,12,87,18061
76,1908,14,79,17999
77,1976,9,73,17942
78,2043,13,69,17875
79,2106,12,62,17820
80,2168,9,54,17769
81,2213,6,51,17730
82,2267,9,44,17680
83,2332,7,42,17619
84,2393,6,43,17558
85,2451,6,39,17504
86,2498,11,37,17454
87,2525,9,35,17431
88,2584,9,32,17375
89,2630,10,28,17332
90,2695,5,31,17269
91,2732,7,27,17234
92,2781,8,25,17186
93,2819,4,27,17150
94,2871,3,22,17104
95,2932,6,19,17043
96,2979,6,18,16997
97,3024,4,19,16953
98,3063,5,17,16915
99,3114,7,18,16861
100,3159,3,19,16819
101,3191,3,18,16788
102,3236,4,18,16742
103,3297,7,17,16679
104,3334,7,19,16640
105,3374,9,14,16603
106,3425,7,12,16556
107,3490,5,13,16492
108,3529,4,13,16454
109,3565,4,15,16416
110,3621,5,16,16358
111,3664,2,17,16317
112,3724,2,11,16263
113,3766,2,10,16222
114,3810,1,10,16179
115,3858,2,10,16130
116,3884,1,11,16104
117,3934,2,10,16054
118,3982,2,9,16007
119,4039,2,9,15950
120,4088,3,9,15900
121,4143,1,11,15845
122,4191,2,10,15797
123,4232,4,8,15756
124,4288,2,9,15701
125,4320,2,8,15670
126,4370,2,8,15620
127,4425,3,7,15565
128,4473,1,9,15517
129,4512,1,10,15477
130,4561,2,10,15427
131,4610,3,10,15377
132,4646,2,11,15341
133,4684,5,9,15302
134,4724,4,10,15262
135,4758,6,10,15226
136,4792,6,9,15193
137,4829,5,10,15156
138,4876,8,8,15108
139,4918,7,6,15069
140,4947,10,5,15038
141,4995,7,6,14992
142,5030,7,6,14957
143,5078,7,7,14908
144,5124,5,9,14862
145,5159,4,10,14827
146,5196,7,9,14788
147,5239,6,10,14745
148,5272,9,9,14710
149,5305,10,10,14675
150,5351,9,11,14629
151,5397,7,11,14585
152,5435,9,8,14548
153,5481,6,12,14501
154,5529,8,10,14453
155,5572,5,15,14408
156,5604,4,15,14377
157,5636,3,17,14344
158,5673,5,18,14304
159,5713,5,17,14265
160,5760,6,17,14217
161,5798,10,14,14178
162,5844,8,17,14131
163,5898,9,17,14076
164,5946,10,18,14026
165,5977,12,19,13992
166,6002,12,19,13967
167,6037,9,24,13930
168,6078,10,24,13888
169,6113,10,25,13852
170,6154,11,23,13812
171,6188,8,25,13779
172,6216,14,25,13745
173,6239,15,31,13715
174,6270,15,31,13684
175,6296,17,32,13655
176,6321,19,33,13627
177,6358,24,31,13587
178,6385,22,34,13559
179,6408,18,41,13533
180,6441,21,46,13492
181,6473,22,44,13461
182,6500,28,50,13422
183,6519,34,49,13398
184,6548,28,59,13365
185,6564,41,59,13336
186,6590,33,73,13304
187,6608,37,80,13275
188,6629,44,80,13247
189,6654,43,93,13210
190,6657,57,94,13192
191,6662,66,98,13174
192,6674,67,108,13151
193,6686,63,122,13129
194,6694,68,128,13110
195,6697,71,133,13099
196,6697,67,144,13092
197,6699,60,157,13084
198,6706,71,159,13064
199,6705,86,168,13041
200,6707,92,174,13027
201,6708,89,184,13019
202,6714,100,179,13007
203,6716,101,194,12989
204,6711,100,208,12981
205,6709,108,220,12963
206,6704,125,224,12947
207,6693,129,233,12945
208,6678,153,234,12935
209,6666,165,235,12934
210,6644,171,241,12944
211,6628,174,259,12939
212,6612,158,290,12940
213,6581,163,308,12948
214,6543,176,327,12954
215,6512,183,360,12945
216,6451,195,386,12968
217,6404,206,414,12976
218,6362,214,428,12996
219,6301,254,434,13011
220,6235,272,471,13022
221,6160,287,490,13063
222,6089,287,519,13105
223,6023,281,548,13148
224,5958,274,584,13184
225,5883,278,615,13224
226,5801,311,641,13247
227,5715,331,668,13286
228,5609,342,704,13345
229,5531,348,725,13396
230,5445,340,763,13452
231,5369,357,777,13497
232,5282,355,805,13558
233,5189,364,839,13608
234,5075,400,837,13688
235,4980,419,835,13766
236,4879,408,879,13834
237,4774,400,904,13922
238,4694,370,941,13995
239,4581,415,937,14067
240,4478,417,967,14138
241,4371,406,990,14233
242,4250,419,1007,14324
243,4146,432,1001,14421
244,4085,396,1040,14479
245,4003,401,1043,14553
246,3919,401,1036,14644
247,3848,381,1035,14736
248,3769,391,1034,14806
249,3666,411,1014,14909
250,3595,393,1030,14982
251,3525,386,1028,15061
252,3486,344,1024,15146
253,3427,347,992,15234
254,3355,331,1003,15311
255,3311,309,995,15385
256,3254,316,970,15460
257,3218,314,940,15528
258,3186,303,926,15585
259,3179,290,899,15632
260,3149,286,867,15698
261,3135,272,860,15733
262,3117,264,852,15767
263,3097,254,840,15809
264,3074,258,804,15864
265,3057,261,771,15911
266,3070,218,774,15938
267,3049,220,725,16006
268,3041,209,727,16023
269,3056,196,717,16031
270,3037,220,690,16053
271,3052,216,667,16065
272,3069,194,653,16084
273,3073,202,630,16095
274,3073,193,611,16123
275,3088,204,596,16112
276,3108,181,576,16135
277,3105,190,569,16136
278,3136,172,581,16111
279,3139,164,569,16128
280,3162,173,552,16113
281,3199,170,534,16097
282,3219,155,504,16122
283,3227,165,472,16136
284,3273,161,465,16101
285,3302,162,466,16070
286,3332,159,453,16056
287,3369,144,447,16040
288,3377,154,424,16045
289,3403,141,432,16024
290,3443,141,423,15993
291,3486,139,405,15970
292,3531,128,401,15940
293,3552,143,375,15930
294,3579,152,364,15905
295,3595,155,377,15873
296,3638,162,356,15844
297,3701,143,378,15778
298,3740,149,375,15736
299,3777,141,360,15722
300,3818,137,358,15687
301,3871,130,363,15636
302,3886,143,350,15621
303,3928,139,348,15585
304,3955,151,347,15547
305,4009,143,350,15498
306,4044,155,340,15461
307,4065,141,346,15448
308,4117,137,330,15416
309,4156,128,338,15378
310,4167,132,339,15362
311,4201,127,342,15330
312,4237,123,341,15299
313,4290,120,343,15247
314,4307,133,342,15218
315,4328,134,340,15198
316,4366,140,333,15161
317,4379,133,339,15149
318,4417,132,355,15096
319,4444,141,337,15078
320,4464,143,340,15053
321,4500,133,358,15009
322,4526,135,353,14986
323,4553,130,361,14956
324,4573,147,365,14915
325,4595,142,380,14883
326,4625,150,388,14837
327,4640,150,409,14801
328,4634,167,405,14794
329,4654,170,407,14769
330,4679,170,401,14750
331,4693,161,409,14737
332,4719,162,406,14713
333,4745,160,405,14690
334,4768,170,408,14654
335,4758,185,399,14658
336,4813,158,427,14602
337,4816,173,420,14591
338,4826,189,411,14574
339,4830,183,432,14555
340,4836,184,438,14542
341,4848,180,455,14517
342,4844,205,458,14493
343,4832,207,474,14487
344,4848,193,493,14466
345,4840,204,500,14456
346,4839,205,498,14458
347,4835,209,504,14452
348,4827,223,497,14453
349,4853,222,503,14422
350,4843,226,532,14399
351,4855,208,549,14388
352,4844,226,548,14382
353,4824,236,556,14384
354,4808,243,560,14389
355,4798,248,588,14366
356,4806,248,601,14345
357,4793,245,607,14355
358,4770,253,598,14379
359,4757,266,596,14381
360,4735,274,609,14382
361,4721,274,617,14388
362,4701,283,623,14393
363,4686,295,624,14395
364,4672,280,657,14391
365,4649,298,655,14398
366,4613,289,691,14407
367,4599,284,712,14405
368,4594,269,718,14419
369,4567,272,704,14457
370,4545,283,691,14481
371,4552,274,697,14477
372,4524,288,687,14501
373,4504,285,715,14496
374,4469,320,696,14515
375,4458,320,731,14491
376,4448,303,763,14486
377,4414,317,762,14507
378,4403,314,761,14522
379,4393,318,759,14530
380,4361,328,778,14533
381,4311,322,776,14591
382,4270,328,771,14631
383,4239,317,804,14640
384,4219,331,809,14641
385,4183,328,815,14674
386,4159,330,802,14709
387,4136,326,798,14740
388,4097,344,782,14777
389,4075,355,779,14791
390,4072,317,796,14815
391,4046,311,803,14840
392,4033,305,809,14853
393,4018,293,831,14858
394,4008,295,818,14879
395,4011,306,791,14892
396,3989,316,788,14907
397,3995,295,779,14931
398,3999,295,771,14935
399,4008,296,744,14952
400,3996,289,750,14965
401,3978,290,739,14993
402,3968,282,739,15011
403,3941,305,720,15034
404,3936,284,741,15039
405,3941,275,734,15050
406,3934,272,753,15041
407,3915,289,740,15056
408,3886,289,759,15066
409,3885,292,742,15081
410,3891,292,733,15084
411,3907,272,745,15076
412,3912,268,733,15087
413,3911,248,730,15111
414,3927,254,686,15133
415,3921,253,700,15126
416,3919,263,712,15106
417,3912,288,698,15102
418,3923,266,721,15090
419,3926,261,706,15107
420,3924,262,711,15103
421,3904,269,706,15121
422,3898,279,704,15119
423,3898,262,715,15125
424,3908,267,697,15128
425,3925,263,707,15105
426,3933,261,696,15110
427,3935,276,687,15102
428,3946,258,703,15093
429,3951,264,698,15087
430,3978,252,706,15064
431,3986,247,694,15073
432,3973,254,703,15070
433,3943,263,709,15085
434,3960,240,711,15089
435,3974,243,690,15093
436,3967,264,682,15087
437,3966,257,691,15086
438,3960,275,668,15097
439,3965,255,684,15096
440,3964,270,681,15085
441,3989,266,677,15068
442,3996,259,673,15072
443,4014,229,674,15083
444,4032,244,656,15068
445,4034,251,645,15070
446,4041,251,666,15042
447,4067,240,660,15033
448,4051,277,637,15035
449,4039,273,649,15039
450,4034,265,678,15023
451,4050,235,687,15028
452,4028,237,701,15034
453,4033,252,687,15028
454,4021,269,679,15031
455,3995,235,706,15064
456,3981,267,698,15054
457,3956,263,696,15085
458,3943,274,685,15098
459,3931,263,709,15097
460,3935,264,700,15101
461,3923,257,685,15135
462,3918,255,683,15144
463,3936,259,690,15115
464,3930,262,700,15108
465,3927,243,702,15128
466,3918,249,693,15140
467,3903,263,698,15136
468,3879,267,714,15140
469,3855,275,716,15154
470,3857,274,709,15160
471,3821,288,707,15184
472,3814,270,718,15198
473,3838,263,709,15190
474,3836,299,695,15170
475,3845,273,720,15162
476,3849,292,684,15175
477,3861,269,695,15175
478,3874,249,701,15176
479,3872,251,694,15183
480,3890,233,690,15187
481,3915,216,692,15177
482,3891,238,662,15209
483,3890,247,648,15215
484,3913,227,663,15197
485,3925,237,639,15199
486,3928,255,620,15197
487,3925,256,619,15200
488,3947,230,638,15185
489,3961,240,619,15180
490,3971,254,602,15173
491,3959,252,626,15163
492,3966,230,623,15181
493,3952,254,603,15191
494,3964,243,616,15177
495,3985,236,600,15179
496,4010,236,593,15161
497,4039,223,586,15152
498,4035,238,587,15140
499,4064,222,601,15113
500,4064,209,607,15120
501,4055,219,602,15124
502,4055,220,613,15112
503,4073,218,617,15092
504,4085,216,597,15102
505,4096,227,588,15089
506,4112,211,587,15090
507,4123,225,575,15077
508,4129,230,578,15063
509,4148,215,595,15042
510,4151,227,580,15042
511,4152,217,591,15040
512,4133,235,598,15034
513,4144,217,627,15012
514,4126,223,625,15026
515,4123,225,628,15024
516,4120,237,613,15030
517,4122,229,624,15025
518,4134,223,616,15027
519,4158,219,620,15003
520,4161,221,620,14998
521,4173,214,604,15009
522,4189,203,593,15015
523,4194,213,597,14996
524,4188,238,586,14988
525,4184,244,586,14986
526,4186,234,598,14982
527,4210,217,603,14970
528,4221,236,596,14947
529,4227,234,601,14938
530,4229,223,606,14942
531,4215,249,604,14932
532,4230,236,619,14915
533,4230,240,604,14926
534,4230,246,613,14911
535,4214,276,608,14902
536,4226,238,631,14905
537,4204,262,602,14932
538,4183,272,601,14944
539,4170,266,624,14940
540,4175,248,628,14949
541,4161,243,632,14964
542,4164,245,628,14963
543,4174,249,621,14956
544,4190,229,625,14956
545,4169,232,629,14970
546,4185,234,626,14955
547,4184,236,610,14970
548,4170,250,607,14973
549,4149,268,613,14970
550,4159,248,631,14962
551,4153,245,626,14976
552,4118,281,607,14994
553,4127,244,637,14992
554,4106,255,643,14996
555,4112,249,639,15000
556,4122,254,629,14995
557,4115,269,627,14989
558,4126,254,654,14966
559,4113,252,640,14995
560,4112,238,652,14998
561,4114,237,649,15000
562,4104,250,661,14985
563,4103,271,647,14979
564,4090,266,652,14992
565,4077,265,666,14992
566,4094,246,666,14994
567,4097,249,663,14991
568,4085,254,676,14985
569,4096,248,671,14985
570,4074,261,666,14999
571,4048,266,676,15010
572,4062,267,669,15002
573,4069,262,683,14986
574,4084,259,687,14970
575,4073,249,706,14972
576,4050,265,684,15001
577,4026,273,692,15009
578,4030,254,714,15002
579,4036,253,705,15006
580,4026,261,689,15024
581,4027,265,700,15008
582,4034,277,684,15005
583,4026,267,694,15013
584,4023,258,703,15016
585,3989,282,685,15044
586,4009,249,694,15048
587,4019,266,675,15040
588,4021,247,684,15048
589,3990,276,664,15070
590,3992,249,684,15075
591,3963,266,683,15088
592,3977,264,690,15069
593,3968,282,677,15073
594,3940,286,678,15096
595,3936,280,674,15110
596,3933,255,701,15111
597,3911,269,687,15133
598,3927,245,702,15126
599,3933,240,683,15144
600,3923,262,688,15127
601,3932,241,700,15127
602,3916,248,701,15135
603,3934,220,713,15133
604,3933,219,702,15146
605,3958,232,670,15140
606,3965,236,656,15143
607,3984,228,654,15134
608,3986,238,642,15134
609,3962,253,642,15143
610,3965,240,648,15147
611,3988,242,631,15139
612,3998,255,628,15119
613,3990,269,629,15112
614,4011,246,640,15103
615,4015,240,634,15111
616,4020,251,633,15096
617,4013,255,627,15105
618,4022,240,637,15101
619,4008,245,635,15112
620,4018,228,642,15112
621,4009,240,641,15110
622,4036,224,647,15093
623,4050,229,641,15080
624,4089,214,637,15060
625,4111,223,630,15036
626,4118,235,612,15035
627,4122,222,614,15042
628,4116,233,606,15045
629,4124,234,600,15042
630,4130,227,609,15034
631,4128,238,605,15029
632,4141,240,603,15016
633,4165,254,586,14995
634,4176,247,612,14965
635,4206,236,613,14945
636,4208,255,600,14937
637,4225,250,590,14935
638,4222,231,593,14954
639,4228,225,590,14957
640,4245,225,592,14938
641,4270,209,617,14904
642,4284,228,604,14884
643,4287,228,603,14882
644,4295,232,586,14887
645,4320,234,585,14861
646,4331,226,585,14858
647,4326,233,583,14858
648,4337,224,595,14844
649,4331,207,588,14874
650,4326,212,596,14866
651,4349,222,585,14844
652,4354,244,591,14811
653,4360,217,620,14803
654,4357,235,618,14790
655,4357,248,603,14792
656,4367,265,587,14781
657,4366,232,608,14794
658,4385,237,600,14778
659,4384,238,608,14770
660,4390,235,607,14768
661,4418,229,614,14739
662,4387,247,632,14734
663,4391,247,643,14719
664,4400,239,656,14705
665,4369,259,656,14716
666,4355,272,668,14705
667,4347,291,649,14713
668,4360,269,677,14694
669,4371,256,676,14697
670,4369,275,660,14696
671,4379,268,650,14703
672,4392,253,650,14705
673,4371,272,657,14700
674,4370,261,683,14686
675,4374,277,663,14686
676,4387,260,675,14678
677,4398,275,660,14667
678,4387,276,671,14666
679,4390,283,665,14662
680,4392,278,656,14674
681,4371,272,686,14671
682,4364,284,678,14674
683,4358,273,686,14683
684,4333,280,687,14700
685,4322,291,701,14686
686,4316,281,734,14669
687,4290,300,718,14692
688,4279,280,741,14700
689,4252,307,734,14707
690,4248,292,748,14712
691,4263,282,748,14707
692,4249,293,752,14706
693,4255,277,760,14708
694,4238,297,739,14726
695,4232,295,738,14735
696,4200,316,730,14754
697,4148,322,749,14781
698,4133,310,764,14793
699,4125,316,768,14791
700,4112,308,788,14792
701,4070,337,790,14803
702,4028,327,804,14841
703,3999,337,807,14857
704,4010,310,827,14853
705,3985,333,821,14861
706,3956,320,809,14915
707,3952,321,786,14941
708,3934,330,788,14948
709,3943,314,796,14947
710,3927,340,775,14958
711,3927,325,779,14969
712,3925,313,778,14984
713,3924,300,778,14998
714,3899,313,766,15022
715,3909,294,776,15021
716,3887,299,763,15051
717,3882,295,760,15063
718,3876,300,753,15071
719,3893,306,720,15081
720,3901,285,744,15070
721,3878,314,734,15074
722,3872,280,757,15091
723,3855,295,752,15098
724,3869,270,768,15093
725,3855,296,752,15097
726,3855,299,753,15093
727,3841,294,757,15108
728,3816,292,773,15119
729,3824,267,800,15109
