Jour,Susceptible,Exposed,Infected,recovered
0,19965,15,20,0
1,19954,17,29,0
2,19933,34,27,6
3,19907,49,35,9
4,19886,48,54,12
5,19854,62,70,14
6,19814,82,82,22
7,19765,107,95,33
8,19702,140,116,42
9,19628,166,144,62
10,19502,232,187,79
11,19363,261,278,98
12,19140,373,352,135
13,18888,476,447,189
14,18587,567,591,255
15,18195,747,732,326
16,17708,931,953,408
17,17119,1159,1203,519
18,16395,1445,1494,666
19,15610,1690,1836,864
20,14632,2040,2211,1117
21,13591,2315,2709,1385
22,12371,2710,3175,1744
23,11023,3043,3772,2162
24,9636,3327,4375,2662
25,8310,3452,4984,3254
26,6933,3593,5566,3908
27,5782,3454,6095,4669
28,4657,3361,6488,5494
29,3742,3109,6775,6374
30,2991,2800,6976,7233
31,2372,2507,7020,8101
32,1881,2200,6943,8976
33,1519,1907,6697,9877
34,1230,1626,6434,10710
35,1025,1334,6097,11544
36,860,1114,5725,12301
37,754,884,5343,13019
38,670,704,4943,13683
39,607,582,4508,14303
40,566,484,4098,14852
41,552,382,3771,15295
42,555,312,3398,15735
43,546,272,3064,16118
44,541,235,2758,16466
45,563,192,2442,16803
46,586,165,2179,17070
47,608,153,1944,17295
48,614,144,1759,17483
49,629,116,1576,17679
50,659,99,1408,17834
51,691,94,1239,17976
52,733,92,1087,18088
53,786,81,976,18157
54,825,68,884,18223
55,862,66,787,18285
56,912,61,718,18309
57,954,60,635,18351
58,1007,57,572,18364
59,1063,54,516,18367
60,1109,46,457,18388
61,1159,48,402,18391
62,1182,47,368,18403
63,1249,39,336,18376
64,1314,38,297,18351
65,1364,41,265,18330
66,1403,35,258,18304
67,1452,33,232,18283
68,1500,29,216,18255
69,1541,30,189,18240
70,1594,28,175,18203
71,1652,22,165,18161
72,1719,22,144,18115
73,1781,19,132,18068
74,1837,25,121,18017
75,1882,28,105,17985
76,1933,17,99,17951
77,1987,18,91,17904
78,2033,16,91,17860
79,2089,17,83,17811
80,2143,13,83,17761
81,2188,11,76,17725
82,2257,14,70,17659
83,2301,21,58,17620
84,2354,17,57,17572
85,2405,14,55,17526
86,2463,9,58,17470
87,2506,17,48,17429
88,2555,14,49,17382
89,2608,9,52,17331
90,2652,17,44,17287
91,2706,14,46,17234
92,2753,12,46,17189
93,2805,12,45,17138
94,2850,17,45,17088
95,2900,11,49,17040
96,2955,12,41,16992
97,3000,18,35,16947
